date,protocol,program_name,app_name,top_level_name,net_dollar_flow,net_price_stock_change,last_price_net_dollar_flow,usd_value,tvl_change,error,cumul_net_dollar_flow,cumul_last_price_net_dollar_flow,cumul_net_price_stock_change,program_name_join,protocol_join,app_name_join,top_level_name_join,include_in_summary,op_source,start_date,end_date,num_op,cumul_net_dollar_flow_if_ended,cumul_last_price_net_dollar_flow_if_ended,program_rank_desc,cumul_net_dollar_flow_at_program_end,cumul_last_price_net_dollar_flow_at_program_end,cumul_net_price_stock_change_at_program_end,num_op_at_program_end,cumul_net_dollar_flow_if_ended_at_program_end,cumul_last_price_net_dollar_flow_if_ended_at_program_end,period
2023-02-09,arrakis-finance,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,Uniswap LM - Phase 2,346931.3682418227,-55871.87685182225,372451.7226892705,11924408.36987,291059.49138999917,-1.280568540096283e-09,5462513.497805065,5662854.638096433,1295858.7514049355,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,arrakis-finance,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,5462513.497805065,5662854.638096433,30,2726758.8868300305,3276247.1653805515,2313215.6768699684,50000.0,2726758.8868300305,3276247.1653805515,Post-Program
2023-02-10,arrakis-finance,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,Uniswap LM - Phase 2,-460797.99362769607,-436864.09359230427,-462773.12488149817,11026746.28265,-897662.0872200001,2.3283064365386963e-10,5001715.504177368,5200081.513214935,858994.6578126311,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,arrakis-finance,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,5001715.504177368,5200081.513214935,29,2726758.8868300305,3276247.1653805515,2313215.6768699684,50000.0,2726758.8868300305,3276247.1653805515,Post-Program
2023-02-11,arrakis-finance,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,Uniswap LM - Phase 2,-2105426.578669768,-53784.53193023132,-2113845.344352886,8867535.172050001,-2159211.1105999984,9.313225746154785e-10,2896288.9255076004,3086236.1688620485,805210.1258823997,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,arrakis-finance,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,2896288.9255076004,3086236.1688620485,28,2726758.8868300305,3276247.1653805515,2313215.6768699684,50000.0,2726758.8868300305,3276247.1653805515,Post-Program
2023-02-12,arrakis-finance,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,Uniswap LM - Phase 2,-998613.2180249828,180918.26893498295,-991023.6059144805,8049840.22296,-817694.9490900012,-1.280568540096283e-09,1897675.7074826176,2095212.562947568,986128.3948173828,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,arrakis-finance,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,1897675.7074826176,2095212.562947568,27,2726758.8868300305,3276247.1653805515,2313215.6768699684,50000.0,2726758.8868300305,3276247.1653805515,Post-Program
2023-02-13,arrakis-finance,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,Uniswap LM - Phase 2,-634992.6882640492,-97472.6330659512,-633311.1956830275,7317374.90163,-732465.3213299997,6.984919309616089e-10,1262683.0192185682,1461901.3672645404,888655.7617514315,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,arrakis-finance,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,1262683.0192185682,1461901.3672645404,26,2726758.8868300305,3276247.1653805515,2313215.6768699684,50000.0,2726758.8868300305,3276247.1653805515,Post-Program
2023-02-14,arrakis-finance,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,Uniswap LM - Phase 2,-508849.3237469378,18845.17493693787,-508778.0362204683,6827370.75282,-490004.14881000016,-2.3283064365386963e-10,753833.6954716305,953123.3310440723,907500.9366883694,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,arrakis-finance,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,753833.6954716305,953123.3310440723,25,2726758.8868300305,3276247.1653805515,2313215.6768699684,50000.0,2726758.8868300305,3276247.1653805515,Post-Program
2023-02-15,arrakis-finance,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,Uniswap LM - Phase 2,-675218.1380037592,337537.6663437593,-656565.2796317788,6489690.28116,-337680.4716600003,-3.4924596548080444e-10,78615.55746787135,296558.05141229345,1245038.6030321287,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,arrakis-finance,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,78615.55746787135,296558.05141229345,24,2726758.8868300305,3276247.1653805515,2313215.6768699684,50000.0,2726758.8868300305,3276247.1653805515,Post-Program
2023-02-16,arrakis-finance,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,Uniswap LM - Phase 2,-132562.12580441782,510954.7911044178,-80076.98872696987,6868082.94646,378392.66530000046,4.656612873077393e-10,-53946.56833654648,216481.0626853236,1755993.3941365466,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,arrakis-finance,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,-53946.56833654648,216481.0626853236,23,2726758.8868300305,3276247.1653805515,2313215.6768699684,50000.0,2726758.8868300305,3276247.1653805515,Post-Program
2023-02-17,arrakis-finance,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,Uniswap LM - Phase 2,-131460.76979083466,-278717.93867916573,-126020.01955438565,6457904.23799,-410178.70846999995,4.656612873077393e-10,-185407.33812738114,90461.04313093793,1477275.4554573807,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,arrakis-finance,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,-185407.33812738114,90461.04313093793,22,2726758.8868300305,3276247.1653805515,2313215.6768699684,50000.0,2726758.8868300305,3276247.1653805515,Post-Program
2023-02-18,arrakis-finance,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,Uniswap LM - Phase 2,-126220.53685118188,81992.79070118217,-120670.4610505922,6413676.49184,-44227.74615000002,-3.055902197957039e-10,-311627.87497856305,-30209.41791965427,1559268.246158563,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,arrakis-finance,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,-311627.87497856305,-30209.41791965427,21,2726758.8868300305,3276247.1653805515,2313215.6768699684,50000.0,2726758.8868300305,3276247.1653805515,Post-Program
2023-02-19,arrakis-finance,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,Uniswap LM - Phase 2,-52614.857503608604,30294.331223608573,-50517.41940751723,6391355.96556,-22320.526279999875,1.5643308870494366e-10,-364242.7324821716,-80726.8373271715,1589562.5773821715,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,arrakis-finance,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,-364242.7324821716,-80726.8373271715,20,2726758.8868300305,3276247.1653805515,2313215.6768699684,50000.0,2726758.8868300305,3276247.1653805515,Post-Program
2023-02-20,arrakis-finance,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,Uniswap LM - Phase 2,-158160.5936652535,-78486.8161547464,-157370.18927323303,6154708.55574,-236647.40982000064,-7.566995918750763e-10,-522403.3261474251,-238097.02660040453,1511075.7612274252,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,arrakis-finance,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,-522403.3261474251,-238097.02660040453,19,2726758.8868300305,3276247.1653805515,2313215.6768699684,50000.0,2726758.8868300305,3276247.1653805515,Post-Program
2023-02-21,arrakis-finance,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,Uniswap LM - Phase 2,-669426.0064502917,109884.15400029163,-657534.4743018172,5595166.70329,-559541.8524500001,0.0,-1191829.3325977167,-895631.5009022218,1620959.9152277168,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,arrakis-finance,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,-1191829.3325977167,-895631.5009022218,18,2726758.8868300305,3276247.1653805515,2313215.6768699684,50000.0,2726758.8868300305,3276247.1653805515,Post-Program
2023-02-22,arrakis-finance,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,Uniswap LM - Phase 2,79016.17127881764,-219513.51438881768,91285.71696585629,5454669.36018,-140497.34310999978,2.6193447411060333e-10,-1112813.1613188991,-804345.7839363655,1401446.400838899,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,arrakis-finance,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,-1112813.1613188991,-804345.7839363655,17,2726758.8868300305,3276247.1653805515,2313215.6768699684,50000.0,2726758.8868300305,3276247.1653805515,Post-Program
2023-02-23,arrakis-finance,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,Uniswap LM - Phase 2,-405494.65201784275,-74910.8420821574,-415324.0413626326,4974263.86608,-480405.4940999998,3.4924596548080444e-10,-1518307.8133367419,-1219669.825298998,1326535.5587567417,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,arrakis-finance,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,-1518307.8133367419,-1219669.825298998,16,2726758.8868300305,3276247.1653805515,2313215.6768699684,50000.0,2726758.8868300305,3276247.1653805515,Post-Program
2023-02-24,arrakis-finance,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,Uniswap LM - Phase 2,-18350.201059592866,110876.02278959296,-7686.892848729369,5066789.68781,92525.82172999997,-1.1641532182693481e-10,-1536658.0143963348,-1227356.7181477274,1437411.5815463345,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,arrakis-finance,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,-1536658.0143963348,-1227356.7181477274,15,2726758.8868300305,3276247.1653805515,2313215.6768699684,50000.0,2726758.8868300305,3276247.1653805515,Post-Program
2023-02-25,arrakis-finance,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,Uniswap LM - Phase 2,23379.422553508015,-114643.67635350811,34687.08543939557,4975525.43401,-91264.25380000006,2.9103830456733704e-11,-1513278.5918428267,-1192669.6327083318,1322767.9051928264,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,arrakis-finance,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,-1513278.5918428267,-1192669.6327083318,14,2726758.8868300305,3276247.1653805515,2313215.6768699684,50000.0,2726758.8868300305,3276247.1653805515,Post-Program
2023-02-26,arrakis-finance,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,Uniswap LM - Phase 2,-352090.38267759036,-129691.47512240935,-339688.43204826553,4493743.576210001,-481781.8577999994,2.9103830456733704e-10,-1865368.9745204172,-1532358.0647565974,1193076.4300704172,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,arrakis-finance,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,-1865368.9745204172,-1532358.0647565974,13,2726758.8868300305,3276247.1653805515,2313215.6768699684,50000.0,2726758.8868300305,3276247.1653805515,Post-Program
2023-02-27,arrakis-finance,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,Uniswap LM - Phase 2,20213.894782395975,147513.32251760399,27533.23914800482,4661470.79351,167727.21729999967,-2.9103830456733704e-10,-1845155.0797380211,-1504824.8256085925,1340589.752588021,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,arrakis-finance,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,-1845155.0797380211,-1504824.8256085925,12,2726758.8868300305,3276247.1653805515,2313215.6768699684,50000.0,2726758.8868300305,3276247.1653805515,Post-Program
2023-02-28,arrakis-finance,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,Uniswap LM - Phase 2,74522.54709309878,25929.858116901243,74337.99554418205,4761923.19872,100452.40520999953,-4.94765117764473e-10,-1770632.5326449224,-1430486.8300644106,1366519.6107049224,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,arrakis-finance,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,-1770632.5326449224,-1430486.8300644106,11,2726758.8868300305,3276247.1653805515,2313215.6768699684,50000.0,2726758.8868300305,3276247.1653805515,Post-Program
2023-03-01,arrakis-finance,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,Uniswap LM - Phase 2,-123905.59853389038,-96006.2007461097,-129572.23300752752,4542011.39944,-219911.79927999992,1.7462298274040222e-10,-1894538.1311788128,-1560059.063071938,1270513.4099588126,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,arrakis-finance,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,-1894538.1311788128,-1560059.063071938,10,2726758.8868300305,3276247.1653805515,2313215.6768699684,50000.0,2726758.8868300305,3276247.1653805515,Post-Program
2023-03-02,arrakis-finance,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,Uniswap LM - Phase 2,-108626.2297703467,133451.46570034671,-101397.63991536414,4566836.63537,24825.235930000432,4.220055416226387e-10,-2003164.3609491596,-1661456.702987302,1403964.8756591594,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,arrakis-finance,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,-2003164.3609491596,-1661456.702987302,9,2726758.8868300305,3276247.1653805515,2313215.6768699684,50000.0,2726758.8868300305,3276247.1653805515,Post-Program
2023-03-03,arrakis-finance,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,Uniswap LM - Phase 2,165026.0659512757,-49282.481351275615,170098.82014100155,4682580.21997,115743.58459999971,-3.7834979593753815e-10,-1838138.2949978837,-1491357.8828463007,1354682.394307884,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,arrakis-finance,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,-1838138.2949978837,-1491357.8828463007,8,2726758.8868300305,3276247.1653805515,2313215.6768699684,50000.0,2726758.8868300305,3276247.1653805515,Post-Program
2023-03-04,arrakis-finance,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,Uniswap LM - Phase 2,23537.52411479294,-83874.03377479324,36706.486355939145,4622243.71031,-60336.50965999998,3.128661774098873e-10,-1814600.7708830908,-1454651.3964903615,1270808.3605330905,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,arrakis-finance,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,-1814600.7708830908,-1454651.3964903615,7,2726758.8868300305,3276247.1653805515,2313215.6768699684,50000.0,2726758.8868300305,3276247.1653805515,Post-Program
2023-03-05,arrakis-finance,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,Uniswap LM - Phase 2,-38732.40172031004,-82037.91256968986,-27779.31251530355,4501473.39602,-120770.31429000013,-2.3283064365386963e-10,-1853333.172603401,-1482430.709005665,1188770.4479634007,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,arrakis-finance,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,-1853333.172603401,-1482430.709005665,6,2726758.8868300305,3276247.1653805515,2313215.6768699684,50000.0,2726758.8868300305,3276247.1653805515,Post-Program
2023-03-06,arrakis-finance,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,Uniswap LM - Phase 2,1540.2552855508993,122509.89793444907,8728.786577631465,4625523.54924,124050.15321999975,-2.1827872842550278e-10,-1851792.91731785,-1473701.9224280335,1311280.3458978499,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,arrakis-finance,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,-1851792.91731785,-1473701.9224280335,5,2726758.8868300305,3276247.1653805515,2313215.6768699684,50000.0,2726758.8868300305,3276247.1653805515,Post-Program
2023-03-07,arrakis-finance,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,Uniswap LM - Phase 2,-95839.48956296411,24483.96838296395,-95505.12866926802,4554168.028059999,-71355.52118000016,0.0,-1947632.4068808141,-1569207.0510973015,1335764.3142808138,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,arrakis-finance,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,-1947632.4068808141,-1569207.0510973015,4,2726758.8868300305,3276247.1653805515,2313215.6768699684,50000.0,2726758.8868300305,3276247.1653805515,Post-Program
2023-03-08,arrakis-finance,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,Uniswap LM - Phase 2,-409298.3884895154,-31287.990650484146,-417459.56626465224,4113581.64892,-440586.3791399994,1.7462298274040222e-10,-2356930.7953703296,-1986666.617361954,1304476.3236303297,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,arrakis-finance,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,-2356930.7953703296,-1986666.617361954,3,2726758.8868300305,3276247.1653805515,2313215.6768699684,50000.0,2726758.8868300305,3276247.1653805515,Post-Program
2023-03-09,arrakis-finance,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,Uniswap LM - Phase 2,64679.10559470266,-135756.92158470285,74529.37352055057,4042503.83293,-71077.81599000003,1.6007106751203537e-10,-2292251.6897756266,-1912137.2438414032,1168719.4020456267,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,arrakis-finance,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,-2292251.6897756266,-1912137.2438414032,2,2726758.8868300305,3276247.1653805515,2313215.6768699684,50000.0,2726758.8868300305,3276247.1653805515,Post-Program
2023-03-10,arrakis-finance,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,Uniswap LM - Phase 2,-96571.55295758405,-207234.353432416,-102018.50618520747,3738697.92654,-303805.90639000013,-5.820766091346741e-11,-2388823.242733211,-2014155.7500266107,961485.0486132108,Arrakis Finance - Uniswap LM - Phase 2,arrakis-finance,arrakis-finance,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,-2388823.242733211,-2014155.7500266107,1,2726758.8868300305,3276247.1653805515,2313215.6768699684,50000.0,2726758.8868300305,3276247.1653805515,Post-Program
2023-01-16,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,143.23693000001367,0.0,143.23693000001367,75575.0314,,,143.23693000001367,143.23693000001367,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,143.23693000001367,143.23693000001367,54,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,During Program
2023-01-17,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,-135.26022000001103,0.0,-135.26022000001103,75439.77118,-135.26022000001103,0.0,7.97671000000264,7.97671000000264,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,7.97671000000264,7.97671000000264,53,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,During Program
2023-01-18,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,8901.132389999999,0.0,8901.132389999999,84340.90357,8901.132389999999,0.0,8909.109100000001,8909.109100000001,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,8909.109100000001,8909.109100000001,52,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,During Program
2023-01-19,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,-48821.862049999996,0.0,-48821.862049999996,35519.04152,-48821.862049999996,0.0,-39912.752949999995,-39912.752949999995,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,-39912.752949999995,-39912.752949999995,51,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,During Program
2023-01-20,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,444767.34291999997,0.0,444767.34291999997,480286.38444,444767.34291999997,0.0,404854.58997,404854.58997,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,404854.58997,404854.58997,50,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,During Program
2023-01-21,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,784705.7909600001,0.0,784705.7909600001,1264992.1754,784705.7909600001,0.0,1189560.38093,1189560.38093,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,1189560.38093,1189560.38093,49,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,During Program
2023-01-22,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,1559009.77506,0.0,1559009.77506,2824001.95046,1559009.77506,0.0,2748570.15599,2748570.15599,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,2748570.15599,2748570.15599,48,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,During Program
2023-01-23,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,4245.509399999864,0.0,4245.509399999864,2828247.45986,4245.509399999864,0.0,2752815.6653899997,2752815.6653899997,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,2752815.6653899997,2752815.6653899997,47,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,During Program
2023-01-24,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,63189.884070000146,0.0,63189.884070000146,2891437.34393,63189.884070000146,0.0,2816005.54946,2816005.54946,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,2816005.54946,2816005.54946,46,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,During Program
2023-01-25,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,18174.822550000157,0.0,18174.822550000157,2909612.16648,18174.822550000157,0.0,2834180.37201,2834180.37201,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,2834180.37201,2834180.37201,45,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,During Program
2023-01-26,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,113353.0279600001,0.0,113353.0279600001,3022965.19444,113353.0279600001,0.0,2947533.39997,2947533.39997,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,2947533.39997,2947533.39997,44,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,During Program
2023-01-27,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,189129.54906999972,0.0,189129.54906999972,3212094.74351,189129.54906999972,0.0,3136662.94904,3136662.94904,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,3136662.94904,3136662.94904,43,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,During Program
2023-01-28,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,766286.3095,0.0,766286.3095,3978381.05301,766286.3095,0.0,3902949.25854,3902949.25854,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,3902949.25854,3902949.25854,42,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,During Program
2023-01-29,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,-15095.272969999816,0.0,-15095.272969999816,3963285.78004,-15095.272969999816,0.0,3887853.98557,3887853.98557,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,3887853.98557,3887853.98557,41,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,During Program
2023-01-30,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,221152.89948999975,0.0,221152.89948999975,4184438.67953,221152.89948999975,0.0,4109006.88506,4109006.88506,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,4109006.88506,4109006.88506,40,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,During Program
2023-01-31,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,13358.114270000253,0.0,13358.114270000253,4197796.7938,13358.114270000253,0.0,4122364.99933,4122364.99933,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,4122364.99933,4122364.99933,39,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,During Program
2023-02-01,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,42378.35950000025,0.0,42378.35950000025,4240175.1533,42378.35950000025,0.0,4164743.3588300003,4164743.3588300003,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,4164743.3588300003,4164743.3588300003,38,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,During Program
2023-02-02,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,209803.22236999962,0.0,209803.22236999962,4449978.37567,209803.22236999962,0.0,4374546.5812,4374546.5812,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,4374546.5812,4374546.5812,37,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,During Program
