counterparty_label,counterparty_name,counterparty_type,max_block_time,min_block_time,op_claimed,op_deployed,op_from_other_projects,op_to_other_projects,op_to_project,project_name,last_updated
OP Foundation,OP Foundation Wallet,OP Foundation Grants,2022-11-29 14:03:58.000 UTC,2022-11-29 14:03:58.000 UTC,0.0,0.0,0.0,0.0,120000.0,EthernautDAO,2023-10-02 12:10:16.035170+00:00
Deployed,Exactly,Distributor Multisig,2023-08-17 12:51:29.000 UTC,2023-04-03 12:14:35.000 UTC,0.0,612499.9999999999,0.0,0.0,0.0,Exactly,2023-10-02 12:10:16.035170+00:00
Other,Other,Other,2023-10-02 08:50:49.000 UTC,2023-04-03 14:26:20.000 UTC,565740.8553771359,870.4238521281627,0.0,0.0,0.0,Exactly,2023-10-02 12:10:16.035170+00:00
OP Foundation,OP Foundation Sentry Wallet,OP Foundation Grants,2023-08-17 12:51:29.000 UTC,2023-05-05 14:54:03.000 UTC,0.0,0.0,0.0,0.0,499999.99999999994,Exactly,2023-10-02 12:10:16.035170+00:00
OP Foundation,OP Foundation Wallet,OP Foundation Grants,2023-03-10 04:26:29.000 UTC,2023-03-10 04:26:29.000 UTC,0.0,0.0,0.0,0.0,99999.99999999999,Exactly,2023-10-02 12:10:16.035170+00:00
Other,Other,Other,2023-09-27 03:35:35.000 UTC,2023-09-06 05:33:03.000 UTC,12001.0,12001.0,0.0,0.0,0.0,Extra Finance,2023-10-02 12:10:16.035170+00:00
OP Foundation,OP Foundation Sentry Wallet,OP Foundation Grants,2023-08-31 00:11:03.000 UTC,2023-08-31 00:11:03.000 UTC,0.0,0.0,0.0,0.0,41600.0,Extra Finance,2023-10-02 12:10:16.035170+00:00
Other,Other,Other,2023-09-01 17:39:03.000 UTC,2022-12-09 22:19:41.000 UTC,72552.07338227297,72552.07338227297,0.0,0.0,0.0,GFX (PaperImperium) - Interest Protocol,2023-10-02 12:10:16.035170+00:00
OP Foundation,OP Foundation Sentry Wallet,OP Foundation Grants,2023-05-03 17:11:05.000 UTC,2023-04-19 18:48:39.000 UTC,0.0,0.0,0.0,0.0,19250.0,GFX (PaperImperium) - Interest Protocol,2023-10-02 12:10:16.035170+00:00
OP Foundation,OP Foundation Wallet,OP Foundation Grants,2023-09-15 18:11:25.000 UTC,2022-12-06 19:56:05.000 UTC,0.0,0.0,0.0,0.0,22820.267702142777,GFX (PaperImperium) - Interest Protocol,2023-10-02 12:10:16.035170+00:00
Other,Other,Other,2023-07-31 10:03:03.000 UTC,2023-06-26 09:47:33.000 UTC,201741.91774984973,201741.91774984973,0.0,0.0,0.0,Galxe,2023-10-02 12:10:16.035170+00:00
Project,Stargate Finance,Phase 0,2023-05-28 18:50:28.000 UTC,2023-05-28 18:50:28.000 UTC,0.0,0.0,45000.0,0.0,0.0,Galxe,2023-10-02 12:10:16.035170+00:00
OP Foundation,OP Foundation Sentry Wallet,OP Foundation Grants,2023-06-22 04:41:43.000 UTC,2023-06-05 05:55:56.000 UTC,0.0,0.0,0.0,0.0,200000.0,Galxe,2023-10-02 12:10:16.035170+00:00
Other,Other,Other,2023-10-02 10:38:25.000 UTC,2023-03-14 22:10:38.000 UTC,199685.02981137278,0.0,0.0,0.0,0.0,Gamma,2023-10-02 12:10:16.035170+00:00
OP Foundation,OP Foundation Sentry Wallet,OP Foundation Grants,2023-04-27 12:39:24.000 UTC,2023-04-27 12:39:24.000 UTC,0.0,0.0,0.0,0.0,10535.97,GasHawk,2023-10-02 12:10:16.035170+00:00
Other,Other,Other,2023-08-02 07:40:43.000 UTC,2022-07-08 07:32:26.000 UTC,114364.92227909615,114364.92227909615,0.0,0.0,0.0,Gelato,2023-10-02 12:10:16.035170+00:00
OP Foundation,OP Foundation Wallet,OP Foundation Grants,2022-07-08 21:22:57.000 UTC,2022-07-08 21:22:57.000 UTC,0.0,0.0,0.0,0.0,300000.0,Gelato,2023-10-02 12:10:16.035170+00:00
OP Foundation,OP Foundation Sentry Wallet,OP Foundation Grants,2023-06-20 07:29:11.000 UTC,2023-06-20 07:29:11.000 UTC,0.0,0.0,0.0,0.0,17983.16,Gelato,2023-10-02 12:10:16.035170+00:00
Other,Other,Other,2023-09-17 16:18:43.000 UTC,2023-01-26 00:41:26.000 UTC,21831.0,21831.0,0.0,0.0,0.0,Geo Web,2023-10-02 12:10:16.035170+00:00
OP Foundation,OP Foundation Sentry Wallet,OP Foundation Grants,2023-06-29 15:25:31.000 UTC,2023-05-11 19:47:15.000 UTC,0.0,0.0,0.0,0.0,2000.0,Geo Web,2023-10-02 12:10:16.035170+00:00
OP Foundation,OP Foundation Wallet,OP Foundation Grants,2023-01-20 18:42:08.000 UTC,2023-01-20 18:42:08.000 UTC,0.0,0.0,0.0,0.0,20000.0,Geo Web,2023-10-02 12:10:16.035170+00:00
Other,Other,Other,2023-09-26 11:39:03.000 UTC,2023-04-25 12:35:48.000 UTC,146314.43,146314.43,0.0,0.0,0.0,Giveth,2023-10-02 12:10:16.035170+00:00
OP Foundation,OP Foundation Sentry Wallet,OP Foundation Grants,2023-08-15 06:00:09.000 UTC,2023-04-25 06:45:05.000 UTC,0.0,0.0,0.0,0.0,145814.43,Giveth,2023-10-02 12:10:16.035170+00:00
OP Foundation,OP Foundation Wallet,OP Foundation Grants,2023-04-26 18:53:25.000 UTC,2023-04-26 18:53:25.000 UTC,0.0,0.0,0.0,0.0,500000.0,Gnosis Safe,2023-10-02 12:10:16.035170+00:00
Other,Other,Other,2023-06-28 21:46:15.000 UTC,2023-06-28 21:32:55.000 UTC,24440.0,24440.0,0.0,0.0,0.0,H.E.R. -  LatAm,2023-10-02 12:10:16.035170+00:00
OP Foundation,OP Foundation Sentry Wallet,OP Foundation Grants,2023-06-24 13:41:17.000 UTC,2023-06-23 16:58:45.000 UTC,0.0,0.0,0.0,0.0,24880.58,H.E.R. -  LatAm,2023-10-02 12:10:16.035170+00:00
Deployed,Hop Protocol,Distributor,2023-09-20 20:39:23.000 UTC,2022-10-05 03:38:02.000 UTC,0.0,250367.83953708882,0.0,0.0,0.0,Hop Protocol,2023-10-02 12:10:16.035170+00:00
Other,Other,Other,2023-10-02 10:14:53.000 UTC,2022-10-05 04:43:14.000 UTC,114025.69487315792,0.0,0.0,0.0,0.0,Hop Protocol,2023-10-02 12:10:16.035170+00:00
Project,Velodrome,Intermediate Disperser,2022-08-04 17:38:45.000 UTC,2022-08-04 17:38:45.000 UTC,0.0,0.0,552.193,0.0,0.0,Hop Protocol,2023-10-02 12:10:16.035170+00:00
OP Foundation,OP Foundation Wallet,OP Foundation Grants,2022-10-03 02:22:28.000 UTC,2022-10-03 02:22:28.000 UTC,0.0,0.0,0.0,0.0,1000000.0,Hop Protocol,2023-10-02 12:10:16.035170+00:00
Deployed,Hundred Finance,pool,2023-01-18 13:44:33.000 UTC,2022-11-28 12:22:16.000 UTC,0.0,84687.5,0.0,0.0,0.0,Hundred Finance,2023-10-02 12:10:16.035170+00:00
Deployed,Hundred Finance,Token Treasury,2023-03-23 09:03:20.000 UTC,2023-01-11 13:14:49.000 UTC,0.0,72010.0,0.0,0.0,0.0,Hundred Finance,2023-10-02 12:10:16.035170+00:00
Other,Other,Other,2023-08-25 06:16:57.000 UTC,2022-11-28 12:22:16.000 UTC,153147.67238663931,10625.0,0.0,0.0,0.0,Hundred Finance,2023-10-02 12:10:16.035170+00:00
OP Foundation,OP Foundation Wallet,OP Foundation Grants,2022-08-26 08:28:32.000 UTC,2022-08-26 08:28:32.000 UTC,0.0,0.0,0.0,0.0,300000.0,Hundred Finance,2023-10-02 12:10:16.035170+00:00
Project,Hundred Finance,Season 1,2023-04-18 08:41:52.000 UTC,2023-04-18 08:41:52.000 UTC,0.0,-6000.0,0.0,0.0,0.0,Hundred Finance,2023-10-02 12:10:16.035170+00:00
OP Foundation,OP Foundation Sentry Wallet,OP Foundation Grants,2023-10-02 10:39:35.000 UTC,2023-10-02 10:39:35.000 UTC,0.0,0.0,0.0,0.0,60000.0,Idle,2023-10-02 12:10:16.035170+00:00
OP Foundation,OP Foundation Wallet,OP Foundation Grants,2023-04-19 10:49:58.000 UTC,2023-04-19 10:49:58.000 UTC,0.0,0.0,0.0,0.0,99999.99999999999,InsureDAO,2023-10-02 12:10:16.035170+00:00
Other,Other,Other,2023-04-21 04:04:48.000 UTC,2023-04-21 04:04:48.000 UTC,18994.87,18994.87,0.0,0.0,0.0,JiffyScan,2023-10-02 12:10:16.035170+00:00
OP Foundation,OP Foundation Sentry Wallet,OP Foundation Grants,2023-04-21 04:03:18.000 UTC,2023-04-21 04:03:18.000 UTC,0.0,0.0,0.0,0.0,18994.87,JiffyScan,2023-10-02 12:10:16.035170+00:00
"Project,Deployed","Karma Grantee Accountability Platform,Karma","Season 4,Karma - Grant",2023-02-13 02:23:59.000 UTC,2023-02-13 02:20:28.000 UTC,0.0,23055.926025839133,0.0,23055.926025839133,0.0,Karma,2023-10-02 12:10:16.035170+00:00
Other,Other,Other,2022-12-15 07:01:35.000 UTC,2022-12-15 07:01:35.000 UTC,2500.0,2500.0,0.0,0.0,0.0,Karma,2023-10-02 12:10:16.035170+00:00
OP Foundation,OP Foundation Wallet,OP Foundation Grants,2023-09-18 18:10:17.000 UTC,2022-12-15 06:59:05.000 UTC,0.0,0.0,0.0,0.0,28047.172250647876,Karma,2023-10-02 12:10:16.035170+00:00
Project,Karma,"Season 3,Season 2",2023-02-13 02:23:59.000 UTC,2023-02-13 02:20:28.000 UTC,0.0,0.0,23055.926025839133,0.0,0.0,Karma Grantee Accountability Platform - Karma,2023-10-02 12:10:16.035170+00:00
Other,Other,Other,2023-04-19 16:38:58.000 UTC,2023-04-19 16:38:58.000 UTC,0.92,0.0,0.0,0.0,0.0,Karma Grantee Accountability Platform - Karma,2023-10-02 12:10:16.035170+00:00
Other,Other,Other,2023-08-30 18:45:29.000 UTC,2023-01-19 04:01:18.000 UTC,62021.61413521728,62021.61413521728,0.0,0.0,0.0,Katie Garcia,2023-10-02 12:10:16.035170+00:00
OP Foundation,OP Foundation Sentry Wallet,OP Foundation Grants,2023-08-30 17:40:53.000 UTC,2023-04-19 18:48:39.000 UTC,0.0,0.0,0.0,0.0,39000.0,Katie Garcia,2023-10-02 12:10:16.035170+00:00
OP Foundation,OP Foundation Wallet,OP Foundation Grants,2023-09-18 18:09:41.000 UTC,2022-12-06 19:56:05.000 UTC,0.0,0.0,0.0,0.0,27807.86245390774,Katie Garcia,2023-10-02 12:10:16.035170+00:00
Other,Other,Other,2023-09-05 21:57:27.000 UTC,2023-05-03 20:25:42.000 UTC,163420.0,163420.0,0.0,0.0,0.0,Kromatika,2023-10-02 12:10:16.035170+00:00
OP Foundation,OP Foundation Wallet,OP Foundation Grants,2022-11-06 17:07:30.000 UTC,2022-11-06 17:07:30.000 UTC,0.0,0.0,0.0,0.0,300000.0,Kromatika,2023-10-02 12:10:16.035170+00:00
Other,Other,Other,2023-09-19 08:27:19.000 UTC,2023-03-21 14:08:09.000 UTC,108319.0,108319.0,0.0,0.0,0.0,Krzysztof Urbański,2023-10-02 12:10:16.035170+00:00
OP Foundation,OP Foundation Sentry Wallet,OP Foundation Grants,2023-09-07 09:02:33.000 UTC,2023-04-19 18:48:39.000 UTC,0.0,0.0,0.0,0.0,292961.36,Krzysztof Urbański,2023-10-02 12:10:16.035170+00:00
OP Foundation,OP Foundation Wallet,OP Foundation Grants,2023-09-18 18:09:05.000 UTC,2023-02-27 19:02:43.000 UTC,0.0,0.0,0.0,0.0,31652.0,Krzysztof Urbański,2023-10-02 12:10:16.035170+00:00
Deployed,Kwenta,Distributor,2023-04-25 11:57:30.000 UTC,2022-08-15 19:31:21.000 UTC,0.0,911570.0,0.0,0.0,0.0,Kwenta,2023-10-02 12:10:16.035170+00:00
Other,Other,Other,2023-10-02 10:15:11.000 UTC,2022-07-11 22:11:36.000 UTC,845256.3817161134,1.0,0.0,0.0,0.0,Kwenta,2023-10-02 12:10:16.035170+00:00
OP Foundation,OP Foundation Wallet,OP Foundation Grants,2022-07-15 14:58:43.000 UTC,2022-07-15 14:58:43.000 UTC,0.0,0.0,0.0,0.0,900000.0,Kwenta,2023-10-02 12:10:16.035170+00:00
Project,Polynomial Protocol,Phase 0,2022-08-15 07:49:57.000 UTC,2022-08-15 07:49:57.000 UTC,0.0,0.0,11570.0,0.0,0.0,Kwenta,2023-10-02 12:10:16.035170+00:00
Other,Other,Other,2023-06-12 11:27:37.000 UTC,2022-11-20 07:09:11.000 UTC,78408.10950235506,78408.10950235506,0.0,0.0,0.0,KyberSwap - QiDao,2023-10-02 12:10:16.035170+00:00
Project,Kyberswap,KyberDAO Multisig,2023-06-27 10:53:49.000 UTC,2023-06-27 10:53:49.000 UTC,0.0,69938.0,0.0,69938.0,0.0,KyberSwap - QiDao,2023-10-02 12:10:16.035170+00:00
Project,Lido,Intermediate Wallet,2023-04-26 17:27:35.000 UTC,2023-04-26 17:27:35.000 UTC,0.0,12000.0,0.0,12000.0,0.0,KyberSwap - QiDao,2023-10-02 12:10:16.035170+00:00
Other,Other,Other,2023-09-28 17:02:39.000 UTC,2023-06-27 10:55:17.000 UTC,82610.0,82610.0,0.0,0.0,0.0,Kyberswap,2023-10-02 12:10:16.035170+00:00
OP Foundation,OP Foundation Sentry Wallet,OP Foundation Grants,2023-08-24 07:00:21.000 UTC,2023-08-24 07:00:21.000 UTC,0.0,0.0,0.0,0.0,150000.0,Kyberswap,2023-10-02 12:10:16.035170+00:00
Project,"KyberSwap,QiDao","Season 3,Intermediate",2023-06-27 10:53:49.000 UTC,2023-06-27 10:53:49.000 UTC,0.0,0.0,69938.0,0.0,0.0,Kyberswap,2023-10-02 12:10:16.035170+00:00
Other,Other,Other,2023-02-04 14:12:27.000 UTC,2022-07-25 08:32:05.000 UTC,497.88346046007825,497.88346046007825,0.0,0.0,0.0,Latruite.eth,2023-10-02 12:10:16.035170+00:00
Project,The Optimistic Series,Season 3,2023-06-07 20:58:07.000 UTC,2023-06-07 20:58:07.000 UTC,0.0,0.0,25.0,0.0,0.0,Latruite.eth,2023-10-02 12:10:16.035170+00:00
Project,Layer2dao,Phase 0,2023-04-13 15:57:27.000 UTC,2022-11-03 02:33:10.000 UTC,0.0,0.0,148.16660543999998,0.0,0.0,Latruite.eth,2023-10-02 12:10:16.035170+00:00
Project,OptiChads,Intermediate,2023-06-02 14:50:37.000 UTC,2022-12-04 20:05:58.000 UTC,0.0,0.0,10.5,0.0,0.0,Latruite.eth,2023-10-02 12:10:16.035170+00:00
Project,Quix,Distributor,2022-12-18 12:05:53.000 UTC,2022-10-05 06:15:39.000 UTC,0.0,0.0,2.984619141769556,0.0,0.0,Latruite.eth,2023-10-02 12:10:16.035170+00:00
OP Foundation,OP Foundation Wallet,OP Foundation Grants,2023-09-18 18:30:53.000 UTC,2023-02-09 19:54:59.000 UTC,0.0,0.0,0.0,0.0,159.22470790591933,Latruite.eth,2023-10-02 12:10:16.035170+00:00
Other,Other,Other,2023-04-13 15:59:57.000 UTC,2022-07-07 23:48:44.000 UTC,625004.0066364288,606400.2801366403,0.0,0.0,0.0,Layer2dao,2023-10-02 12:10:16.035170+00:00
Project,Thales,"Phase 0,Season 3,Season 2",2022-09-06 19:17:37.000 UTC,2022-09-06 19:17:37.000 UTC,0.0,27500.0,0.0,27500.0,0.0,Layer2dao,2023-10-02 12:10:16.035170+00:00
Project,Socket,Season 2,2022-11-30 16:44:26.000 UTC,2022-11-30 16:44:26.000 UTC,0.0,27500.0,0.0,27500.0,0.0,Layer2dao,2023-10-02 12:10:16.035170+00:00
Project,Velodrome,"Season 2,Intermediate,Season 4",2022-08-15 06:37:33.000 UTC,2022-07-19 04:10:24.000 UTC,0.0,24000.0,0.0,24000.0,0.0,Layer2dao,2023-10-02 12:10:16.035170+00:00
Deployed,Layer2dao,L2DAO/OP: Velodrome,2022-09-11 19:55:47.000 UTC,2022-08-22 20:52:41.000 UTC,0.0,14000.0,0.0,0.0,0.0,Layer2dao,2023-10-02 12:10:16.035170+00:00
Project,Latruite.eth,Season 4,2023-04-13 15:57:27.000 UTC,2022-11-03 02:33:10.000 UTC,0.0,148.16660543999998,0.0,148.16660543999998,0.0,Layer2dao,2023-10-02 12:10:16.035170+00:00
Project,Velodrome,Intermediate Disperser,2022-08-18 18:10:47.000 UTC,2022-07-28 17:23:14.000 UTC,0.0,0.0,1557.33,0.0,0.0,Layer2dao,2023-10-02 12:10:16.035170+00:00
OP Foundation,OP Foundation Wallet,OP Foundation Grants,2023-09-18 18:17:37.000 UTC,2022-07-08 21:22:57.000 UTC,0.0,0.0,0.0,0.0,301271.2086814252,Layer2dao,2023-10-02 12:10:16.035170+00:00
Project,Layer2dao,Phase 0,2022-09-15 05:19:06.000 UTC,2022-08-29 03:57:48.000 UTC,0.0,-870.5601645156783,0.0,0.0,0.0,Layer2dao,2023-10-02 12:10:16.035170+00:00
Other,Other,Other,2023-09-11 10:55:51.000 UTC,2023-05-22 11:46:39.000 UTC,62323.33655988593,62323.33655988593,0.0,0.0,0.0,Layerswap,2023-10-02 12:10:16.035170+00:00
OP Foundation,OP Foundation Sentry Wallet,OP Foundation Grants,2023-08-17 11:07:01.000 UTC,2023-08-17 11:07:01.000 UTC,0.0,0.0,0.0,0.0,57999.99999999999,Layerswap,2023-10-02 12:10:16.035170+00:00
Other,Other,Other,2023-07-24 15:24:47.000 UTC,2022-12-29 20:02:39.000 UTC,57003.0,57003.0,0.0,0.0,0.0,LiFi,2023-10-02 12:10:16.035170+00:00
Project,Polynomial Protocol,Phase 0,2022-08-15 07:49:57.000 UTC,2022-08-15 07:49:57.000 UTC,0.0,0.0,11570.0,0.0,0.0,LiFi,2023-10-02 12:10:16.035170+00:00
OP Foundation,OP Foundation Wallet,OP Foundation Grants,2022-11-30 20:32:11.000 UTC,2022-11-30 20:32:11.000 UTC,0.0,0.0,0.0,0.0,99999.99999999999,LiFi,2023-10-02 12:10:16.035170+00:00
Other,Other,Other,2023-10-01 09:57:35.000 UTC,2023-01-26 00:01:20.000 UTC,271665.3912718047,119375.0,0.0,0.0,0.0,Lido,2023-10-02 12:10:16.035170+00:00
Deployed,Lido,wstETHCRV: Curve,2023-07-03 10:58:17.000 UTC,2023-04-14 08:04:32.000 UTC,0.0,42000.0,0.0,0.0,0.0,Lido,2023-10-02 12:10:16.035170+00:00
Deployed,Lido,wstETH/OP: Velodrome,2023-06-20 15:14:09.000 UTC,2023-04-07 12:22:33.000 UTC,0.0,39500.0,0.0,0.0,0.0,Lido,2023-10-02 12:10:16.035170+00:00
Deployed,Lido,wstETH/WETH: Velodrome,2023-06-20 15:14:09.000 UTC,2023-04-07 12:22:33.000 UTC,0.0,38000.0,0.0,0.0,0.0,Lido,2023-10-02 12:10:16.035170+00:00
Project,"QiDao,KyberSwap","Intermediate,Season 3",2023-06-20 15:14:09.000 UTC,2023-04-07 09:44:41.000 UTC,0.0,27000.0,0.0,27000.0,0.0,Lido,2023-10-02 12:10:16.035170+00:00
Project,Beefy Finance,Season 1,2023-09-11 15:02:31.000 UTC,2023-04-07 09:44:41.000 UTC,0.0,22000.0,0.0,22000.0,0.0,Lido,2023-10-02 12:10:16.035170+00:00
Project,Synthetix,Multisig,2023-09-11 15:02:31.000 UTC,2023-06-27 09:36:07.000 UTC,0.0,13692.0,0.0,13692.0,0.0,Lido,2023-10-02 12:10:16.035170+00:00
Project,Arrakis Finance,Uniswap Grants,2023-09-08 15:20:09.000 UTC,2023-09-08 15:20:09.000 UTC,0.0,9615.0,0.0,9615.0,0.0,Lido,2023-10-02 12:10:16.035170+00:00
Project,QiDao,Season 1,2023-06-20 15:14:09.000 UTC,2023-04-07 09:44:41.000 UTC,0.0,9000.0,0.0,9000.0,0.0,Lido,2023-10-02 12:10:16.035170+00:00
Project,Beethoven X,Season 1,2023-04-07 09:44:41.000 UTC,2023-04-07 09:44:41.000 UTC,0.0,6000.0,0.0,6000.0,0.0,Lido,2023-10-02 12:10:16.035170+00:00
Deployed,Lido,wstETH/USDC: Velodrome,2023-04-25 22:53:49.000 UTC,2023-04-07 12:22:33.000 UTC,0.0,6000.0,0.0,0.0,0.0,Lido,2023-10-02 12:10:16.035170+00:00
Deployed,Exactly,Distributor Multisig,2023-06-27 09:36:07.000 UTC,2023-06-27 09:36:07.000 UTC,0.0,3000.0,0.0,0.0,0.0,Lido,2023-10-02 12:10:16.035170+00:00
OP Foundation,OP Foundation Wallet,OP Foundation Grants,2023-03-03 17:51:51.000 UTC,2023-03-03 17:51:51.000 UTC,0.0,0.0,0.0,0.0,1000000.0,Lido,2023-10-02 12:10:16.035170+00:00
Project,"KyberSwap,QiDao","Season 3,Intermediate",2023-04-26 17:27:35.000 UTC,2023-04-26 17:27:35.000 UTC,0.0,0.0,12000.0,0.0,0.0,Lido,2023-10-02 12:10:16.035170+00:00
OP Foundation,OP Foundation Wallet,OP Foundation Grants,2023-09-18 18:09:41.000 UTC,2023-02-09 19:53:39.000 UTC,0.0,0.0,0.0,0.0,6411.212185477164,LimeChain,2023-10-02 12:10:16.035170+00:00
Other,Other,Other,2023-09-10 22:11:47.000 UTC,2023-09-10 22:11:47.000 UTC,8.96744265338805,8.96744265338805,0.0,0.0,0.0,Liquid Resilience,2023-10-02 12:10:16.035170+00:00
Deployed,Lyra Finance,Distributor,2023-06-13 05:58:01.000 UTC,2022-08-17 00:59:25.000 UTC,0.0,1286303.3224283552,0.0,0.0,0.0,Lyra Finance,2023-10-02 12:10:16.035170+00:00
Other,Other,Other,2023-09-19 15:03:31.000 UTC,2022-07-10 04:47:32.000 UTC,1777304.0292200316,765559.3685391498,0.0,0.0,0.0,Lyra Finance,2023-10-02 12:10:16.035170+00:00
Project,Polynomial Protocol,Phase 0,2022-11-06 14:02:37.000 UTC,2022-11-06 14:02:37.000 UTC,0.0,36000.0,0.0,36000.0,0.0,Lyra Finance,2023-10-02 12:10:16.035170+00:00
Project,Polynomial Protocol,Phase 0,2022-08-15 07:49:57.000 UTC,2022-08-03 06:59:10.000 UTC,0.0,0.0,83570.0,0.0,0.0,Lyra Finance,2023-10-02 12:10:16.035170+00:00
Project,Synthetix,Phase 0,2023-02-24 09:02:42.000 UTC,2023-02-24 09:02:42.000 UTC,0.0,0.0,19300.0,0.0,0.0,Lyra Finance,2023-10-02 12:10:16.035170+00:00
Project,Velodrome,Intermediate Disperser,2022-07-28 19:09:57.000 UTC,2022-07-28 19:09:57.000 UTC,0.0,0.0,5305.409,0.0,0.0,Lyra Finance,2023-10-02 12:10:16.035170+00:00
Project,Synthetix,Multisig,2023-09-29 13:07:41.000 UTC,2023-06-20 23:27:31.000 UTC,0.0,0.0,11000.491847080446,0.0,0.0,Lyra Finance,2023-10-02 12:10:16.035170+00:00
