blockchain,chain_type,classification,dt,eth_fees,eth_fees_success,gas_used,gas_used_success,num_senders,num_txs,num_txs_success,last_updated,source,display_name_lower,is_op_chain,mainnet_chain_id,op_based_version,alignment,chain_name,display_name
scroll,L2,Likely Sybil,2024-04-25,0.48803935117776154,0.4876347199563277,105267418,105069904,74,4113,4112,2024-09-02 01:00:22.804107,dune,scroll,False,,,Other EVMs,,Scroll
polygon,L1,Volume too Low,2024-04-25,6181.673842445896,6017.550930578038,51804462463,50781788371,225057,494464,487969,2024-09-02 01:00:22.804107,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
polygon,L1,Potential Non-Sybil,2024-04-25,62119.55707950769,56382.63583290092,453867519618,429444527184,442407,2649408,2473601,2024-09-02 01:00:22.804107,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
polygon,L1,Likely Sybil,2024-04-25,7755.75528215242,7447.30760453279,68273847014,66141819789,348798,992610,953846,2024-09-02 01:00:22.804107,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
optimism,L2,Volume too Low,2024-04-25,1.697981461678855,1.5919334977452073,17303001811,15781131581,76798,121105,117639,2024-09-02 01:00:22.804107,dune,op mainnet,True,10,modern,OP Chain,op,OP Mainnet
optimism,L2,Likely Sybil,2024-04-25,0.8570648159789829,0.6753266505758911,4637702187,3783143688,4440,50531,43067,2024-09-02 01:00:22.804107,dune,op mainnet,True,10,modern,OP Chain,op,OP Mainnet
optimism,L2,Potential Non-Sybil,2024-04-25,18.86176269046318,17.60409187984478,191968565713,187287662474,51708,478547,448346,2024-09-02 01:00:22.804107,dune,op mainnet,True,10,modern,OP Chain,op,OP Mainnet
op chains,Aggregated,Volume too Low,2024-04-25,12.852727112647798,11.7698246858525,66189044848,62486224070,218912,443814,429227,2024-09-02 01:00:22.804107,dune,op chains,False,,,Other EVMs,,OP Chains
op chains,Aggregated,Potential Non-Sybil,2024-04-25,133.3742986668056,122.4542111339559,555018874069,525800195400,251174,2436039,2147520,2024-09-02 01:00:22.804107,dune,op chains,False,,,Other EVMs,,OP Chains
op chains,Aggregated,Likely Sybil,2024-04-25,7.0831314878804905,5.203989053244219,35202878409,29861827333,26323,335875,250770,2024-09-02 01:00:22.804107,dune,op chains,False,,,Other EVMs,,OP Chains
linea,L2,Potential Non-Sybil,2024-04-25,6.093103654485778,5.849771960228573,66804741525,64660120637,119040,390496,381970,2024-09-02 01:00:22.804107,dune,linea,False,,,Other EVMs,,Linea
linea,L2,Likely Sybil,2024-04-25,0.4571470918263537,0.45675469932371476,2461804623,2457462415,15490,27496,27427,2024-09-02 01:00:22.804107,dune,linea,False,,,Other EVMs,,Linea
linea,L2,Volume too Low,2024-04-25,1.1951080952022457,1.1830115220469728,9278470819,9114628258,33934,59549,59033,2024-09-02 01:00:22.804107,dune,linea,False,,,Other EVMs,,Linea
l2s,Aggregated,Volume too Low,2024-04-25,34.931184268894526,33.438825602597475,156210832726,150916098167,446567,927197,905652,2024-09-02 01:00:22.804107,dune,l2s,False,,,Other EVMs,,L2s
l2s,Aggregated,Potential Non-Sybil,2024-04-25,401.36821484264715,373.1847626343385,1384771530127,1327060602885,646547,5331943,4890677,2024-09-02 01:00:22.804107,dune,l2s,False,,,Other EVMs,,L2s
l2s,Aggregated,Likely Sybil,2024-04-25,42.109526951530455,31.63652686419184,82071634748,68492841357,55229,568837,441705,2024-09-02 01:00:22.804107,dune,l2s,False,,,Other EVMs,,L2s
fantom,L1,Potential Non-Sybil,2024-04-25,2114.823032522781,1890.795353530251,67860991315,62562527613,15595,198110,177498,2024-09-02 01:00:22.804107,dune,fantom,False,,,Other EVMs,,Fantom
fantom,L1,Likely Sybil,2024-04-25,179.16778780808608,164.324002160435,10549736322,10072702221,3476,18795,16028,2024-09-02 01:00:22.804107,dune,fantom,False,,,Other EVMs,,Fantom
fantom,L1,Volume too Low,2024-04-25,97.87425248085128,78.47668883799093,4379636307,3642398066,13926,28806,26738,2024-09-02 01:00:22.804107,dune,fantom,False,,,Other EVMs,,Fantom
ethereum,L1,Potential Non-Sybil,2024-04-25,1353.3233879205786,1319.8312485858885,83036097366,80747876108,161942,804600,787643,2024-09-02 01:00:22.804107,dune,ethereum,False,,,Other EVMs,,Ethereum
ethereum,L1,Volume too Low,2024-04-25,251.51705172683697,246.52969769096666,21579743215,21159897867,228366,319917,316214,2024-09-02 01:00:22.804107,dune,ethereum,False,,,Other EVMs,,Ethereum
ethereum,L1,Likely Sybil,2024-04-25,36.67539014425322,36.37139220620204,2694488556,2672229684,18905,61203,60783,2024-09-02 01:00:22.804107,dune,ethereum,False,,,Other EVMs,,Ethereum
celo,L1,Potential Non-Sybil,2024-04-25,625.604899623647,514.3004620961518,49759770217,45109616108,54727,241921,219854,2024-09-02 01:00:22.804107,dune,celo,False,,,Other EVMs,,Celo
celo,L1,Volume too Low,2024-04-25,111.54059725959918,111.3910174145102,16285485059,16267740421,237500,297059,296835,2024-09-02 01:00:22.804107,dune,celo,False,,,Other EVMs,,Celo
celo,L1,Likely Sybil,2024-04-25,122.42942254304467,117.39900704613854,15545316269,15315741013,805,45526,43195,2024-09-02 01:00:22.804107,dune,celo,False,,,Other EVMs,,Celo
bnb,L1,Volume too Low,2024-04-25,131.67034505935393,128.7152355608089,59803053789,58462428154,439834,657638,650783,2024-09-02 01:00:22.804107,dune,bnb,False,,,Other EVMs,,BNB
bnb,L1,Potential Non-Sybil,2024-04-25,790.0659721257242,754.8204417787833,305340380818,291762596027,526326,2352460,2221279,2024-09-02 01:00:22.804107,dune,bnb,False,,,Other EVMs,,BNB
bnb,L1,Likely Sybil,2024-04-25,51.293196221787646,49.46409173813638,23189730086,22842506379,194397,457780,452155,2024-09-02 01:00:22.804107,dune,bnb,False,,,Other EVMs,,BNB
base,L2,Potential Non-Sybil,2024-04-25,114.33334271199136,104.67217848711746,348221071587,323718958542,204936,1866360,1608595,2024-09-02 01:00:22.804107,dune,base,True,8453,modern,OP Chain,base,Base
base,L2,Likely Sybil,2024-04-25,6.208581074957037,4.5111768057238555,28500880246,24014387669,22017,278069,200428,2024-09-02 01:00:22.804107,dune,base,True,8453,modern,OP Chain,base,Base
base,L2,Volume too Low,2024-04-25,11.108666599882357,10.132339226270744,44227851059,42068375795,137540,299616,288620,2024-09-02 01:00:22.804107,dune,base,True,8453,modern,OP Chain,base,Base
avalanche_c,L1,Volume too Low,2024-04-25,144.7316074689834,141.91531333256165,4915405313,4811795338,25272,39180,38729,2024-09-02 01:00:22.804107,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
avalanche_c,L1,Potential Non-Sybil,2024-04-25,919.4051763349371,856.2385305760351,30086219425,28571056273,25839,190004,176048,2024-09-02 01:00:22.804107,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
avalanche_c,L1,Likely Sybil,2024-04-25,63.804033014761565,51.522022070941674,1780053339,1487097920,2751,14438,13110,2024-09-02 01:00:22.804107,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
arbitrum,L2,Potential Non-Sybil,2024-04-25,203.1223802622947,187.90701849649622,394173236608,372453474231,149390,1351486,1226202,2024-09-02 01:00:22.804107,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
arbitrum,L2,Volume too Low,2024-04-25,3.0489035503514486,3.005533610027714,50115288598,48945392077,181669,301416,296299,2024-09-02 01:00:22.804107,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
arbitrum,L2,Likely Sybil,2024-04-25,33.6981039056488,25.13912991811162,29814439268,22860473142,5505,155874,116562,2024-09-02 01:00:22.804107,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
all chains,Aggregated,Potential Non-Sybil,2024-04-25,68324.14776287072,62091.806632086824,2374722508886,2265258802198,1670981,11768446,10946600,2024-09-02 01:00:22.804107,dune,all chains,False,,,Other EVMs,,All Chains
all chains,Aggregated,Likely Sybil,2024-04-25,8251.234638838481,7898.024646621699,204104806334,187024938363,621315,2159189,1980822,2024-09-02 01:00:22.804107,dune,all chains,False,,,Other EVMs,,All Chains
all chains,Aggregated,Volume too Low,2024-04-25,6953.93888071513,6758.017709022212,314978618872,306042146384,1563389,2764261,2722920,2024-09-02 01:00:22.804107,dune,all chains,False,,,Other EVMs,,All Chains
zora,L2,Potential Non-Sybil,2024-04-24,0.2140981539278386,0.21271815033147207,15360067540,15288884137,24464,93684,92803,2024-09-02 01:00:22.804107,dune,zora,True,7777777,modern,OP Chain,zora,Zora
zora,L2,Volume too Low,2024-04-24,0.056808710217564534,0.056271106576516274,4951267933,4941013177,12471,23208,23050,2024-09-02 01:00:22.804107,dune,zora,True,7777777,modern,OP Chain,zora,Zora
zora,L2,Likely Sybil,2024-04-24,0.019132099019888032,0.019132099019888032,2540379897,2540379897,348,8574,8574,2024-09-02 01:00:22.804107,dune,zora,True,7777777,modern,OP Chain,zora,Zora
zksync,L2,Volume too Low,2024-04-24,0.9138121068966526,0.9115536259966527,23034624003,22944284767,26374,59771,59426,2024-09-02 01:00:22.804107,dune,zksync era,False,,,Other EVMs,,zkSync Era
zksync,L2,Likely Sybil,2024-04-24,0.46356972609999925,0.4343739798749996,18542789044,17374959195,20126,53412,50822,2024-09-02 01:00:22.804107,dune,zksync era,False,,,Other EVMs,,zkSync Era
zksync,L2,Potential Non-Sybil,2024-04-24,9.458125277349694,9.361520772374712,378325011094,374460830895,295594,995488,981459,2024-09-02 01:00:22.804107,dune,zksync era,False,,,Other EVMs,,zkSync Era
zkevm,L2,Likely Sybil,2024-04-24,0.030134845800999996,0.027732287974000007,28652602,25937446,23,127,119,2024-09-02 01:00:22.804107,dune,polygon zkevm,False,,,Other EVMs,,Polygon zkEVM
zkevm,L2,Potential Non-Sybil,2024-04-24,1.7875933354182145,1.7103975646492322,1555590169,1475760223,2933,12105,11716,2024-09-02 01:00:22.804107,dune,polygon zkevm,False,,,Other EVMs,,Polygon zkEVM
zkevm,L2,Volume too Low,2024-04-24,0.44098705347909134,0.4339607198853514,467493240,460615185,1479,3245,3220,2024-09-02 01:00:22.804107,dune,polygon zkevm,False,,,Other EVMs,,Polygon zkEVM
scroll,L2,Likely Sybil,2024-04-24,0.506159062792361,0.5055786122392912,87839091,87641378,91,4016,4014,2024-09-02 01:00:22.804107,dune,scroll,False,,,Other EVMs,,Scroll
scroll,L2,Volume too Low,2024-04-24,16.117277016731173,15.76113588126417,6193834156,6054333548,20986,48870,47951,2024-09-02 01:00:22.804107,dune,scroll,False,,,Other EVMs,,Scroll
scroll,L2,Potential Non-Sybil,2024-04-24,49.32259909424376,47.55912714604012,18363997161,17694015882,46335,144982,140833,2024-09-02 01:00:22.804107,dune,scroll,False,,,Other EVMs,,Scroll
polygon,L1,Volume too Low,2024-04-24,7273.666046208918,7155.426999671094,51765741901,50977201956,270771,469600,465177,2024-09-02 01:00:22.804107,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
polygon,L1,Potential Non-Sybil,2024-04-24,77706.88750881287,70713.56007319404,447052480992,420470643614,423203,2603344,2419662,2024-09-02 01:00:22.804107,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
polygon,L1,Likely Sybil,2024-04-24,9667.881951636447,9271.496508542039,60205490567,58267527692,359509,941493,907870,2024-09-02 01:00:22.804107,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
optimism,L2,Volume too Low,2024-04-24,1.738943828290114,1.5935317852543398,17033137073,15361280159,72295,113488,109673,2024-09-02 01:00:22.804107,dune,op mainnet,True,10,modern,OP Chain,op,OP Mainnet
optimism,L2,Likely Sybil,2024-04-24,0.9161680689797094,0.7095317979473474,4845095134,3966645316,4999,54893,47582,2024-09-02 01:00:22.804107,dune,op mainnet,True,10,modern,OP Chain,op,OP Mainnet
optimism,L2,Potential Non-Sybil,2024-04-24,17.41437141068561,16.451953358443976,192057825286,187687409548,51328,466417,438665,2024-09-02 01:00:22.804107,dune,op mainnet,True,10,modern,OP Chain,op,OP Mainnet
op chains,Aggregated,Potential Non-Sybil,2024-04-24,139.0908531925146,124.0466297673165,545702997667,510638689982,253715,2589591,2211733,2024-09-02 01:00:22.804107,dune,op chains,False,,,Other EVMs,,OP Chains
op chains,Aggregated,Likely Sybil,2024-04-24,17.20254091609868,4.638848214496633,43974950448,25578610608,20509,479699,247367,2024-09-02 01:00:22.804107,dune,op chains,False,,,Other EVMs,,OP Chains
op chains,Aggregated,Volume too Low,2024-04-24,12.549991294390873,11.850239507643604,64882035839,61180464680,209243,435009,417862,2024-09-02 01:00:22.804107,dune,op chains,False,,,Other EVMs,,OP Chains
linea,L2,Volume too Low,2024-04-24,1.165835954605615,1.1453872954027544,8945566765,8703064177,33253,56175,55592,2024-09-02 01:00:22.804107,dune,linea,False,,,Other EVMs,,Linea
linea,L2,Likely Sybil,2024-04-24,0.49576798463834304,0.49530493769877615,2377142947,2372571858,14435,26866,26770,2024-09-02 01:00:22.804107,dune,linea,False,,,Other EVMs,,Linea
linea,L2,Potential Non-Sybil,2024-04-24,6.828675340950713,6.564553021648072,60504608495,58309962168,115146,362976,353522,2024-09-02 01:00:22.804107,dune,linea,False,,,Other EVMs,,Linea
l2s,Aggregated,Potential Non-Sybil,2024-04-24,411.8104876870063,381.70517669233493,1401385009594,1339066045517,639726,5360237,4871018,2024-09-02 01:00:22.804107,dune,l2s,False,,,Other EVMs,,L2s
l2s,Aggregated,Volume too Low,2024-04-24,35.69977528293876,33.89713462701929,153941514996,149178187054,421494,879946,857620,2024-09-02 01:00:22.804107,dune,l2s,False,,,Other EVMs,,L2s
l2s,Aggregated,Likely Sybil,2024-04-24,59.50501792727761,39.22581025753531,96383009075,70554074011,51024,723718,452482,2024-09-02 01:00:22.804107,dune,l2s,False,,,Other EVMs,,L2s
fantom,L1,Volume too Low,2024-04-24,220.1520824261457,196.57062936651954,5497389795,4683600082,12843,26115,23603,2024-09-02 01:00:22.804107,dune,fantom,False,,,Other EVMs,,Fantom
fantom,L1,Likely Sybil,2024-04-24,136.49876426997847,121.75902817382253,13036399426,12516282722,3757,20163,16916,2024-09-02 01:00:22.804107,dune,fantom,False,,,Other EVMs,,Fantom
fantom,L1,Potential Non-Sybil,2024-04-24,2029.262015867357,1794.9917637400406,80887977186,75860168413,15525,193347,172198,2024-09-02 01:00:22.804107,dune,fantom,False,,,Other EVMs,,Fantom
ethereum,L1,Likely Sybil,2024-04-24,48.625939050073896,48.301024881807436,2922268140,2902712853,17575,62364,62092,2024-09-02 01:00:22.804107,dune,ethereum,False,,,Other EVMs,,Ethereum
ethereum,L1,Potential Non-Sybil,2024-04-24,1944.9974807795977,1898.3272071363622,83756355796,81199275433,163006,815564,797990,2024-09-02 01:00:22.804107,dune,ethereum,False,,,Other EVMs,,Ethereum
ethereum,L1,Volume too Low,2024-04-24,306.283198822287,299.3311192853902,20178602093,19752199454,202004,292782,289557,2024-09-02 01:00:22.804107,dune,ethereum,False,,,Other EVMs,,Ethereum
celo,L1,Potential Non-Sybil,2024-04-24,988.1109087933103,673.4975724883639,58375465170,51786123049,55394,269914,239736,2024-09-02 01:00:22.804107,dune,celo,False,,,Other EVMs,,Celo
celo,L1,Volume too Low,2024-04-24,218.0279546174728,217.87717898622196,14548141192,14528864294,219376,248173,247958,2024-09-02 01:00:22.804107,dune,celo,False,,,Other EVMs,,Celo
celo,L1,Likely Sybil,2024-04-24,113.45046256054607,94.26524351554919,11787265759,10953522339,915,50420,46140,2024-09-02 01:00:22.804107,dune,celo,False,,,Other EVMs,,Celo
bnb,L1,Volume too Low,2024-04-24,141.0938113997845,137.5338272099389,61951658060,60193640998,461159,692521,682663,2024-09-02 01:00:22.804107,dune,bnb,False,,,Other EVMs,,BNB
bnb,L1,Potential Non-Sybil,2024-04-24,1012.3255994711059,957.3488454328564,322032926323,306747854568,533287,2458931,2321538,2024-09-02 01:00:22.804107,dune,bnb,False,,,Other EVMs,,BNB
bnb,L1,Likely Sybil,2024-04-24,54.5189258728004,52.324960588475115,23230375375,22791922238,198637,444179,436868,2024-09-02 01:00:22.804107,dune,bnb,False,,,Other EVMs,,BNB
base,L2,Likely Sybil,2024-04-24,16.267240748099084,3.9101843175293913,36589475417,19071585395,15685,416232,191211,2024-09-02 01:00:22.804107,dune,base,True,8453,modern,OP Chain,base,Base
base,L2,Potential Non-Sybil,2024-04-24,121.46238362790064,107.38195825853948,338285104841,307662396297,204940,2029490,1680265,2024-09-02 01:00:22.804107,dune,base,True,8453,modern,OP Chain,base,Base
base,L2,Volume too Low,2024-04-24,10.754238755883293,10.200436615812972,42897630833,40878171344,133152,298313,285139,2024-09-02 01:00:22.804107,dune,base,True,8453,modern,OP Chain,base,Base
avalanche_c,L1,Potential Non-Sybil,2024-04-24,976.2665040044419,893.1812604442148,30813781845,29019614070,23970,192246,178761,2024-09-02 01:00:22.804107,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
avalanche_c,L1,Volume too Low,2024-04-24,140.9789649637522,136.88995972600046,4688766838,4537432145,24985,38893,38419,2024-09-02 01:00:22.804107,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
avalanche_c,L1,Likely Sybil,2024-04-24,87.11721784817756,66.76471108617918,2453596143,1964792744,2878,19803,17865,2024-09-02 01:00:22.804107,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
arbitrum,L2,Likely Sybil,2024-04-24,40.80684539184726,33.12397222525204,31371634943,25114353526,4796,159598,123390,2024-09-02 01:00:22.804107,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
arbitrum,L2,Potential Non-Sybil,2024-04-24,205.3226414465053,192.46294842029621,396932805008,376486786367,137014,1255095,1171755,2024-09-02 01:00:22.804107,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
arbitrum,L2,Volume too Low,2024-04-24,4.511871856834013,3.794857596825699,50417960993,49835424697,168547,276876,273569,2024-09-02 01:00:22.804107,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
all chains,Aggregated,Likely Sybil,2024-04-24,10167.598279156415,9694.137287038702,210018404485,179950834599,631801,2262140,1940233,2024-09-02 01:00:22.804107,dune,all chains,False,,,Other EVMs,,All Chains
all chains,Aggregated,Volume too Low,2024-04-24,8335.901833734439,8177.526848886433,312571814875,303851125983,1564325,2648030,2604997,2024-09-02 01:00:22.804107,dune,all chains,False,,,Other EVMs,,All Chains
all chains,Aggregated,Potential Non-Sybil,2024-04-24,85069.66050549186,77312.61189917865,2424303996906,2304149724664,1654725,11893583,11000903,2024-09-02 01:00:22.804107,dune,all chains,False,,,Other EVMs,,All Chains
zora,L2,Volume too Low,2024-04-23,0.054661354934961194,0.052866038342365515,4877077103,4856766091,12070,22114,21927,2024-09-02 01:00:22.804107,dune,zora,True,7777777,modern,OP Chain,zora,Zora
zora,L2,Likely Sybil,2024-04-23,0.011517000710434544,0.011517000710434544,2689278855,2689278855,208,22129,22129,2024-09-02 01:00:22.804107,dune,zora,True,7777777,modern,OP Chain,zora,Zora
zora,L2,Potential Non-Sybil,2024-04-23,0.21810589551590687,0.21637974691942582,19506126474,19380755118,28317,148256,146988,2024-09-02 01:00:22.804107,dune,zora,True,7777777,modern,OP Chain,zora,Zora
zksync,L2,Volume too Low,2024-04-23,0.8560645777789252,0.8537741690289257,19693268003,19601651653,25615,54076,53704,2024-09-02 01:00:22.804107,dune,zksync era,False,,,Other EVMs,,zkSync Era
zksync,L2,Likely Sybil,2024-04-23,0.33442673600000145,0.30707294915000183,13377069440,12282917966,17486,43304,40654,2024-09-02 01:00:22.804107,dune,zksync era,False,,,Other EVMs,,zkSync Era
zksync,L2,Potential Non-Sybil,2024-04-23,8.234221380674878,8.148798308374896,329368855227,325951932335,291286,948376,935671,2024-09-02 01:00:22.804107,dune,zksync era,False,,,Other EVMs,,zkSync Era
zkevm,L2,Likely Sybil,2024-04-23,0.037484293807599996,0.0353792516666,49588808,46736229,24,155,148,2024-09-02 01:00:22.804107,dune,polygon zkevm,False,,,Other EVMs,,Polygon zkEVM
zkevm,L2,Volume too Low,2024-04-23,0.4366023544110519,0.4205578592122521,540002956,522532419,1681,3918,3865,2024-09-02 01:00:22.804107,dune,polygon zkevm,False,,,Other EVMs,,Polygon zkEVM
zkevm,L2,Potential Non-Sybil,2024-04-23,1.6328730955074435,1.5644184453921544,1556918425,1478952473,3085,12755,12454,2024-09-02 01:00:22.804107,dune,polygon zkevm,False,,,Other EVMs,,Polygon zkEVM
