dt,blockchain,layer,chain_id,num_raw_txs,num_success_txs,num_qualified_txs,source,is_op_chain,op_based_version,alignment,chain_name,display_name
2024-09-02,fantom,L1,250,269617,243571,150243,dune,False,,Other EVMs,,Fantom
2024-09-02,ethereum,L1,1,1084983,1050923,576599,dune,False,,Other EVMs,,Ethereum
2024-09-02,cyber,L2,7560.0,137147,136907,118043,goldsky,True,modern,OP Chain,cyber,Cyber
2024-09-02,celo,L1,42220,1173380,1150014,1112840,dune,False,,Other EVMs,,Celo
2024-09-02,bob,L2,60808.0,25751,25469,9937,goldsky,True,modern,OP Chain,bob,BOB (Build on Bitcoin)
2024-09-02,bnb,L1,56,3012335,2883499,2433808,dune,False,,Other EVMs,,BNB
2024-09-02,blast,L2,81457,952837,937907,191046,dune,False,,Other EVMs,,Blast
2024-09-02,base,L2,8453.0,4222844,4054846,2164131,goldsky,True,modern,OP Chain,base,Base
2024-09-02,avalanche_c,L1,43114,148782,142459,105259,dune,False,,Other EVMs,,Avalanche C-Chain
2024-09-02,arbitrum,L2,42161,1524109,1342994,1156282,dune,False,,Other EVMs,,Arbitrum One
2024-09-01,zora,L2,7777777.0,86943,86625,74503,goldsky,True,modern,OP Chain,zora,Zora
2024-09-01,zksync,L2,324,202803,199530,202803,dune,False,,Other EVMs,,zkSync Era
2024-09-01,zkevm,L2,1101,14966,12460,8179,dune,False,,Other EVMs,,Polygon zkEVM
2024-09-01,swan,L2,254.0,1151,1151,937,goldsky,True,modern,OP Chain,swan,SwanChain
2024-09-01,sei,L1,1329,142453,123660,94190,dune,False,,Other EVMs,,Sei Network
2024-09-01,scroll,L2,534352,235044,228368,157108,dune,False,,Other EVMs,,Scroll
2024-09-01,redstone,L2,690.0,1710,1684,1524,goldsky,True,modern,OP Chain,redstone,Redstone
2024-09-01,polynomial,L2,8008.0,552,552,552,goldsky,True,modern,OP Chain,polynomial,Polynomial Chain
2024-09-01,polygon,L1,137,2725418,2473408,2086314,dune,False,,Other EVMs,,Polygon PoS
2024-09-01,orderly,L2,291.0,6418,6418,5281,goldsky,True,modern,OP Chain,orderly,Orderly
2024-09-01,op,L2,10.0,630445,605293,412386,goldsky,True,modern,OP Chain,op,OP Mainnet
2024-09-01,mode,L2,34443.0,126604,122369,35607,goldsky,True,modern,OP Chain,mode,Mode
2024-09-01,mint,L2,185.0,7396,7006,3853,goldsky,True,modern,OP Chain,mint,Mint
2024-09-01,metal,L2,1750.0,12,12,11,goldsky,True,modern,OP Chain,metal,Metal
2024-09-01,mantle,L2,5000,386661,357909,324043,dune,False,,Other EVMs,,Mantle
2024-09-01,lyra,L2,957.0,4029,4026,2885,goldsky,True,modern,OP Chain,lyra,Derive
2024-09-01,lisk,L2,1135.0,5607,5272,3715,goldsky,True,modern,OP Chain,lisk,Lisk
2024-09-01,linea,L2,59144,353127,347530,283107,dune,False,,Other EVMs,,Linea
2024-09-01,kroma,L2,255.0,673650,672480,53297,goldsky,True,modern,OP Chain,kroma,Kroma
2024-09-01,ham,L3,5112.0,34027,33613,32293,goldsky,True,modern,OP Chain,ham,Ham
2024-09-01,gnosis,L1,100,94140,92730,47676,dune,False,,Other EVMs,,Gnosis
2024-09-01,fraxtal,L2,252.0,7397,7317,4137,goldsky,True,modern,OP Chain,fraxtal,Fraxtal
2024-09-01,fantom,L1,250,245313,221986,145055,dune,False,,Other EVMs,,Fantom
2024-09-01,ethereum,L1,1,1010006,989383,553757,dune,False,,Other EVMs,,Ethereum
2024-09-01,cyber,L2,7560.0,215063,214664,195946,goldsky,True,modern,OP Chain,cyber,Cyber
2024-09-01,celo,L1,42220,1019679,999178,970015,dune,False,,Other EVMs,,Celo
2024-09-01,bob,L2,60808.0,17213,16992,7657,goldsky,True,modern,OP Chain,bob,BOB (Build on Bitcoin)
2024-09-01,bnb,L1,56,2604504,2488519,2134395,dune,False,,Other EVMs,,BNB
2024-09-01,blast,L2,81457,909085,892151,185837,dune,False,,Other EVMs,,Blast
2024-09-01,base,L2,8453.0,3978279,3797842,2278075,goldsky,True,modern,OP Chain,base,Base
2024-09-01,avalanche_c,L1,43114,158617,151198,110335,dune,False,,Other EVMs,,Avalanche C-Chain
2024-09-01,arbitrum,L2,42161,1466959,1284571,1104103,dune,False,,Other EVMs,,Arbitrum One
2024-08-31,zora,L2,7777777.0,96607,96077,82291,goldsky,True,modern,OP Chain,zora,Zora
2024-08-31,zksync,L2,324,182995,181961,182996,dune,False,,Other EVMs,,zkSync Era
2024-08-31,zkevm,L2,1101,12416,11283,6858,dune,False,,Other EVMs,,Polygon zkEVM
2024-08-31,swan,L2,254.0,1394,1393,1065,goldsky,True,modern,OP Chain,swan,SwanChain
2024-08-31,shape,L2,360.0,7,7,0,goldsky,True,modern,OP Chain,shape,Shape
2024-08-31,sei,L1,1329,242962,238825,149575,dune,False,,Other EVMs,,Sei Network
2024-08-31,scroll,L2,534352,224498,220097,157044,dune,False,,Other EVMs,,Scroll
2024-08-31,redstone,L2,690.0,8918,8216,7792,goldsky,True,modern,OP Chain,redstone,Redstone
2024-08-31,polynomial,L2,8008.0,390,390,390,goldsky,True,modern,OP Chain,polynomial,Polynomial Chain
2024-08-31,polygon,L1,137,2722311,2520086,2118653,dune,False,,Other EVMs,,Polygon PoS
2024-08-31,orderly,L2,291.0,5702,5694,4845,goldsky,True,modern,OP Chain,orderly,Orderly
2024-08-31,op,L2,10.0,589039,572768,382101,goldsky,True,modern,OP Chain,op,OP Mainnet
2024-08-31,mode,L2,34443.0,134553,133241,42551,goldsky,True,modern,OP Chain,mode,Mode
2024-08-31,mint,L2,185.0,8197,7807,4462,goldsky,True,modern,OP Chain,mint,Mint
2024-08-31,metal,L2,1750.0,19,19,14,goldsky,True,modern,OP Chain,metal,Metal
2024-08-31,mantle,L2,5000,402427,363046,329004,dune,False,,Other EVMs,,Mantle
2024-08-31,lyra,L2,957.0,3359,3359,2509,goldsky,True,modern,OP Chain,lyra,Derive
2024-08-31,lisk,L2,1135.0,8234,7873,6056,goldsky,True,modern,OP Chain,lisk,Lisk
2024-08-31,linea,L2,59144,289891,286709,223278,dune,False,,Other EVMs,,Linea
2024-08-31,kroma,L2,255.0,779214,777964,38884,goldsky,True,modern,OP Chain,kroma,Kroma
2024-08-31,ham,L3,5112.0,22512,22460,21135,goldsky,True,modern,OP Chain,ham,Ham
2024-08-31,gnosis,L1,100,84699,83511,39455,dune,False,,Other EVMs,,Gnosis
2024-08-31,fraxtal,L2,252.0,6910,6856,4510,goldsky,True,modern,OP Chain,fraxtal,Fraxtal
2024-08-31,fantom,L1,250,217009,199785,135014,dune,False,,Other EVMs,,Fantom
2024-08-31,ethereum,L1,1,1011081,988134,538711,dune,False,,Other EVMs,,Ethereum
2024-08-31,cyber,L2,7560.0,198254,197889,178606,goldsky,True,modern,OP Chain,cyber,Cyber
2024-08-31,celo,L1,42220,1036396,1026882,1003928,dune,False,,Other EVMs,,Celo
2024-08-31,bob,L2,60808.0,18500,18191,8934,goldsky,True,modern,OP Chain,bob,BOB (Build on Bitcoin)
2024-08-31,bnb,L1,56,2664157,2562929,2157601,dune,False,,Other EVMs,,BNB
2024-08-31,blast,L2,81457,564831,559185,165804,dune,False,,Other EVMs,,Blast
2024-08-31,base,L2,8453.0,4290985,4146207,2606319,goldsky,True,modern,OP Chain,base,Base
2024-08-31,avalanche_c,L1,43114,129806,124129,85212,dune,False,,Other EVMs,,Avalanche C-Chain
2024-08-31,arbitrum,L2,42161,1164391,1084485,888119,dune,False,,Other EVMs,,Arbitrum One
2024-08-30,zora,L2,7777777.0,96344,96013,82029,goldsky,True,modern,OP Chain,zora,Zora
2024-08-30,zksync,L2,324,212423,209145,212425,dune,False,,Other EVMs,,zkSync Era
2024-08-30,zkevm,L2,1101,14120,11980,7158,dune,False,,Other EVMs,,Polygon zkEVM
2024-08-30,swan,L2,254.0,1924,1922,1620,goldsky,True,modern,OP Chain,swan,SwanChain
2024-08-30,shape,L2,360.0,8,8,7,goldsky,True,modern,OP Chain,shape,Shape
2024-08-30,sei,L1,1329,231447,230103,169385,dune,False,,Other EVMs,,Sei Network
2024-08-30,scroll,L2,534352,266370,257430,185127,dune,False,,Other EVMs,,Scroll
2024-08-30,redstone,L2,690.0,9616,8897,8672,goldsky,True,modern,OP Chain,redstone,Redstone
2024-08-30,polynomial,L2,8008.0,752,750,747,goldsky,True,modern,OP Chain,polynomial,Polynomial Chain
2024-08-30,polygon,L1,137,3008380,2739576,2265745,dune,False,,Other EVMs,,Polygon PoS
2024-08-30,orderly,L2,291.0,7319,7311,6071,goldsky,True,modern,OP Chain,orderly,Orderly
2024-08-30,op,L2,10.0,661052,629623,411331,goldsky,True,modern,OP Chain,op,OP Mainnet
2024-08-30,mode,L2,34443.0,125119,122748,38043,goldsky,True,modern,OP Chain,mode,Mode
2024-08-30,mint,L2,185.0,9138,8698,5388,goldsky,True,modern,OP Chain,mint,Mint
2024-08-30,metal,L2,1750.0,45,45,32,goldsky,True,modern,OP Chain,metal,Metal
2024-08-30,mantle,L2,5000,440718,397075,359104,dune,False,,Other EVMs,,Mantle
2024-08-30,lyra,L2,957.0,5098,5095,3849,goldsky,True,modern,OP Chain,lyra,Derive
2024-08-30,lisk,L2,1135.0,7498,7323,6000,goldsky,True,modern,OP Chain,lisk,Lisk
2024-08-30,linea,L2,59144,375330,368608,295585,dune,False,,Other EVMs,,Linea
2024-08-30,kroma,L2,255.0,858401,857259,66177,goldsky,True,modern,OP Chain,kroma,Kroma
2024-08-30,ham,L3,5112.0,27483,27340,24782,goldsky,True,modern,OP Chain,ham,Ham
2024-08-30,gnosis,L1,100,105782,103446,50480,dune,False,,Other EVMs,,Gnosis
2024-08-30,fraxtal,L2,252.0,15530,15350,10450,goldsky,True,modern,OP Chain,fraxtal,Fraxtal
2024-08-30,fantom,L1,250,236992,217583,147801,dune,False,,Other EVMs,,Fantom
2024-08-30,ethereum,L1,1,1132393,1113860,631782,dune,False,,Other EVMs,,Ethereum
2024-08-30,cyber,L2,7560.0,185836,185534,164405,goldsky,True,modern,OP Chain,cyber,Cyber
2024-08-30,celo,L1,42220,1149287,1123168,1085885,dune,False,,Other EVMs,,Celo
2024-08-30,bob,L2,60808.0,24694,24041,13129,goldsky,True,modern,OP Chain,bob,BOB (Build on Bitcoin)
2024-08-30,bnb,L1,56,2898067,2774279,2308248,dune,False,,Other EVMs,,BNB
2024-08-30,blast,L2,81457,411663,405329,218692,dune,False,,Other EVMs,,Blast
2024-08-30,base,L2,8453.0,4387115,4195412,2576171,goldsky,True,modern,OP Chain,base,Base
2024-08-30,avalanche_c,L1,43114,164717,157092,114545,dune,False,,Other EVMs,,Avalanche C-Chain
2024-08-30,arbitrum,L2,42161,1704156,1475688,1249101,dune,False,,Other EVMs,,Arbitrum One
2024-08-29,zora,L2,7777777.0,109106,108725,93769,goldsky,True,modern,OP Chain,zora,Zora
2024-08-29,zksync,L2,324,207065,204097,207066,dune,False,,Other EVMs,,zkSync Era
2024-08-29,zkevm,L2,1101,14348,12068,7515,dune,False,,Other EVMs,,Polygon zkEVM
2024-08-29,xterio,L2,2702128.0,3,3,0,goldsky,True,modern,OP Chain,xterio,Xterio
2024-08-29,swan,L2,254.0,2797,2790,1571,goldsky,True,modern,OP Chain,swan,SwanChain
2024-08-29,sei,L1,1329,116569,112397,66289,dune,False,,Other EVMs,,Sei Network
2024-08-29,scroll,L2,534352,240459,233083,163763,dune,False,,Other EVMs,,Scroll
2024-08-29,redstone,L2,690.0,8127,7556,7286,goldsky,True,modern,OP Chain,redstone,Redstone
2024-08-29,polynomial,L2,8008.0,861,861,860,goldsky,True,modern,OP Chain,polynomial,Polynomial Chain
2024-08-29,polygon,L1,137,2887524,2645527,2213552,dune,False,,Other EVMs,,Polygon PoS
2024-08-29,orderly,L2,291.0,8615,8591,7255,goldsky,True,modern,OP Chain,orderly,Orderly
2024-08-29,op,L2,10.0,583259,555929,416524,goldsky,True,modern,OP Chain,op,OP Mainnet
2024-08-29,mode,L2,34443.0,123100,121353,32535,goldsky,True,modern,OP Chain,mode,Mode
2024-08-29,mint,L2,185.0,9313,8854,4585,goldsky,True,modern,OP Chain,mint,Mint
2024-08-29,metal,L2,1750.0,20,20,16,goldsky,True,modern,OP Chain,metal,Metal
2024-08-29,mantle,L2,5000,490494,455580,369820,dune,False,,Other EVMs,,Mantle
2024-08-29,lyra,L2,957.0,4650,4650,3314,goldsky,True,modern,OP Chain,lyra,Derive
2024-08-29,lisk,L2,1135.0,786,783,562,goldsky,True,modern,OP Chain,lisk,Lisk
2024-08-29,linea,L2,59144,401348,396492,319236,dune,False,,Other EVMs,,Linea
2024-08-29,kroma,L2,255.0,851269,850605,66034,goldsky,True,modern,OP Chain,kroma,Kroma
2024-08-29,ham,L3,5112.0,51039,50786,46924,goldsky,True,modern,OP Chain,ham,Ham
2024-08-29,gnosis,L1,100,98511,96806,49505,dune,False,,Other EVMs,,Gnosis
2024-08-29,fraxtal,L2,252.0,16008,15849,10127,goldsky,True,modern,OP Chain,fraxtal,Fraxtal
2024-08-29,fantom,L1,250,258233,237832,147864,dune,False,,Other EVMs,,Fantom
2024-08-29,ethereum,L1,1,1152512,1126970,635998,dune,False,,Other EVMs,,Ethereum
2024-08-29,cyber,L2,7560.0,208780,208436,174994,goldsky,True,modern,OP Chain,cyber,Cyber
2024-08-29,celo,L1,42220,1129380,1108684,1068729,dune,False,,Other EVMs,,Celo
2024-08-29,bob,L2,60808.0,27746,27128,12545,goldsky,True,modern,OP Chain,bob,BOB (Build on Bitcoin)
2024-08-29,bnb,L1,56,3042594,2920219,2245027,dune,False,,Other EVMs,,BNB
2024-08-29,blast,L2,81457,331610,327156,191317,dune,False,,Other EVMs,,Blast
2024-08-29,base,L2,8453.0,4346400,4178814,2674305,goldsky,True,modern,OP Chain,base,Base
2024-08-29,avalanche_c,L1,43114,163768,157184,113865,dune,False,,Other EVMs,,Avalanche C-Chain
2024-08-29,arbitrum,L2,42161,1607574,1416957,1200668,dune,False,,Other EVMs,,Arbitrum One
2024-08-28,zora,L2,7777777.0,89918,89585,75593,goldsky,True,modern,OP Chain,zora,Zora
2024-08-28,zksync,L2,324,223252,216914,223253,dune,False,,Other EVMs,,zkSync Era
2024-08-28,zkevm,L2,1101,17811,14733,9268,dune,False,,Other EVMs,,Polygon zkEVM
2024-08-28,xterio,L2,2702128.0,1,1,0,goldsky,True,modern,OP Chain,xterio,Xterio
2024-08-28,swan,L2,254.0,2702,2700,1744,goldsky,True,modern,OP Chain,swan,SwanChain
2024-08-28,sei,L1,1329,122929,107524,70748,dune,False,,Other EVMs,,Sei Network
2024-08-28,scroll,L2,534352,255561,239731,168099,dune,False,,Other EVMs,,Scroll
2024-08-28,redstone,L2,690.0,8560,8073,7836,goldsky,True,modern,OP Chain,redstone,Redstone
2024-08-28,polynomial,L2,8008.0,766,762,762,goldsky,True,modern,OP Chain,polynomial,Polynomial Chain
2024-08-28,polygon,L1,137,3070204,2771214,2226634,dune,False,,Other EVMs,,Polygon PoS
2024-08-28,orderly,L2,291.0,11139,11106,9472,goldsky,True,modern,OP Chain,orderly,Orderly
2024-08-28,op,L2,10.0,567679,528055,399800,goldsky,True,modern,OP Chain,op,OP Mainnet
2024-08-28,mode,L2,34443.0,121451,119728,32149,goldsky,True,modern,OP Chain,mode,Mode
2024-08-28,mint,L2,185.0,9924,9196,5001,goldsky,True,modern,OP Chain,mint,Mint
2024-08-28,metal,L2,1750.0,36,36,27,goldsky,True,modern,OP Chain,metal,Metal
2024-08-28,mantle,L2,5000,406439,387438,328888,dune,False,,Other EVMs,,Mantle
2024-08-28,lyra,L2,957.0,5752,5752,4088,goldsky,True,modern,OP Chain,lyra,Derive
2024-08-28,lisk,L2,1135.0,686,679,567,goldsky,True,modern,OP Chain,lisk,Lisk
2024-08-28,linea,L2,59144,409729,400299,315309,dune,False,,Other EVMs,,Linea
2024-08-28,kroma,L2,255.0,852393,851926,51165,goldsky,True,modern,OP Chain,kroma,Kroma
2024-08-28,ham,L3,5112.0,80351,80203,79346,goldsky,True,modern,OP Chain,ham,Ham
2024-08-28,gnosis,L1,100,115193,111582,53881,dune,False,,Other EVMs,,Gnosis
2024-08-28,fraxtal,L2,252.0,17742,17599,11843,goldsky,True,modern,OP Chain,fraxtal,Fraxtal
2024-08-28,fantom,L1,250,289634,258580,144624,dune,False,,Other EVMs,,Fantom
2024-08-28,ethereum,L1,1,1148110,1120954,623316,dune,False,,Other EVMs,,Ethereum
2024-08-28,cyber,L2,7560.0,180096,179802,163002,goldsky,True,modern,OP Chain,cyber,Cyber
2024-08-28,celo,L1,42220,1096588,1056554,999449,dune,False,,Other EVMs,,Celo
2024-08-28,bob,L2,60808.0,21211,20850,10155,goldsky,True,modern,OP Chain,bob,BOB (Build on Bitcoin)
2024-08-28,bnb,L1,56,2921952,2783413,2245623,dune,False,,Other EVMs,,BNB
2024-08-28,blast,L2,81457,367045,360758,242088,dune,False,,Other EVMs,,Blast
2024-08-28,base,L2,8453.0,4253224,4013968,2576342,goldsky,True,modern,OP Chain,base,Base
2024-08-28,avalanche_c,L1,43114,192246,182667,134551,dune,False,,Other EVMs,,Avalanche C-Chain
2024-08-28,arbitrum,L2,42161,2003447,1698233,1424034,dune,False,,Other EVMs,,Arbitrum One
2024-08-27,zora,L2,7777777.0,93089,92672,79491,goldsky,True,modern,OP Chain,zora,Zora
2024-08-27,zksync,L2,324,211331,205873,211331,dune,False,,Other EVMs,,zkSync Era
2024-08-27,zkevm,L2,1101,15574,13731,8972,dune,False,,Other EVMs,,Polygon zkEVM
2024-08-27,xterio,L2,2702128.0,4,4,0,goldsky,True,modern,OP Chain,xterio,Xterio
2024-08-27,swan,L2,254.0,3606,3475,2935,goldsky,True,modern,OP Chain,swan,SwanChain
2024-08-27,shape,L2,360.0,1,1,0,goldsky,True,modern,OP Chain,shape,Shape
2024-08-27,sei,L1,1329,85645,77034,55862,dune,False,,Other EVMs,,Sei Network
2024-08-27,scroll,L2,534352,249339,235350,171774,dune,False,,Other EVMs,,Scroll
2024-08-27,redstone,L2,690.0,5675,5244,4972,goldsky,True,modern,OP Chain,redstone,Redstone
2024-08-27,polynomial,L2,8008.0,848,847,844,goldsky,True,modern,OP Chain,polynomial,Polynomial Chain
2024-08-27,polygon,L1,137,3003387,2739865,2179177,dune,False,,Other EVMs,,Polygon PoS
2024-08-27,orderly,L2,291.0,15426,15426,13903,goldsky,True,modern,OP Chain,orderly,Orderly
2024-08-27,op,L2,10.0,602377,568617,413178,goldsky,True,modern,OP Chain,op,OP Mainnet
2024-08-27,mode,L2,34443.0,117641,115747,32025,goldsky,True,modern,OP Chain,mode,Mode
2024-08-27,mint,L2,185.0,13826,13274,7488,goldsky,True,modern,OP Chain,mint,Mint
2024-08-27,metal,L2,1750.0,32,32,31,goldsky,True,modern,OP Chain,metal,Metal
2024-08-27,mantle,L2,5000,370935,360360,324630,dune,False,,Other EVMs,,Mantle
2024-08-27,lyra,L2,957.0,6076,6075,4529,goldsky,True,modern,OP Chain,lyra,Derive
2024-08-27,lisk,L2,1135.0,604,596,481,goldsky,True,modern,OP Chain,lisk,Lisk
2024-08-27,linea,L2,59144,362639,356696,292160,dune,False,,Other EVMs,,Linea
2024-08-27,kroma,L2,255.0,687692,687179,54620,goldsky,True,modern,OP Chain,kroma,Kroma
2024-08-27,ham,L3,5112.0,44900,44571,44443,goldsky,True,modern,OP Chain,ham,Ham
2024-08-27,gnosis,L1,100,143357,136446,57510,dune,False,,Other EVMs,,Gnosis
2024-08-27,fraxtal,L2,252.0,37816,37496,28953,goldsky,True,modern,OP Chain,fraxtal,Fraxtal
2024-08-27,fantom,L1,250,296478,265719,151503,dune,False,,Other EVMs,,Fantom
2024-08-27,ethereum,L1,1,1131286,1098790,636300,dune,False,,Other EVMs,,Ethereum
2024-08-27,cyber,L2,7560.0,184417,184009,166504,goldsky,True,modern,OP Chain,cyber,Cyber
2024-08-27,celo,L1,42220,997839,963249,917071,dune,False,,Other EVMs,,Celo
2024-08-27,bob,L2,60808.0,20860,20444,10693,goldsky,True,modern,OP Chain,bob,BOB (Build on Bitcoin)
2024-08-27,bnb,L1,56,3338510,3143602,2453793,dune,False,,Other EVMs,,BNB
2024-08-27,blast,L2,81457,731561,723683,232483,dune,False,,Other EVMs,,Blast
2024-08-27,base,L2,8453.0,4335514,4149886,2525885,goldsky,True,modern,OP Chain,base,Base
2024-08-27,avalanche_c,L1,43114,180997,169934,125348,dune,False,,Other EVMs,,Avalanche C-Chain
2024-08-27,arbitrum,L2,42161,2085589,1854994,1374337,dune,False,,Other EVMs,,Arbitrum One
2024-08-26,zora,L2,7777777.0,102157,101686,85513,goldsky,True,modern,OP Chain,zora,Zora
2024-08-26,zksync,L2,324,190194,187433,190195,dune,False,,Other EVMs,,zkSync Era
2024-08-26,zkevm,L2,1101,16301,14879,8735,dune,False,,Other EVMs,,Polygon zkEVM
2024-08-26,xterio,L2,2702128.0,2,2,0,goldsky,True,modern,OP Chain,xterio,Xterio
2024-08-26,swan,L2,254.0,932,932,875,goldsky,True,modern,OP Chain,swan,SwanChain
2024-08-26,sei,L1,1329,84222,76218,53216,dune,False,,Other EVMs,,Sei Network
2024-08-26,scroll,L2,534352,251190,244252,173672,dune,False,,Other EVMs,,Scroll
2024-08-26,redstone,L2,690.0,8163,7337,6924,goldsky,True,modern,OP Chain,redstone,Redstone
2024-08-26,polynomial,L2,8008.0,837,833,830,goldsky,True,modern,OP Chain,polynomial,Polynomial Chain
2024-08-26,polygon,L1,137,2938149,2688912,2233670,dune,False,,Other EVMs,,Polygon PoS
2024-08-26,orderly,L2,291.0,11055,11055,9545,goldsky,True,modern,OP Chain,orderly,Orderly
2024-08-26,op,L2,10.0,615339,591629,443156,goldsky,True,modern,OP Chain,op,OP Mainnet
2024-08-26,mode,L2,34443.0,89885,88190,28395,goldsky,True,modern,OP Chain,mode,Mode
2024-08-26,mint,L2,185.0,12807,12377,6162,goldsky,True,modern,OP Chain,mint,Mint
2024-08-26,metal,L2,1750.0,46,46,38,goldsky,True,modern,OP Chain,metal,Metal
2024-08-26,mantle,L2,5000,376882,368994,324684,dune,False,,Other EVMs,,Mantle
2024-08-26,lyra,L2,957.0,4757,4757,3237,goldsky,True,modern,OP Chain,lyra,Derive
2024-08-26,lisk,L2,1135.0,378,373,229,goldsky,True,modern,OP Chain,lisk,Lisk
2024-08-26,linea,L2,59144,359335,356030,283092,dune,False,,Other EVMs,,Linea
2024-08-26,kroma,L2,255.0,454169,453999,39033,goldsky,True,modern,OP Chain,kroma,Kroma
2024-08-26,ham,L3,5112.0,49597,49406,49141,goldsky,True,modern,OP Chain,ham,Ham
2024-08-26,gnosis,L1,100,120991,118876,54891,dune,False,,Other EVMs,,Gnosis
2024-08-26,fraxtal,L2,252.0,8949,8871,4993,goldsky,True,modern,OP Chain,fraxtal,Fraxtal
2024-08-26,fantom,L1,250,233517,215766,140079,dune,False,,Other EVMs,,Fantom
2024-08-26,ethereum,L1,1,1112907,1092201,647864,dune,False,,Other EVMs,,Ethereum
2024-08-26,cyber,L2,7560.0,173728,173512,155377,goldsky,True,modern,OP Chain,cyber,Cyber
2024-08-26,celo,L1,42220,1022687,987246,937523,dune,False,,Other EVMs,,Celo
2024-08-26,bob,L2,60808.0,22135,21677,10503,goldsky,True,modern,OP Chain,bob,BOB (Build on Bitcoin)
2024-08-26,bnb,L1,56,3382617,3212343,2538159,dune,False,,Other EVMs,,BNB
2024-08-26,blast,L2,81457,961856,953966,295634,dune,False,,Other EVMs,,Blast
2024-08-26,base,L2,8453.0,4206767,4072120,2491156,goldsky,True,modern,OP Chain,base,Base
2024-08-26,avalanche_c,L1,43114,187542,177330,130918,dune,False,,Other EVMs,,Avalanche C-Chain
2024-08-26,arbitrum,L2,42161,1967046,1812508,1342774,dune,False,,Other EVMs,,Arbitrum One
2024-08-25,zora,L2,7777777.0,109498,108914,90231,goldsky,True,modern,OP Chain,zora,Zora
2024-08-25,zksync,L2,324,181662,179787,181663,dune,False,,Other EVMs,,zkSync Era
2024-08-25,zkevm,L2,1101,13675,12511,7100,dune,False,,Other EVMs,,Polygon zkEVM
2024-08-25,xterio,L2,2702128.0,1,1,1,goldsky,True,modern,OP Chain,xterio,Xterio
2024-08-25,swan,L2,254.0,1347,1347,1233,goldsky,True,modern,OP Chain,swan,SwanChain
2024-08-25,sei,L1,1329,89129,83068,58832,dune,False,,Other EVMs,,Sei Network
2024-08-25,scroll,L2,534352,238482,232321,167830,dune,False,,Other EVMs,,Scroll
2024-08-25,redstone,L2,690.0,3804,3379,3292,goldsky,True,modern,OP Chain,redstone,Redstone
2024-08-25,polynomial,L2,8008.0,610,610,608,goldsky,True,modern,OP Chain,polynomial,Polynomial Chain
2024-08-25,polygon,L1,137,2678415,2478785,2055869,dune,False,,Other EVMs,,Polygon PoS
2024-08-25,orderly,L2,291.0,7916,7916,6704,goldsky,True,modern,OP Chain,orderly,Orderly
2024-08-25,op,L2,10.0,492249,473208,368317,goldsky,True,modern,OP Chain,op,OP Mainnet
2024-08-25,mode,L2,34443.0,80520,79680,22497,goldsky,True,modern,OP Chain,mode,Mode
2024-08-25,mint,L2,185.0,11646,11193,5632,goldsky,True,modern,OP Chain,mint,Mint
2024-08-25,metal,L2,1750.0,35,35,27,goldsky,True,modern,OP Chain,metal,Metal
2024-08-25,mantle,L2,5000,330844,327819,290236,dune,False,,Other EVMs,,Mantle
2024-08-25,lyra,L2,957.0,3751,3751,2540,goldsky,True,modern,OP Chain,lyra,Derive
2024-08-25,lisk,L2,1135.0,251,250,182,goldsky,True,modern,OP Chain,lisk,Lisk
