date,tvl,chain,defillama_slug,source,statusCode,body,headers,distinct_protocol,distinct_parent_protocol,sum_token_value_usd_flow,sum_token_value_usd_price_change,avg_usd_tvl,is_op_chain,mainnet_chain_id,op_based_version,alignment,chain_name,display_name,is_EVM,is_Rollup,chainId,layer
2023-12-27,2386195895.12019,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-12-28,2357411338.3189363,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-12-29,2295834148.71488,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-12-30,2330598192.9155493,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-12-31,2326316301.200551,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-01-01,2416401123.6872544,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-01-02,2414302259.825555,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-01-03,2313545197.1386075,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-01-04,2348421379.0635,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-01-05,2275951200.6460695,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-01-06,2288591301.8539505,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-01-07,2237901898.8801866,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-01-08,2298917131.3440056,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-01-09,2359428291.6324396,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-01-10,2486078965.4310775,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-01-11,2473430586.406998,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-01-12,2413930468.2720885,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-01-13,2433069397.410516,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-01-14,2430140791.5314784,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-01-15,2448966749.027212,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-01-16,2464628710.322438,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-01-17,2461210032.6299286,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-01-18,2431848740.5071564,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-01-19,2417521340.8598795,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-01-20,2432645278.5050373,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-01-21,2427767771.1863756,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-01-22,2308419091.828373,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-01-23,2341279653.5367703,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-01-24,2345990316.1297817,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-01-25,2386349655.1969266,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-01-26,2368519035.21135,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-01-27,2395660888.9518595,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-01-28,2376496612.4032297,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-01-29,2408730327.564112,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-01-30,2373657355.8095365,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-01-31,2343688539.3533053,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-02-01,2388267071.5595183,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-02-02,2393397899.845901,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-02-03,2391723485.1945944,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-02-04,2403480245.2635612,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-02-05,2398617801.0871778,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-02-06,2406179923.877984,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-02-07,2448423420.713743,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-02-08,2512684836.5003695,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-02-09,2521896761.4317694,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-02-10,2547799017.2357903,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-02-11,2525280316.973736,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-02-12,2612822848.598439,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-02-13,2657076073.54041,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-02-14,2663674535.0274935,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-02-15,2623915332.9822435,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-02-16,2587398637.0977144,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-02-17,2613754544.378502,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-02-18,2668305277.212429,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-02-19,2654323135.555251,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-02-20,2612227128.593097,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-02-21,2653423127.008486,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-02-22,2615241871.1316237,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-02-23,2640238892.099192,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-02-24,2667324402.9788165,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-02-25,2672663487.061621,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-02-26,2793604798.5638614,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-02-27,2841687286.771814,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-02-28,2909496691.7177157,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-02-29,2871887829.8916025,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-03-01,2869067435.7212586,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-03-02,2874779335.4572244,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-03-03,2933862026.696408,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-03-04,3010577778.273229,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-03-05,2998067614.807784,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-03-06,3009842432.921346,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-03-07,3088350537.441723,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-03-08,3084852154.109679,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-03-09,3120942117.9248304,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-03-10,3154665104.4742646,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-03-11,3151736331.6190863,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-03-12,3219271249.340697,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-03-13,3109913843.1117325,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-03-14,2928501987.271692,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-03-15,2957983583.9518914,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-03-16,2874522290.063279,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-03-17,2892899295.3037844,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-03-18,2640311245.4022827,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-03-19,2657242186.408121,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-03-20,2808117006.08525,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-03-21,2752963736.1736364,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-03-22,2745696168.607933,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-03-23,2757739837.342539,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-03-24,2807046026.0513997,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-03-25,2911024479.4661207,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-03-26,2884619884.423583,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-03-27,2886671235.6632776,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-03-28,2856781208.5538316,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-03-29,2842725476.1018944,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-03-30,2875848481.027582,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-03-31,2832555340.0662656,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-04-01,2691311838.2573805,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-04-02,2723601326.446866,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-04-03,2705135792.111437,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-04-04,2634752034.323714,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-04-05,2705782909.9377713,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-04-06,2736150157.306062,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-04-07,2834597200.77891,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-04-08,2821829382.4736032,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-04-09,2803719273.166895,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-04-10,2835351561.380744,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-04-11,2795401803.0519915,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-04-12,2605025310.708083,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-04-13,2457325341.0899463,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-04-14,2573638314.5132937,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-04-15,2619652199.1466208,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-04-16,2479329260.550749,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-04-17,2435921583.0096436,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-04-18,2481197135.0220914,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-04-19,2511072793.566637,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-04-20,2590735841.9568586,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-04-21,2632884911.257365,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-04-22,2605944427.754761,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-04-23,2632239424.9803824,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-04-24,2539751347.1308656,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-04-25,2559720959.830933,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-04-26,2503055130.1346006,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-04-27,2555975521.9251146,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-04-28,2547939330.9714737,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-04-29,2476867896.8454366,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-04-30,2344762585.3024826,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-05-01,2403997544.4818225,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-05-02,2440670871.4725113,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-05-03,2557452694.3858986,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-05-04,2553903913.4523983,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-05-05,2563151254.2167535,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-05-06,2542039104.4857635,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-05-07,2483851255.091912,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-05-08,2462435324.582625,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-05-09,2533866312.017403,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-05-10,2453630328.382651,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-05-11,2480765976.0761704,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-05-12,2488253939.091707,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-05-13,2473359287.0155926,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-05-14,2479021887.32615,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-05-15,2566140330.284867,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-05-16,2582856644.477401,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-05-17,2672590428.142142,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-05-18,2663574740.13671,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-05-19,2668356497.235863,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-05-20,2956794828.475432,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-05-21,2970383654.6946983,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-05-22,3032650286.6466775,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-05-23,2966961301.5431404,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-05-24,3033129477.6250596,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-05-25,3047790129.4706817,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-05-26,3088067988.356102,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-05-27,3052006576.8922434,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-05-28,3053275482.6484194,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-05-29,3023309598.944028,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-05-30,3055631658.4975033,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-05-31,3060031294.96884,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-06-01,3058609326.2092886,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-06-02,3081220583.494099,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-06-03,3042162830.70016,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-06-04,3121868710.9984975,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-06-05,3147617188.9115715,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-06-06,3133902613.868518,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-06-07,3075735034.1168623,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-06-08,3061121885.850197,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-06-09,3049895237.997331,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-06-10,2964858224.565757,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-06-11,2936731665.889296,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-06-12,2924045875.3820806,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-06-13,2947754456.5899463,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-06-14,2938075787.4628615,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-06-15,2975788632.074826,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-06-16,2943338035.966945,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-06-17,2872419254.5614796,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-06-18,2946591692.7964325,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-06-19,2962765811.7709985,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-06-20,2882726232.876658,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-06-21,2842623118.2936053,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-06-22,2840262054.4448533,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-06-23,2723933512.8387933,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-06-24,2752839515.5543413,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-06-25,2719375156.992373,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-06-26,2710174205.708664,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-06-27,2753242821.951299,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-06-28,2713015991.2898226,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-06-29,2740258719.6356006,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-06-30,2803715852.5431333,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-07-01,2836537021.7125726,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-07-02,2750697827.701623,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-07-03,2692081910.217784,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-07-04,2532598918.8928113,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-07-05,2635565264.845629,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-07-06,2672892268.7376475,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-07-07,2678224209.666688,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-07-08,2734154591.091971,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-07-09,2752289144.533626,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-07-10,2808992833.632128,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-07-11,2763058573.720296,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-07-12,2851747317.606914,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-07-13,2920276434.904143,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2024-07-14,2977296481.4734135,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
