Team,Contract Address,Contract Num By Creator,Creator Address,Date,Days Since Contract Created,Days Since Creator First Deployed,Median Calldata Gas To W Overhead Per Day T28D,Median Eth Fees To Per Day T28D,Median Num Address Users Trace Growth,Median Num Address Users Trace T28D,Median Num Address Users Tx Growth,Median Num Address Users Tx T28D,Median Num Txs To T28D,Median Num Txs Trace T28D,Median Trace Tx Eth Fees Per Day T28D,Total Calldata Gas To W Overhead Growth,Total Calldata Gas To W Overhead T28D,Total Eth Fees To Growth,Total Eth Fees To T28D,Total Trace Tx Eth Fees Growth,Total Trace Tx Eth Fees T28D,Last Updated
Synthetix,0x435e6e499610b6de3510f0cb047d3575c7bca6e1,377,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,35,238,0,0.0,-65.0,47,0.0,0,0,213,4.840547074032087,0.0,0,0.0,0.0,150.73400973675683,153.83008558517625,2023-05-12 18:42:29.815561+00:00
Beethoven X,0xba12222222228d8ba445958a75a0704d566bf2c8,5,0x697a71353a4bc1eb1356763018a229c27a3fba0c,2023-05-11 00:00:00.000,373,373,2797932,0.1729845143789009,-548.0,844,35.0,215,295,5394,3.9819342548620433,-187051964.0,97754580,-0.6249395764394752,4.884610875689858,8.316136485371516,145.20958131867386,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0xd24b8feeea13a0ecce247e37e8ad1a0b2620fc5b,739,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,29,533,0,0.0,-121.0,256,0.0,0,0,16228,5.246206115519646,0.0,0,0.0,0.0,146.82262330741048,149.69987572400987,2023-05-12 18:42:29.815561+00:00
Uniswap,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,4,0x6c9fc64a53c1b71fb3f9af64d1ae3a4931a5f4e9,2023-05-11 00:00:00.000,513,534,4873792,0.2743036479223522,-277.0,206,-175.0,168,861,3203,4.322990890866552,-1265147553.0,155251564,-17.425802683017118,9.238644853213017,-47.784443357187115,134.38453909377844,2023-05-12 18:42:29.815561+00:00
Stargate Finance,0xae8d00e43adb49d14fa07c93b27cdb3ee94c4675,30,0x1d7c6783328c145393e84fb47a7f7c548f5ee28d,2023-05-11 00:00:00.000,142,420,0,0.0,8015.0,9534,0.0,0,0,12408,5.176605279808273,0.0,0,0.0,0.0,115.32581950167054,139.45889733550135,2023-05-12 18:42:29.815561+00:00
Stargate Finance,0xb49c4e680174e331cb0a7ff3ab58afc9738d5f8b,22,0x1d7c6783328c145393e84fb47a7f7c548f5ee28d,2023-05-11 00:00:00.000,318,420,42631580,2.470641100614621,5013.0,5740,5209.0,5774,7874,7901,2.541381232093969,1108203914.0,1491018728,59.68467730056798,69.02098672646436,57.71370608864119,69.25685465032136,2023-05-12 18:42:29.815561+00:00
Chainlink,0xd702dd976fb76fffc2d3963d037dfdae5b04e593,25,0x83bc3055649f9a829bebeccbc86e090d6a157161,2023-05-11 00:00:00.000,490,493,0,0.0,-137.0,412,0.0,0,0,4466,4.202671690693361,0.0,0,0.0,0.0,81.44624980432528,136.49532801559954,2023-05-12 18:42:29.815561+00:00
Synthetix,0x82f962af60e6627d3ea5db5fd7e1a57f7e1ef2b8,353,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,35,238,0,0.0,-34.0,48,0.0,0,0,182,3.975487363893319,0.0,0,0.0,0.0,132.97985759743486,135.04128612618373,2023-05-12 18:42:29.815561+00:00
,0x168090d7dcc4d8f00f8bd30176443c86364a2892,16,0x977703e95678fd656cb980295fe6feca0583b61f,2023-05-11 00:00:00.000,86,235,0,0.0,0.0,10,0.0,0,0,1588,4.578189896607407,0.0,0,0.0,0.0,113.61067306937456,134.56054090794382,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0x34235c8489b06482a99bb7fcab6d7c467b92d248,305,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,392,533,0,0.0,-6.0,32,0.0,0,0,1737,4.40200237469825,0.0,0,0.0,0.0,69.95147550279705,133.2800408909793,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0x46453f42f41b52fd9423ce54b7572efb45f2f1cf,743,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,29,533,0,0.0,-1.0,32,0.0,0,0,1737,4.402002374698256,0.0,0,0.0,0.0,131.01493497344086,133.2800408909793,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0x86f1e0420c26a858fc203a3645dd1a36868f18e5,148,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,530,533,0,0.0,-40.0,47,0.0,0,0,1435,4.617948851987372,0.0,0,0.0,0.0,51.497122257872874,130.8217790129729,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0x49608e604b812f098d16defea17f6de18e740452,748,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,29,533,0,0.0,-7.0,47,0.0,0,0,1435,4.617948851987368,0.0,0,0.0,0.0,128.95076989228218,130.8217790129729,2023-05-12 18:42:29.815561+00:00
Synthetix,0x59b007e9ea8f89b069c43f8f45834d30853e3699,97,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,94,238,0,0.0,13.0,143,-92.0,0,0,687,4.26789554277443,28702490.0,61923484,2.0177110020525277,3.4907562572053408,97.40238452093512,127.31422387390845,2023-05-12 18:42:29.815561+00:00
,0x384fabb05f28389afc16fc8bcb08b55ed97fa597,1,0x3ed53024199293307a1253ff6591061973744ec7,2023-05-11 00:00:00.000,9,9,6715240,0.7226285337926012,,688,,523,685,1765,2.3075077764541927,,703520844,,50.365123543269156,,78.52078808813776,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0x443a4ffdd77fc89ee113399bbec66a312d2c391a,760,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,29,533,0,0.0,-8.0,28,0.0,0,0,1674,4.393053075971093,0.0,0,0.0,0.0,125.68132461586836,128.0007036185876,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0x151bb01c79f4516c233948d69dae39869bccb737,199,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,475,533,0,0.0,-8.0,28,0.0,0,0,1674,4.38655572600925,0.0,0,0.0,0.0,64.63302140314727,127.99420626862579,2023-05-12 18:42:29.815561+00:00
Rubicon,0x7af14adc8aea70f063c7ea3b2c1ad0d7a59c4bff,24,0x3204ac6f848e05557c6c7876e09059882e07962f,2023-05-11 00:00:00.000,420,542,0,0.0,-88.0,20,-95.0,0,0,2853,4.042281112734263,-223077460.0,0,-3.9675960398958723,0.0,8.76488904817721,127.31223078991424,2023-05-12 18:42:29.815561+00:00
Chainlink,0x0c1272d2ac652d10d03bb4deb0d31f15ea3eab2b,24,0x83bc3055649f9a829bebeccbc86e090d6a157161,2023-05-11 00:00:00.000,490,493,0,0.0,-137.0,422,0.0,0,0,4740,3.8835322369879828,0.0,0,0.0,0.0,69.34417859754711,127.23388061042904,2023-05-12 18:42:29.815561+00:00
Clique,0x33413c433dd28c5e0a90cba7b0a6f98d3ab971fb,4,0x4401a1667dafb63cff06218a69ce11537de9a101,2023-05-11 00:00:00.000,92,128,57856096,3.7418933913755357,3348.0,3621,3348.0,3621,4056,4056,3.7418933913755366,731592569.0,800266748,58.79728422178916,60.72324762995909,58.79728422178907,60.723247629959005,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0x6dd52f76abcade1959b45569c696eafadcad3b74,746,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,29,533,0,0.0,4.0,29,0.0,0,0,1706,3.7278701113460024,0.0,0,0.0,0.0,118.00658905075808,119.67119030598573,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0x5faa136fc58b6136ffdaeaac320076c4865c070f,193,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,478,533,0,0.0,-1.0,29,0.0,0,0,1706,3.727870111345999,0.0,0,0.0,0.0,65.03907754246717,119.6711903059857,2023-05-12 18:42:29.815561+00:00
Synthetix,0xffa3635f5844ea0f2fccb03cb936828f508f558b,36,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,189,238,0,0.0,-856.0,1397,0.0,0,0,4568,3.395017212572356,0.0,0,0.0,0.0,47.064931965657166,119.67075119289342,2023-05-12 18:42:29.815561+00:00
Curve,0x1337bedc9d22ecbe766df105c9623922a27963ec,1,0x7eeac6cddbd1d0b8af061742d41877d7f707289a,2023-05-11 00:00:00.000,479,479,0,0.0,-274.0,600,0.0,0,0,1618,3.544123724653327,-7597584.0,0,-0.15034721475986512,0.0,-23.4159509404504,117.35311518240009,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0x1a3696a95b7fa93379e9b2b285a9ab427e03cb31,745,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,29,533,0,0.0,-3.0,23,0.0,0,0,1584,3.6117878032371595,0.0,0,0.0,0.0,114.90464601868253,116.85331742889915,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0x5f714b5347f0b5de9f9598e39840e176ce889b9c,227,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,443,533,0,0.0,-6.0,23,0.0,0,0,1584,3.611787803237154,0.0,0,0.0,0.0,65.67258014301845,116.85331742889915,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0xbe5de48197fc974600929196239e264ecb703ee8,270,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,399,533,0,0.0,-9.0,26,0.0,0,0,1604,3.6520100174517944,0.0,0,0.0,0.0,57.767933089298346,116.83262682563291,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0xa1ed4798591b85b5f62ac93078f2d3b552081f36,755,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,29,533,0,0.0,-2.0,26,0.0,0,0,1604,3.6520100174517935,0.0,0,0.0,0.0,115.32929423886402,116.83262682563287,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0x3fb3282e3ba34a0bff94845f1800eb93cc6850d4,235,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,434,533,0,0.0,1.0,25,0.0,0,0,1603,3.397275137645687,0.0,0,0.0,0.0,64.82842151913519,116.37292868990146,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0x2af1730f825b511d18d5443d4618ed6ebf6f6b4f,756,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,29,533,0,0.0,-2.0,25,0.0,0,0,1603,3.397275137645682,0.0,0,0.0,0.0,114.3949842258607,116.37292868990146,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0x2db8d2db86ca3a4c7040e778244451776570359b,239,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,429,533,0,0.0,-3.0,26,0.0,0,0,1487,3.551411031978598,0.0,0,0.0,0.0,59.2367574760499,115.85992571569399,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0x25637d5e528566d597c234c279f21f1e9e689059,753,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,29,533,0,0.0,-4.0,26,0.0,0,0,1487,3.5514110319785903,0.0,0,0.0,0.0,113.8730086515315,115.85992571569396,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0x9482aafdced6b899626f465e1fa0cf1b1418d797,251,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,413,533,0,0.0,-14.0,40,0.0,0,0,1445,3.36384816404275,0.0,0,0.0,0.0,72.35465209970049,114.26147006091506,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0x2f038c5ed9252519ae0e2cc0812992771c8a9d8c,758,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,29,533,0,0.0,-3.0,40,0.0,0,0,1445,3.3638481640427496,0.0,0,0.0,0.0,112.90739270196345,114.26147006091503,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0xe1fdaefe7531bfeaf7d9ba5497c675adcb05837f,716,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,41,533,0,0.0,-64.0,90,0.0,0,0,2834,3.1802746730268683,0.0,0,0.0,0.0,111.56782928658338,113.67476932552448,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0x8711ac690984badc42e7abe71f351b5ac2a2ad0d,490,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,142,533,0,0.0,-2.0,34,0.0,0,0,1268,2.76119100456641,0.0,0,0.0,0.0,49.16648774676503,113.59584352797705,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0x085450f6ead075b91f5b4c214af1830acaaaef47,750,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,29,533,0,0.0,-2.0,34,0.0,0,0,1268,2.761191004566409,0.0,0,0.0,0.0,111.3539233177184,113.59584352797702,2023-05-12 18:42:29.815561+00:00
1inch,0x1111111254eeb25477b68fb85ed929f73a960582,1,0xccbdbd9b0309a77fc6a56e087ff2765ff394012e,2023-05-11 00:00:00.000,188,188,13027608,0.9257420424470767,-160.0,1188,-212.0,606,823,1984,2.6600063683335597,-277171018.0,518191124,4.808399385339463,27.804170758016305,33.230675567411865,85.76007174891457,2023-05-12 18:42:29.815561+00:00
Rubicon,0x60b30c1a7633e55248fcba53ab8f24f5c54984c3,65,0x3204ac6f848e05557c6c7876e09059882e07962f,2023-05-11 00:00:00.000,282,542,0,0.0,-88.0,20,0.0,0,0,2853,3.6537895202456165,0.0,0,0.0,0.0,9.294741884298091,111.97982140059847,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0x972dbdeee88898a59ff88ae9a4cff3b6d61961d9,704,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,41,533,0,0.0,-14.0,47,0.0,0,0,1957,3.331723181321652,0.0,0,0.0,0.0,108.73863621972012,110.9993861610821,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0x23f62e5744556607e06c59a93edc375f61e19bf2,754,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,29,533,0,0.0,-2.0,23,0.0,0,0,1412,3.261808556742087,0.0,0,0.0,0.0,109.35247006228033,110.92241605798036,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0x2f198182ec54469195a4a06262a9431a42462373,222,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,449,533,0,0.0,-7.0,23,0.0,0,0,1412,3.2618085567420874,0.0,0,0.0,0.0,59.201537901426995,110.92241605798034,2023-05-12 18:42:29.815561+00:00
Synthetix,0xeed3618dd59163cc6849758f07fa9369823aa710,365,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,35,238,0,0.0,-60.0,35,0.0,0,0,168,3.08930152944452,0.0,0,0.0,0.0,104.9873737359781,107.76760970497753,2023-05-12 18:42:29.815561+00:00
Chainlink,0x16a9fa2fda030272ce99b29cf780dfa30361e0f3,38,0x83bc3055649f9a829bebeccbc86e090d6a157161,2023-05-11 00:00:00.000,472,493,0,0.0,122.0,1065,0.0,0,0,4077,3.0732474103937175,0.0,0,0.0,0.0,49.13087924445857,107.58868345494818,2023-05-12 18:42:29.815561+00:00
Chainlink,0xd1cb03cc31caa72d34dba7ebe21897d9580c4af0,37,0x83bc3055649f9a829bebeccbc86e090d6a157161,2023-05-11 00:00:00.000,472,493,0,0.0,121.0,1067,0.0,0,0,4078,3.0704556236481917,-2020349.0,0,-0.24825460448509665,0.0,48.83454465622903,107.44873153799263,2023-05-12 18:42:29.815561+00:00
Layer Zero,0xe894620b411e4bad99f59cddf1d42414136c6815,37,0x9f403140bc0574d7d36ea472b82daa1bbd4ef327,2023-05-11 00:00:00.000,103,422,0,0.0,15637.0,17000,0.0,0,0,24202,12.80607685297407,0.0,0,0.0,0.0,54.40029871227751,107.36036060454606,2023-05-12 18:42:29.815561+00:00
Velodrome,0x9c12939390052919af3155f41bf4160fd3666a6f,1,0x725bd51dccd08272c63efdc1a5112002da0c5540,2023-05-11 00:00:00.000,265,265,19558564,0.9996186174081992,-700.0,1454,-354.0,1587,3059,3482,2.216334820648068,-507901487.0,624074636,7.632901754556585,34.451557565237266,28.94718908078857,72.87476763298672,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0x7c61aa15901bd79503f5f617facc98ca89586b65,747,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,29,533,0,0.0,3.0,33,0.0,0,0,1348,3.337463421626425,0.0,0,0.0,0.0,104.57704986733387,106.1367551889796,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0xb6599bd362120dc70d48409b8a08888807050700,247,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,420,533,0,0.0,-8.0,33,0.0,0,0,1348,3.337463421626422,0.0,0,0.0,0.0,42.749118294219954,106.13675518897959,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0x7eada83e15acd08d22ad85a1dce92e5a257acb92,243,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,427,533,0,0.0,-3.0,26,0.0,0,0,1335,3.2835250563265017,0.0,0,0.0,0.0,51.097686808542875,104.17094674974472,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0x731826088f73c246fc2580ab6a966d1fffd85a58,752,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,29,533,0,0.0,-3.0,26,0.0,0,0,1335,3.2835250563265013,0.0,0,0.0,0.0,102.77748409731439,104.17094674974472,2023-05-12 18:42:29.815561+00:00
Synthetix,0xc02af29944301c8fba606a7df8ef446dc103238c,389,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,35,238,0,0.0,-61.0,26,0.0,0,0,160,3.099054645707661,0.0,0,0.0,0.0,100.95492339506097,103.09999943007773,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0x37b5c40b14e0b81adba533507c43946c09b34252,695,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,41,533,0,0.0,-7.0,48,0.0,0,0,1687,3.7249316893570894,0.0,0,0.0,0.0,99.60995527021556,101.25206989406422,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0x34d15c9e1b0b7551c33b083251dc95598683602d,759,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,29,533,0,0.0,-2.0,24,0.0,0,0,1363,3.141687442637543,0.0,0,0.0,0.0,98.4960729335013,100.25019785054326,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0x333b1ea429a88d0dd48ce7c06c16609cd76f43a8,216,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,455,533,0,0.0,-2.0,24,0.0,0,0,1363,3.141687442637543,0.0,0,0.0,0.0,47.752051366632124,100.2501978505432,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0xd707799ceac0ac103eedd3ca6bde9ad6fa8bf091,690,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,41,533,0,0.0,-1.0,33,0.0,0,0,1871,3.245819548564791,0.0,0,0.0,0.0,98.24078180931588,100.13868431302387,2023-05-12 18:42:29.815561+00:00
Wormhole,0xa321448d90d4e5b0a732867c18ea198e75cac48e,4,0xe2e2d9e31d7e1cc1178fe0d1c5950f6c809816a3,2023-05-11 00:00:00.000,296,296,0,0.0,-2.0,17,0.0,0,0,1426,2.9422449773493535,0.0,0,0.0,0.0,81.92481129390319,99.4774787716785,2023-05-12 18:42:29.815561+00:00
Wormhole,0xee91c335eab126df5fdb3797ea9d6ad93aec9722,5,0xe2e2d9e31d7e1cc1178fe0d1c5950f6c809816a3,2023-05-11 00:00:00.000,296,296,0,0.0,-2.0,17,0.0,0,0,1426,2.942244977349351,0.0,0,0.0,0.0,81.92481129390319,99.4774787716785,2023-05-12 18:42:29.815561+00:00
,0x2ae6bcc0f342138b038b43fe67c4eed139909006,1,0xfd7c118b7b94f3a9b2621414f866bce08a68bd51,2023-05-11 00:00:00.000,14,14,41583784,4.665597088709426,,1,,1,1184,1184,4.66559708870942,,454277760,,49.30348621091927,,49.30348621091928,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0x2d0e51c782d609854177c6a61aacb25f329a2f16,707,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,41,533,0,0.0,-8.0,29,0.0,0,0,1929,3.512811262607767,0.0,0,0.0,0.0,95.31697516733028,97.25386793917802,2023-05-12 18:42:29.815561+00:00
Synthetix,0x3dfbb7d0770e6eb77fbec89c0840e9a0f29c76ff,268,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,36,238,0,0.0,-34.0,40,0.0,0,0,136,3.077417064650165,0.0,0,0.0,0.0,91.36328802993512,96.5275695725322,2023-05-12 18:42:29.815561+00:00
Synthetix,0x1951c6b2d9dd9a3cf10aac5e79a7eca0a5300bb5,323,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,35,238,0,0.0,13.0,26,0.0,0,0,156,2.857557453617704,0.0,0,0.0,0.0,95.08635470939019,96.07437816790109,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0x47334de966aa36bdbaeb480a86050a9b532e6599,693,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,41,533,0,0.0,5.0,29,0.0,0,0,1892,3.120407680440908,0.0,0,0.0,0.0,92.19068737289147,93.63244002693435,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0x4fb9ddeec462e688bf93bb6d5e79c80bee841b37,749,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,29,533,0,0.0,-2.0,27,0.0,0,0,1132,2.6434066035571564,0.0,0,0.0,0.0,92.13349546529236,93.2063239670629,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0x7161c3416e08abaa5cd38e68d9a28e43a694e037,209,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,469,533,0,0.0,-2.0,27,0.0,0,0,1132,2.643406603557156,0.0,0,0.0,0.0,51.83771294962668,93.20632396706287,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0xcccfbc35eeaf17a19ac3f17a9edb4c7c18c320b0,744,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,29,533,0,0.0,2.0,26,0.0,0,0,1274,2.7666337606385376,0.0,0,0.0,0.0,89.55139550114254,91.66758049954655,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0x9d34f1d15c22e4c0924804e2a38cbe93dfb84bc2,309,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,385,533,0,0.0,-4.0,26,0.0,0,0,1274,2.7666337606385425,0.0,0,0.0,0.0,38.900301977297325,91.6675804995465,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0x6c243db5f0470fcf692e481ec656cfad5a825d9c,702,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,41,533,0,0.0,-1.0,26,0.0,0,0,1705,2.7138198328494565,0.0,0,0.0,0.0,87.2851099597027,88.59751679707888,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0x38b2535b4d6d395d505aeac63200ad8783a08a3b,703,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,41,533,0,0.0,-3.0,25,0.0,0,0,1683,2.6904457524841527,0.0,0,0.0,0.0,85.15918759898469,86.75037737029838,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0x8f38fc5a38be39d8c477b9d9076e9504f23e7933,697,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,41,533,0,0.0,-2.0,35,0.0,0,0,1381,2.276464523196665,0.0,0,0.0,0.0,84.33576535842745,86.17372823255722,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0x566d81bc65615d91b1f4258af67a9cdd10c16283,701,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,41,533,0,0.0,-1.0,24,0.0,0,0,1582,2.5706030866201695,0.0,0,0.0,0.0,82.31325449486532,83.6303444751398,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0xec5d8b20073b1adb5830fdb3cb5cfcd6b097b250,694,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,41,533,0,0.0,3.0,34,0.0,0,0,1480,2.7153050057748684,0.0,0,0.0,0.0,82.01359086538004,83.37586478875524,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0xe09b074a710a9c9c5f3083aa4f46670845f34e73,700,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,41,533,0,0.0,-2.0,27,0.0,0,0,1504,2.9499651993145726,0.0,0,0.0,0.0,81.6311472211281,83.22613613420913,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0x4b9ff76ae449a97f551875eabb2997bd70b8ee19,692,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,41,533,0,0.0,-3.0,24,0.0,0,0,1598,2.7713032862058196,0.0,0,0.0,0.0,81.62806979154601,83.21321230336045,2023-05-12 18:42:29.815561+00:00
,0x4a3686dfe9b0202a6c3d877b1332c3d5920023de,101,0xcb7477d515bb405762922976bb93421246dd993a,2023-05-11 00:00:00.000,85,310,0,0.0,-1.0,11,0.0,0,0,2966,2.532366121791541,0.0,0,0.0,0.0,43.10982758437953,82.28617858031679,2023-05-12 18:42:29.815561+00:00
,0x3e2de208f0f3ee8cb8b661889e39adc8c502eaee,34,0xcb7477d515bb405762922976bb93421246dd993a,2023-05-11 00:00:00.000,243,310,0,0.0,-1.0,11,0.0,0,0,2966,2.532366121791542,0.0,0,0.0,0.0,22.29585221280589,82.28617858031679,2023-05-12 18:42:29.815561+00:00
Layer Zero,0x2297aebd383787a160dd0d9f71508148769342e3,1,0x01c28a1b29098175fd5c74f6dd9225b0853325fe,2023-05-11 00:00:00.000,175,175,4463304,0.2563256382211208,151.0,557,254.0,592,680,1554,2.6191179830577753,112663392.0,154936864,6.00035207055584,7.04387632725722,64.48666034607427,74.89500476370632,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0x3ea18d4e4f66298f13f3019db26f263f285fe462,705,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,41,533,0,0.0,-3.0,41,0.0,0,0,1428,2.5542555634564654,0.0,0,0.0,0.0,79.85430847723921,80.95544386754543,2023-05-12 18:42:29.815561+00:00
,0x3ebf8097a8e5df6b6676290a36cf141db0976dfb,8,0xeaa096218588303897afbc83679982347947f4d6,2023-05-11 00:00:00.000,285,293,0,0.0,-1.0,10,0.0,0,0,2149,2.223533821715101,0.0,0,0.0,0.0,7.81746428766408,77.70955471186414,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0x8f449bd8602f5d3fcedbdd7c72ac55d03b178c8f,699,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,41,533,0,0.0,-3.0,27,0.0,0,0,1345,2.562319502135883,0.0,0,0.0,0.0,73.81606062618562,74.96307387597784,2023-05-12 18:42:29.815561+00:00
