,Contract Address,Contract Num By Creator,Contract Project,Creator Address,Days Since Contract Created,Days Since Creator First Deployed,Dt,Median Calldata Gas To W Overhead Per Day,Median Eth Fees To Per Day,Median Num Address Users Trace,Median Num Address Users Tx,Median Num Txs Trace,Median Num Txs Tx,Median Trace L2 Eth Fees Per Day,Median Trace Tx Eth Fees Per Day,Total Calldata Gas To W Overhead T28D,Total Eth Fees To T28D,Total Trace L2 Eth Fees T28D,Total Trace L2 Gas Used T28D,Total Trace Tx Eth Fees T28D,Last Updated
367,0x2edfe5e371a8164dc1b45a53b6bbfcf5b2ac3c95,210,Dhedge,0xef31d75a2f85cfdd9032158a2ceb773c84d79192,187,526,2023-05-09 00:00:00.000,0,0.0,78,0,217,0,0.000362410693707,0.0070040610585424,0,0.0,0.0063419957604389,5955956782,0.1352906910542164,2023-05-10 21:13:47.048476+00:00
368,0x3ff20410003767ede94c06c5df56968d90abae6c,240,Thales,0x9841484a4a6c0b61c4eea71376d76453fd05ec9c,134,526,2023-05-09 00:00:00.000,0,0.0,117,0,500,0,2.1794650100345987e-05,0.0044479085557027,0,0.0,0.000568912741381,336774373,0.1320503076088217,2023-05-10 21:13:47.048476+00:00
369,0xdf2d2c477078d2cd563648abbb913da3db247c00,17,Reaper Farm,0x3b410908e71ee04e7de2a87f8f9003afe6c1c7ce,232,284,2023-05-09 00:00:00.000,0,0.0,79,0,93,0,1.7172851999999995e-06,0.0052220151598081,0,0.0,7.639219470276001e-05,42041560,0.1317267248792984,2023-05-10 21:13:47.048476+00:00
370,0x37aafb2ee35f1250a001202c660b13c301d2130b,4,Chainlink,0xf663a1d22ec5cec99c4bb404ec3e948895afcd73,427,427,2023-05-09 00:00:00.000,0,0.0,543,0,744,0,6.607197049999988e-06,0.0037290113503222,0,0.0,0.0002830488391801,275000603,0.1310503817327553,2023-05-10 21:13:47.048476+00:00
371,0x5bb83e95f63217cda6ae3d181ba580ef377d2109,53,Connext,0xade09131c6f43fe22c2cbabb759636c43cfc181e,139,200,2023-05-09 00:00:00.000,0,0.0,89,0,137,0,1.806024e-06,0.0068938128959072,0,0.0,0.0016869928744143,32223762,0.1293151214537549,2023-05-10 21:13:47.048476+00:00
372,0xbbbd75383f6a61d5eb5b43e94e6372df6f7f13c6,37,Sonne Finance,0xfb59ce8986943163f14c590755b29db2998f2322,223,226,2023-05-09 00:00:00.000,0,0.0,160,0,351,0,0.0,0.0032289724502729,0,0.0,0.0,0,0.1257969223757478,2023-05-10 21:13:47.048476+00:00
373,0x4ce34e11a2220fc92ec3d0b6db4658dacbb7c6dd,71,Chainhop,0x8b5f94a2c2e23ee8cc0ff56872af973243ef7628,158,363,2023-05-09 00:00:00.000,0,0.0,69,0,85,0,3.401472399999999e-05,0.0086760083701224,0,0.0,0.0005115071533445,509769732,0.1241615615047505,2023-05-10 21:13:47.048476+00:00
374,0x6a0406b8103ec68ee9a713a073c7bd587c5e04ad,1,Granary,0xe027880ceb8114f2e367211df977899d00e66138,348,348,2023-05-09 00:00:00.000,0,0.0,91,0,202,0,4.743474875e-06,0.0039918317566845,0,0.0,0.0002548111901714,252083243,0.1208375440026338,2023-05-10 21:13:47.048476+00:00
375,0xc69f69c6165314b9d658e5345dadea7956145f02,299,Overnight,0x5cb01385d3097b6a189d1ac8ba3364d900666445,119,274,2023-05-09 00:00:00.000,0,0.0,69,0,85,0,9.425301499999998e-06,0.0056508582007201,0,0.0,0.0002445987081309,242398695,0.1133561401178241,2023-05-10 21:13:47.048476+00:00
376,0x5ff29e4470799b982408130efaabdeeae7f66a10,40,Sonne Finance,0xfb59ce8986943163f14c590755b29db2998f2322,223,226,2023-05-09 00:00:00.000,0,0.0,78,0,143,0,1.5389781599999997e-05,0.0029541278545788,0,0.0,0.000453625603143,426559365,0.1094411477281492,2023-05-10 21:13:47.048476+00:00
377,0xa7465ccd97899edcf11c56d2d26b49125674e45f,2,Paraswap,0xf01121e808f782d7f34e857c27da31ad1f151b39,298,298,2023-05-09 00:00:00.000,0,0.0,97,0,114,0,1.5419745499999983e-06,0.0043563069592046,0,0.0,6.9926285057676e-05,30757260,0.107312551294826,2023-05-10 21:13:47.048476+00:00
378,0xbaaa327bafd7e2a2dfafcb09fd335246f3c6fb0b,22,Reaper Farm,0x3b410908e71ee04e7de2a87f8f9003afe6c1c7ce,229,284,2023-05-09 00:00:00.000,0,0.0,126,0,164,0,2.767047930584006e-06,0.0052671288824464,0,0.0,7.227008094338e-05,36441655,0.1053982410007827,2023-05-10 21:13:47.048476+00:00
379,0x449d088c9f184af598fe72d26742a58a11c5200f,12,Nested,0xb7eb3f6a9abcae7559484fb126b8f872781cf9dd,384,397,2023-05-09 00:00:00.000,0,0.0,81,0,92,0,8.434243158935997e-06,0.0049037417057948,0,0.0,0.0002678772325681,266424366,0.1027929641927307,2023-05-10 21:13:47.048476+00:00
380,0x3179265d20d13ce507157b8087de48759eb21006,21,Exactly,0xe61bdef3fff4c3cf7a07996dcb8802b5c85b665a,47,67,2023-05-09 00:00:00.000,0,0.0,62,0,120,0,0.0,0.0013326087782465,0,0.0,0.0,0,0.1021841786134881,2023-05-10 21:13:47.048476+00:00
381,0x5569b83de187375d43fbd747598bfe64fc8f6436,41,Sonne Finance,0xfb59ce8986943163f14c590755b29db2998f2322,223,226,2023-05-09 00:00:00.000,0,0.0,68,0,125,0,1.2694461300000014e-05,0.0037152689617686,0,0.0,0.0003911305054259,383769683,0.1011846850272997,2023-05-10 21:13:47.048476+00:00
382,0x14d582327df7a9885c299173dad6ae855a3e046d,100,Polynomial Protocol,0x9f76043b23125024ce5f0fb4ae707482107dd2a8,91,406,2023-05-09 00:00:00.000,0,0.0,108,0,305,0,0.0,0.0028552010386581,0,0.0,0.0,0,0.097411388493853,2023-05-10 21:13:47.048476+00:00
383,0xafdf91f120dec93c65fd63dbd5ec372e5dca5f82,64,Sonne Finance,0xfb59ce8986943163f14c590755b29db2998f2322,96,226,2023-05-09 00:00:00.000,0,0.0,73,0,127,0,1.37069154e-05,0.0027580917514255,0,0.0,0.0003389166101664,325394459,0.0924442517089709,2023-05-10 21:13:47.048476+00:00
384,0x33865e09a572d4f1cc4d75afc9abcc5d3d4d867d,63,Sonne Finance,0xfb59ce8986943163f14c590755b29db2998f2322,157,226,2023-05-09 00:00:00.000,0,0.0,73,0,123,0,1.2538161100000006e-05,0.0032507662161324,0,0.0,0.0003840050086938,365860419,0.091176023113202,2023-05-10 21:13:47.048476+00:00
385,0x038dc05d68ed32f23e6856c0d44b0696b325bfc8,71,Synthetix,0x302d2451d9f47620374b54c521423bf0403916a2,140,236,2023-05-09 00:00:00.000,0,0.0,203,0,541,0,0.0,0.0027224572163622,0,0.0,0.0,0,0.0879908630833721,2023-05-10 21:13:47.048476+00:00
386,0x91155c72ea13bcbf6066dd161beced3eb7c35e35,18,Reaper Farm,0x3b410908e71ee04e7de2a87f8f9003afe6c1c7ce,232,284,2023-05-09 00:00:00.000,0,0.0,79,0,93,0,1.2853435999999985e-06,0.003481343439872,0,0.0,5.7059700203238005e-05,30891728,0.0878178165861989,2023-05-10 21:13:47.048476+00:00
387,0x32d12a25f539e341089050e2d26794f041fc9df8,17,1inch,0x11799622f4d98a24514011e8527b969f7488ef47,179,543,2023-05-09 00:00:00.000,0,0.0,83,0,108,0,0.0,0.0034674917324623,0,0.0,0.0,0,0.0877084329636918,2023-05-10 21:13:47.048476+00:00
388,0x239e55f427d44c3cc793f49bfb507ebe76638a2b,11,Beethoven X,0x3d64fb8a2ffd08c186e8060aa57c8011d8b999cc,348,371,2023-05-09 00:00:00.000,0,0.0,72,0,119,0,2.9604598984910008e-05,0.0028127809472688,0,0.0,0.0008159167047844,165657151,0.0869129916683734,2023-05-10 21:13:47.048476+00:00
389,0x3ee96e771d5e56b34245b023e8b31ffdf36dfafd,14,Nested,0xb7eb3f6a9abcae7559484fb126b8f872781cf9dd,384,397,2023-05-09 00:00:00.000,0,0.0,81,0,92,0,0.0,0.003865659902279,0,0.0,0.0,0,0.0867894457387355,2023-05-10 21:13:47.048476+00:00
390,0x11984dc4465481512eb5b777e44061c158cf2259,49,Connext,0xade09131c6f43fe22c2cbabb759636c43cfc181e,139,200,2023-05-09 00:00:00.000,0,0.0,79,0,122,0,0.0,0.0036121712740363,0,0.0,0.0,0,0.081659375095312,2023-05-10 21:13:47.048476+00:00
391,0xe9ddd1963d302d1e13239a3c25254efd39c2da91,47,Connext,0xade09131c6f43fe22c2cbabb759636c43cfc181e,139,200,2023-05-09 00:00:00.000,0,0.0,79,0,122,0,0.0,0.0036121712740363,0,0.0,0.0,0,0.081659375095312,2023-05-10 21:13:47.048476+00:00
392,0xa2cb32faa843bdeebc89c26868ee45085c854fa1,5,,0x5401fe33559a355638b9b37c9640a04a182feff2,235,235,2023-05-09 00:00:00.000,0,0.0,93,0,331,0,0.0,0.0037462309200399,0,0.0,0.0,0,0.081655610055404,2023-05-10 21:13:47.048476+00:00
393,0xba07e67860391d98a7019073319c4ae37875af29,103,Polynomial Protocol,0x9f76043b23125024ce5f0fb4ae707482107dd2a8,91,406,2023-05-09 00:00:00.000,0,0.0,79,0,270,0,1.9016942700000004e-05,0.0028342259893006,0,0.0,0.0014733262135783,1270096382,0.0809501180339676,2023-05-10 21:13:47.048476+00:00
394,0xda10fed3bf26bdc131f408ec224c38816c2b15cb,171,Thales,0x9841484a4a6c0b61c4eea71376d76453fd05ec9c,280,526,2023-05-09 00:00:00.000,0,0.0,76,0,138,0,3.331813200000003e-06,0.0028527408339289,0,0.0,9.541509708261404e-05,93451320,0.0802209185638955,2023-05-10 21:13:47.048476+00:00
395,0x26aab17f27cd1c8d06a0ad8e4a1af8b1032171d5,66,Sonne Finance,0xfb59ce8986943163f14c590755b29db2998f2322,79,226,2023-05-09 00:00:00.000,0,0.0,68,0,129,0,1.3349428100000005e-05,0.002604207864929,0,0.0,0.0003765199619788,357520784,0.0800374435097039,2023-05-10 21:13:47.048476+00:00
396,0xdde5dc81e40799750b92079723da2acaf9e1c6d6,3,Granary,0xe027880ceb8114f2e367211df977899d00e66138,348,348,2023-05-09 00:00:00.000,0,0.0,110,0,212,0,0.0,0.0024677088689823,0,0.0,0.0,0,0.0773731044013597,2023-05-10 21:13:47.048476+00:00
397,0x17628a557d1fc88d1c35989dcbac3f3e275e2d2b,43,Synthetix,0xde910777c787903f78c89e7a0bf7f4c435cbb1fe,418,480,2023-05-09 00:00:00.000,0,0.0,383,0,490,0,1.2924626880000004e-05,0.0021541913860283,0,0.0,0.0007155126167263,424919436,0.0723114921428161,2023-05-10 21:13:47.048476+00:00
398,0x0fff7f99d2b32849848e31cb48090c5268e06f65,13,Nested,0xb7eb3f6a9abcae7559484fb126b8f872781cf9dd,384,397,2023-05-09 00:00:00.000,0,0.0,81,0,92,0,0.0,0.0035561929674181,0,0.0,0.0,0,0.0708912719357731,2023-05-10 21:13:47.048476+00:00
399,0x6e7a3ceb4797d0fd7b9854b251929ad68849951a,53,Chainlink,0x83bc3055649f9a829bebeccbc86e090d6a157161,393,491,2023-05-09 00:00:00.000,0,0.0,70,0,253,0,0.0,0.0022432523834095,0,0.0,4.162685999999998e-05,9383880,0.0699961575655716,2023-05-10 21:13:47.048476+00:00
400,0x566d358f3386abac32cbe750489306c73caac9c2,103,Thales,0x8314125c8b68af2afd0d151eb4a551e88128a2ae,285,507,2023-05-09 00:00:00.000,0,0.0,151,0,184,0,1.799711780000001e-05,0.0033575715496493,0,0.0,0.0003223657906324,249755190,0.0693568551994417,2023-05-10 21:13:47.048476+00:00
401,0xff66c6a4b3910b62bbcf4cfde61562ef3e96a5ed,547,Overnight,0x5cb01385d3097b6a189d1ac8ba3364d900666445,53,274,2023-05-09 00:00:00.000,0,0.0,70,0,91,0,2.9562711000000008e-05,0.0033625981122132,0,0.0,0.0007589537220266,752830904,0.0689517471606569,2023-05-10 21:13:47.048476+00:00
402,0x04fa9a26b0237ee5046f2451d2b91b8f35c718ca,313,Thales,0x9841484a4a6c0b61c4eea71376d76453fd05ec9c,43,526,2023-05-09 00:00:00.000,0,0.0,77,0,130,0,2.9108049999999984e-07,0.0014136751823188,0,0.0,0.0012021460063516,1054117637,0.0674289126849029,2023-05-10 21:13:47.048476+00:00
403,0x8c2f35c8076bcb5d4b696bae11aca0ac0dd873e4,23,Exactly,0xe61bdef3fff4c3cf7a07996dcb8802b5c85b665a,47,67,2023-05-09 00:00:00.000,0,0.0,67,0,164,0,0.0,0.0030843202102916,0,0.0,0.0,0,0.0662680661769872,2023-05-10 21:13:47.048476+00:00
404,0x0d8393cea30df4fafa7f00f333a62dee451935c1,6,Mummy Finance,0x30b12942912cee5a719edec2dd147224fcc373a0,68,68,2023-05-09 00:00:00.000,0,0.0,65,0,100,0,0.0,0.0020216091821033,0,0.0,0.0,0,0.0655006909666356,2023-05-10 21:13:47.048476+00:00
405,0x7bfa659e247a70b501cf2e19a51ebfee28028db3,102,Polynomial Protocol,0x9f76043b23125024ce5f0fb4ae707482107dd2a8,91,406,2023-05-09 00:00:00.000,0,0.0,68,0,90,0,2.913106799999999e-06,0.0019961550155917,0,0.0,6.799649052308801e-05,67278676,0.0603825415231843,2023-05-10 21:13:47.048476+00:00
406,0xd14451e0fa44b18f08aeb1e4a4d092b823caca68,43,Sonne Finance,0xfb59ce8986943163f14c590755b29db2998f2322,223,226,2023-05-09 00:00:00.000,0,0.0,74,0,141,0,1.43391816e-05,0.0020706937393057,0,0.0,0.0003822915227578,372649900,0.0595494333273495,2023-05-10 21:13:47.048476+00:00
407,0xf4aef21d906992afadde7a9676e1db4feb6390dd,46,Thales,0x8314125c8b68af2afd0d151eb4a551e88128a2ae,404,507,2023-05-09 00:00:00.000,0,0.0,122,0,172,0,2.648831999999998e-06,0.0018621755462545,0,0.0,9.252028343884102e-05,82151078,0.0583370709901804,2023-05-10 21:13:47.048476+00:00
408,0x750dcadca8e9e7f9702c85383119ea8034450993,101,Thales,0x9841484a4a6c0b61c4eea71376d76453fd05ec9c,385,526,2023-05-09 00:00:00.000,0,0.0,122,0,172,0,7.186335480839994e-06,0.0018621755462545,0,0.0,0.0002304192195166,209304684,0.0583370709901803,2023-05-10 21:13:47.048476+00:00
409,0x2b3779ac26dddce403a71e818e4c7491a495b195,5,Dhedge,0xef31d75a2f85cfdd9032158a2ceb773c84d79192,526,526,2023-05-09 00:00:00.000,0,0.0,77,0,185,0,7.942377061765e-06,0.003222549873924,0,0.0,0.0001473466955924,138978209,0.0567250665766235,2023-05-10 21:13:47.048476+00:00
410,0xbea170c49036d7917cda7511b57cafd41efedc01,7,Dhedge,0xef31d75a2f85cfdd9032158a2ceb773c84d79192,526,526,2023-05-09 00:00:00.000,0,0.0,77,0,185,0,1.0899634940624998e-05,0.003222549873924,0,0.0,0.0002007848135882,189069206,0.0567250665766235,2023-05-10 21:13:47.048476+00:00
411,0x04f23404553fcc388ec73110a0206dd2e76a6d95,30,Mummy Finance,0x30b12942912cee5a719edec2dd147224fcc373a0,68,68,2023-05-09 00:00:00.000,0,0.0,62,0,81,0,0.000495941254618,0.0016377560918669,0,0.0,0.0124195211834449,512928954,0.0561749410729175,2023-05-10 21:13:47.048476+00:00
412,0x5a249c0941fbc181d8b2dadb70b7f83e82896ad9,6,Granary,0xe027880ceb8114f2e367211df977899d00e66138,348,348,2023-05-09 00:00:00.000,0,0.0,83,0,181,0,1.3336305399999998e-05,0.0014287108970958,0,0.0,0.000383212885237,377584620,0.0559702597280723,2023-05-10 21:13:47.048476+00:00
413,0xe149164d8eca659e8912dbdec35e3f7e71fb5789,31,Mummy Finance,0x30b12942912cee5a719edec2dd147224fcc373a0,68,68,2023-05-09 00:00:00.000,0,0.0,58,0,70,0,0.0004292670330432,0.0017118289786762,0,0.0,0.0102026876641047,422208115,0.0554937285402845,2023-05-10 21:13:47.048476+00:00
414,0x8deae4e487af7df7e3f12fb39e4c81884c4598bf,536,Overnight,0x5cb01385d3097b6a189d1ac8ba3364d900666445,56,274,2023-05-09 00:00:00.000,0,0.0,70,0,91,0,3.921992500000001e-05,0.0026067905261195,0,0.0,0.0009752470412474,968225133,0.0541233967886659,2023-05-10 21:13:47.048476+00:00
415,0xa25816b9605009aa446d4d597f0aa46fd828f056,59,Thales,0x9841484a4a6c0b61c4eea71376d76453fd05ec9c,467,526,2023-05-09 00:00:00.000,0,0.0,151,0,184,0,2.5529104999999997e-06,0.0026007672449087,0,0.0,5.010653144433094e-05,35057864,0.0531467332519649,2023-05-10 21:13:47.048476+00:00
416,0x7b26207457a9f8ff4fd21a7a0434066935f1d8e7,32,Mummy Finance,0x30b12942912cee5a719edec2dd147224fcc373a0,68,68,2023-05-09 00:00:00.000,0,0.0,62,0,82,0,0.0004649958443,0.0015108788974613,0,0.0,0.0114850389628342,470898564,0.0527412422146962,2023-05-10 21:13:47.048476+00:00
417,0x842e89b7a7ef8ce099540b3613264c933ce0eba5,204,Thales,0x8314125c8b68af2afd0d151eb4a551e88128a2ae,64,507,2023-05-09 00:00:00.000,0,0.0,112,0,244,0,1.602421633463397e-05,0.0017536481551271,0,0.0,0.0004590153293991,254817820,0.051965361778691,2023-05-10 21:13:47.048476+00:00
418,0x61cbcb4278d737471ee54dc689de50e4455978d8,19,Reaper Farm,0x3b410908e71ee04e7de2a87f8f9003afe6c1c7ce,229,284,2023-05-09 00:00:00.000,0,0.0,75,0,83,0,1.53909211952e-06,0.0029965255669509,0,0.0,0.0001251656932713,22776680,0.0519254530581096,2023-05-10 21:13:47.048476+00:00
419,0xaf41a65f786339e7911f4acdad6bd49426f2dc6b,5,Synapse,0x0af91fa049a7e1894f480bfe5bba20142c6c29a9,543,543,2023-05-09 00:00:00.000,0,0.0,66,0,143,0,1.2499340599999996e-06,0.0025460085693678,0,0.0,2.2165579800701e-05,19252626,0.0516801467523026,2023-05-10 21:13:47.048476+00:00
420,0x2c4a94874e4dd52153ce2f2a4574b858928c1804,1,Mirror,0x59ca05674f5073f95f292aaca2d28a7dc80f12d6,380,380,2023-05-09 00:00:00.000,0,0.0,69,0,76,0,0.0,0.0026011516992835,0,0.0,0.0,0,0.0485870043884556,2023-05-10 21:13:47.048476+00:00
421,0x9227334352a890e51e980beb7a56bbdd01499b54,106,Thales,0x9841484a4a6c0b61c4eea71376d76453fd05ec9c,378,526,2023-05-09 00:00:00.000,0,0.0,77,0,130,0,1.9833131999999997e-06,0.0014136751823188,0,0.0,5.687739541070798e-05,54413625,0.0468256310493694,2023-05-10 21:13:47.048476+00:00
422,0x17d582034c038baeb17a9e2a969d06f550d3586b,18,Chainlink,0x057c75c9b1072be82ddd90b64501f525a9a300e7,421,449,2023-05-09 00:00:00.000,0,0.0,66,0,133,0,0.0,0.0020455862674262,0,0.0,3.918298999999999e-05,6940010,0.0464027629698132,2023-05-10 21:13:47.048476+00:00
423,0xcaa383b59ec3d8f1fa8da2afbb8b80bf959eb7b6,232,Thales,0x8314125c8b68af2afd0d151eb4a551e88128a2ae,31,507,2023-05-09 00:00:00.000,0,0.0,119,0,277,0,0.002504361116559,0.0021431084459192,0,0.0,0.0617333419122339,50938901192,0.0445297293837172,2023-05-10 21:13:47.048476+00:00
424,0xfeaf9e0a57e626f72e1a5fff507d7a2d9a9f0ee9,98,Synthetix,0x302d2451d9f47620374b54c521423bf0403916a2,92,236,2023-05-09 00:00:00.000,0,0.0,115,0,312,0,0.0,0.001228288692224,0,0.0,0.0,0,0.0441440345693597,2023-05-10 21:13:47.048476+00:00
425,0xd7daabd899d1fabbc3a9ac162568939cec0393cc,56,Sonne Finance,0xfb59ce8986943163f14c590755b29db2998f2322,192,226,2023-05-09 00:00:00.000,0,0.0,72,0,117,0,8.576733799999997e-06,0.0013655202960769,0,0.0,0.0002187594617637,214561928,0.0426520254886593,2023-05-10 21:13:47.048476+00:00
426,0x75441c125890612f95b5fbf3f73db0c25f5573cd,23,Reaper Farm,0x3b410908e71ee04e7de2a87f8f9003afe6c1c7ce,228,284,2023-05-09 00:00:00.000,0,0.0,64,0,68,0,1.3053079999999998e-06,0.0029272854847526,0,0.0,0.0001183741091458,16891680,0.0423931939827277,2023-05-10 21:13:47.048476+00:00
427,0x698b585cbc4407e2d54aa898b2600b53c68958f7,17,Chainlink,0xf663a1d22ec5cec99c4bb404ec3e948895afcd73,95,427,2023-05-09 00:00:00.000,0,0.0,61,0,131,0,2.0431270999999945e-06,0.001830871345597,0,0.0,0.0001425743614936,32179744,0.0421945944032091,2023-05-10 21:13:47.048476+00:00
428,0xe59eba0d492ca53c6f46015eea00517f2707dc77,54,Chainlink,0x83bc3055649f9a829bebeccbc86e090d6a157161,393,491,2023-05-09 00:00:00.000,0,0.0,69,0,261,0,2.523272649999998e-06,0.0014144738547011,0,0.0,6.129404719342885e-05,59591741,0.0421652545910061,2023-05-10 21:13:47.048476+00:00
429,0x9ea1c30a61f33c82762df9bce404b19735302b88,2,Socket,0x86791c7b7ea5f77b1612ecc300dd44ba3a1c9083,151,187,2023-05-09 00:00:00.000,0,0.0,86,0,96,0,5.913951200000007e-06,0.0022419188662591,0,0.0,0.0001168545680754,116270617,0.041294146051498,2023-05-10 21:13:47.048476+00:00
430,0x074b8f19fc91d6b2eb51143e1f186ca0ddb88042,133,Synthetix,0x302d2451d9f47620374b54c521423bf0403916a2,92,236,2023-05-09 00:00:00.000,0,0.0,61,0,209,0,7.8171718e-06,0.0030510705950255,0,0.0,9.81262729133401e-05,92146921,0.0404382343960258,2023-05-10 21:13:47.048476+00:00
431,0xc84936612d38b847155fec294fd08ec1f64c2bda,60,Ethos Reserve,0xe00691e65cd4400c84a174a4c56f20ba43dffd89,41,43,2023-05-09 00:00:00.000,0,0.0,72,0,105,0,7.300611999999998e-07,0.0020425190969838,0,0.0,1.387985935434099e-05,13069603,0.0402523310968876,2023-05-10 21:13:47.048476+00:00
432,0x1a8bf92abe1de4bdbf5fb8af223ec5fedceffb76,10,Overnight,0x5cb01385d3097b6a189d1ac8ba3364d900666445,273,274,2023-05-09 00:00:00.000,0,0.0,69,0,85,0,5.474435999999993e-07,0.0019860067802282,0,0.0,1.4173198299309996e-05,14046779,0.0400233855066787,2023-05-10 21:13:47.048476+00:00
433,0xcebc8a8b66de9b3f4393966eab86fc9de26b2529,36,Mummy Finance,0x30b12942912cee5a719edec2dd147224fcc373a0,68,68,2023-05-09 00:00:00.000,0,0.0,58,0,70,0,9.6885520151496e-05,0.0012257973012339,0,0.0,0.0023392621359778,97277826,0.0395901010552353,2023-05-10 21:13:47.048476+00:00
434,0xa30b1c3c8ede3841de05f9cdd4d0e097ac4c6d92,37,Mummy Finance,0x30b12942912cee5a719edec2dd147224fcc373a0,68,68,2023-05-09 00:00:00.000,0,0.0,62,0,76,0,6.614268767215197e-05,0.0011435945745987,0,0.0,0.0016839235184165,69648164,0.0393606409036211,2023-05-10 21:13:47.048476+00:00
435,0xbd1ba78a3976cab420a9203e6ef14d18c2b2e031,28,Exactly,0xe61bdef3fff4c3cf7a07996dcb8802b5c85b665a,36,67,2023-05-09 00:00:00.000,0,0.0,73,0,198,0,1.4680315499999996e-06,0.0007235434613054,0,0.0,7.825393781527316e-05,77135100,0.0377219871168914,2023-05-10 21:13:47.048476+00:00
436,0x436c89f77f6b6fbfe14d97cd9244e385fae94fea,99,Polynomial Protocol,0x9f76043b23125024ce5f0fb4ae707482107dd2a8,91,406,2023-05-09 00:00:00.000,0,0.0,79,0,270,0,0.0,0.0012624235836795,0,0.0,4.05814e-07,405814,0.0372208024398293,2023-05-10 21:13:47.048476+00:00
437,0xd567e18fdf8afa58953dd8b0c1b6c97adf67566b,98,Polynomial Protocol,0x9f76043b23125024ce5f0fb4ae707482107dd2a8,91,406,2023-05-09 00:00:00.000,0,0.0,76,0,82,0,4.8370761e-06,0.0014507310237247,0,0.0,9.1513118537985e-05,90555327,0.0362378914930451,2023-05-10 21:13:47.048476+00:00
438,0x8702c9a26d400ae1f996569fa508063fb26db0c0,20,Reaper Farm,0x3b410908e71ee04e7de2a87f8f9003afe6c1c7ce,229,284,2023-05-09 00:00:00.000,0,0.0,75,0,83,0,1.0112158780000002e-06,0.0019976837113006,0,0.0,8.791776001716805e-05,14946184,0.0346169687054064,2023-05-10 21:13:47.048476+00:00
439,0xb589af3f2e3377a9a57da74be1b6598926479505,45,Synthetix,0x302d2451d9f47620374b54c521423bf0403916a2,160,236,2023-05-09 00:00:00.000,0,0.0,187,0,213,0,4.182300000000004e-06,0.0010709715299317,0,0.0,0.0001314486517824,129742420,0.0339415005360023,2023-05-10 21:13:47.048476+00:00
440,0xfe09453b10d10953c482f6cc6ab367f57ce195fd,283,Thales,0x9841484a4a6c0b61c4eea71376d76453fd05ec9c,77,526,2023-05-09 00:00:00.000,0,0.0,62,0,135,0,0.0007429908851999,0.0017244913543171,0,0.0,0.0148164061743048,13656099884,0.0336620628432366,2023-05-10 21:13:47.048476+00:00
441,0x52cc60893d3bd8508baab835620cbf9ddfa0a13c,35,Mummy Finance,0x30b12942912cee5a719edec2dd147224fcc373a0,68,68,2023-05-09 00:00:00.000,0,0.0,62,0,75,0,6.2213525412152e-05,0.0009658803737491,0,0.0,0.0015809903229765,65496848,0.033191607563967,2023-05-10 21:13:47.048476+00:00
442,0x8ac835c05530f10595c8015467339523154b4d85,322,Perpetual Protocol,0x849a19c0746fb0d335e02dec0d0b3e057e585176,378,531,2023-05-09 00:00:00.000,0,0.0,71,0,504,0,4.81857338538e-06,0.0015882594753251,0,0.0,8.508485322634496e-05,82101526,0.03309551511171,2023-05-10 21:13:47.048476+00:00
443,0x158b0b1414f153e58f8acac50e777feec234dd9d,16,Granary,0xe027880ceb8114f2e367211df977899d00e66138,348,348,2023-05-09 00:00:00.000,0,0.0,84,0,181,0,0.0,0.0009704317558701,0,0.0,0.0,0,0.0327889411759248,2023-05-10 21:13:47.048476+00:00
444,0x840048281d438bc834fa5c8a3d0ba7822553bc88,767,Perpetual Protocol,0x849a19c0746fb0d335e02dec0d0b3e057e585176,27,531,2023-05-09 00:00:00.000,0,0.0,71,0,502,0,4.293720600000001e-06,0.0015882594753251,0,0.0,7.330538543753398e-05,71131931,0.0326860388107512,2023-05-10 21:13:47.048476+00:00
445,0x7f99817d87bad03ea21e05112ca799d715730efe,19,Chainlink,0x057c75c9b1072be82ddd90b64501f525a9a300e7,421,449,2023-05-09 00:00:00.000,0,0.0,65,0,132,0,1.2541434e-06,0.0012410255105076,0,0.0,6.721652421635198e-05,28336244,0.0323264836852183,2023-05-10 21:13:47.048476+00:00
446,0x641ff5d17178c3b9498133ebc264bb4170a04668,7,Mummy Finance,0x30b12942912cee5a719edec2dd147224fcc373a0,68,68,2023-05-09 00:00:00.000,0,0.0,57,0,70,0,0.0,0.0009693918494701,0,0.0,0.0,0,0.030932396754356,2023-05-10 21:13:47.048476+00:00
447,0xa9f912c1db1b844fd96192ac3b496e9d8f445bc9,1,Dhedge,0xef31d75a2f85cfdd9032158a2ceb773c84d79192,526,526,2023-05-09 00:00:00.000,0,0.0,78,0,212,0,0.0,0.001562358125969,0,0.0,0.0,0,0.0290799577703747,2023-05-10 21:13:47.048476+00:00
448,0x36395bf7d30de794bc94f9e581cefc2d0257136c,24,Reaper Farm,0x3b410908e71ee04e7de2a87f8f9003afe6c1c7ce,228,284,2023-05-09 00:00:00.000,0,0.0,64,0,68,0,7.994129e-07,0.0019515236565017,0,0.0,6.324160351194201e-05,10946934,0.0282621293218185,2023-05-10 21:13:47.048476+00:00
449,0xc2c5968e16ec9fabc39e27f9abfc07c8cfba6f16,34,Mummy Finance,0x30b12942912cee5a719edec2dd147224fcc373a0,68,68,2023-05-09 00:00:00.000,0,0.0,63,0,80,0,0.0002728413205965,0.0008302721607672,0,0.0,0.0070339712027284,301744681,0.0268867403588403,2023-05-10 21:13:47.048476+00:00
