alignment_map,avg_blob_base_fee_on_l1_inbox,avg_l1_calldata_gas_price_on_l1_inbox,avg_l1_gas_price_on_l1_inbox,avg_l1_gas_price_on_l1_output,avg_secs_between_l1_txs_inbox,avg_secs_between_l1_txs_output,calldata_bytes_l1_inbox,chain_id,chain_version,data_availability_data_source,data_availability_layer,dt,l1_blobgas_eth_fees_inbox,l1_blobgas_purchased_inbox,l1_blobgas_usd_fees_inbox,l1_calldata_eth_fees_inbox,l1_calldata_usd_fees_inbox,l1_eth_fees_combined,l1_eth_fees_inbox,l1_eth_fees_output,l1_gas_used_combined,l1_gas_used_inbox,l1_gas_used_output,l1_overhead_eth_fees_inbox,l1_overhead_usd_fees_inbox,l1_usd_fees_combined,l1_usd_fees_inbox,l1_usd_fees_output,name,num_l1_submissions,num_l1_txs_combined,num_l1_txs_inbox,num_l1_txs_output,output_root_data_source,output_root_layer,share_elapsed,last_updated
OP Stack fork,,36.563770154779384,1.0051453870349112,1.0049859515081512,1329.2307692307693,7200.0,2665.0,4653,modern,base,celestia,2024-10-04 00:00:00.000 UTC,,,,3.8782496040008e-05,0.09279158437329399,0.002458298820229148,0.0014108059829160077,0.00104749283731314,2445880,1403584.0,1042296.0,0.0013720234868760004,3.2827491213412214,5.880143523755559,3.3755407057145144,2.504602818041045,Gold,65.0,77,65.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,3.4901059306028044,1.008400604796152,1.009947941,1489.655172413793,43200.0,31232.0,42026,modern,base,eigenda base,2024-10-02 00:00:00.000 UTC,,,,0.000499020537558328,1.2231833205785523,0.0019027173533070275,0.0017272893959553275,0.0001754279573517,1886600,1712900.0,173700.0,0.001228268858397,3.006856627870595,4.66224532354025,4.23003994844915,0.43220537509110046,Donatuz,58.0,60,58.0,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,36.6916761793715,1.0091902622947715,1.0097947545102253,1152.0,7200.0,3075.0,4653,modern,base,celestia,2024-08-28 00:00:00.000 UTC,,,,4.4953231395923996e-05,0.11225683183307648,0.0026867755396232096,0.0016344280341579237,0.001052347505465286,2661684,1619544.0,1042140.0,0.0015894748027620008,3.969161648863745,6.706384308303861,4.081418480696821,2.624965827607039,Gold,75.0,87,75.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,3.474770534858389,1.005520954956735,1.005472525,1489.655172413793,43200.0,31294.0,42026,modern,base,eigenda base,2024-08-01 00:00:00.000 UTC,,,,0.000498714617178924,1.5810930706623927,0.0018980893618854237,0.0017234387842929237,0.0001746505775925,1887676,1713976.0,173700.0,0.001224724167114,3.883052332180843,6.020073235359725,5.464145402843237,0.5559278325164871,Donatuz,58.0,60,58.0,2.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,3.3597515722173754,1.0030676790794182,1.0037010922644396,1515.7894736842106,43200.0,32169.0,42026,modern,base,eigenda base,2024-09-07 00:00:00.000 UTC,,,,0.0005110026502558638,1.161371271923001,0.0018860257069550903,0.0017116948716418643,0.000174330835313226,1880148,1706460.0,173688.0,0.001200692221386,2.73033592812413,4.286453646643616,3.89170720004713,0.394746446596486,Donatuz,57.0,59,57.0,2.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,3.46627417275913,1.0050095776553136,1.005910716222207,1489.655172413793,43200.0,31393.0,42026,modern,base,eigenda base,2024-09-19 00:00:00.000 UTC,,,,0.000499823631699644,1.2176508102089452,0.0018986276384092516,0.0017239250888586436,0.000174702549550608,1889008,1715332.0,173676.0,0.0012241014571590003,2.982122954511533,4.621449526168713,4.1997737647204785,0.42167576144823476,Donatuz,58.0,60,58.0,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,36.51206539137458,1.004381787370404,1.0045649800722503,1200.0,7200.0,2952.0,4653,modern,base,celestia,2024-09-09 00:00:00.000 UTC,,,,4.295541413530799e-05,0.09966935360231836,0.002608634723255694,0.001561580662786308,0.001047054060469386,2597064,1554768.0,1042296.0,0.0015186252486510002,3.5236543848719935,6.054716174026439,3.6233237384743107,2.4313924355521275,Gold,72.0,84,72.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,3.444403487033182,1.001942584316136,1.0028361567725639,1800.0,43200.0,26134.0,42026,modern,base,eigenda base,2024-07-07 00:00:00.000 UTC,,,,0.00041429116520937614,1.2465548609020547,0.0015983818305563633,0.0014242493602943753,0.000174132470261988,1595128,1421488.0,173640.0,0.001009958195085,3.038839077226623,4.810698044227912,4.285393938128679,0.5253041060992332,Donatuz,48.0,50,48.0,2.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,3.3204076942462177,1.0049134856515025,1.0048246594999999,1464.406779661017,43200.0,33908.0,42026,modern,base,eigenda base,2024-08-13 00:00:00.000 UTC,,,,0.0005403458954569679,1.4471071590399138,0.001959971852966118,0.0017854338096109678,0.00017453804335515,1950404,1776704.0,173700.0,0.001245087914154,3.3344803861758736,5.250357248681329,4.781587545215786,0.4687697034655427,Donatuz,59.0,61,59.0,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,36.9579744547102,1.0169805734497597,1.0178127710673162,1080.0,7200.0,3280.0,4653,modern,base,celestia,2024-07-22 00:00:00.000 UTC,,,,4.834347411810401e-05,0.16872090121242833,0.0028175617394219435,0.0017568705519351035,0.00106069118748684,2769664,1727536.0,1042128.0,0.0017085270778170007,5.9628281070245315,9.837003293305575,6.131549008236959,3.705454285068615,Gold,80.0,92,80.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.0041113045098846,,3600.0,,5112,modern,,,2024-08-31 00:00:00.000 UTC,,,,,,0.0022457069818720104,,0.0022457069818720104,2236512,,2236512.0,,,5.660705476782229,,5.660705476782229,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0033163485,,43200.0,,8853,modern,,,2024-08-31 00:00:00.000 UTC,,,,,,0.00017427604973445002,,0.00017427604973445002,173700,,173700.0,,,0.4377364600049176,,0.4377364600049176,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0090821986839507,,43200.0,,8853,modern,,,2024-07-25 00:00:00.000 UTC,,,,,,0.00017526546892501798,,0.00017526546892501798,173688,,173688.0,,,0.5528807507231552,,0.5528807507231552,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.0018112813097508,,3600.0,,5112,modern,,,2024-08-18 00:00:00.000 UTC,,,,,,0.0022406350827968878,,0.0022406350827968878,2236584,,2236584.0,,,5.919830462764141,,5.919830462764141,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.0054431548943437,,3600.0,,5112,modern,,,2024-09-24 00:00:00.000 UTC,,,,,,0.002248733942510493,,0.002248733942510493,2236560,,2236560.0,,,5.93272821591764,,5.93272821591764,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0333851911960337,,43200.0,,8853,modern,,,2024-05-12 00:00:00.000 UTC,,,,,,0.000179461805843868,,0.000179461805843868,173664,,173664.0,,,0.5253213901712894,,0.5253213901712894,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0026273112298605,,43200.0,,8853,modern,,,2024-09-25 00:00:00.000 UTC,,,,,,0.000174144332432892,,0.000174144332432892,173688,,173688.0,,,0.45308983434196726,,0.45308983434196726,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.035734220246856,,43200.0,,8853,modern,,,2024-04-20 00:00:00.000 UTC,,,,,,0.00017986974762495,,0.00017986974762495,173664,,173664.0,,,0.5585449696840916,,0.5585449696840916,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
