alignment_map,avg_blob_base_fee_on_l1_inbox,avg_l1_calldata_gas_price_on_l1_inbox,avg_l1_gas_price_on_l1_inbox,avg_l1_gas_price_on_l1_output,calldata_bytes_l1_inbox,chain_id,data_availability_data_source,data_availability_layer,dt,l1_blobgas_eth_fees_inbox,l1_blobgas_purchased_inbox,l1_blobgas_usd_fees_inbox,l1_calldata_eth_fees_inbox,l1_calldata_usd_fees_inbox,l1_eth_fees_combined,l1_eth_fees_inbox,l1_eth_fees_output,l1_gas_used_combined,l1_gas_used_inbox,l1_gas_used_output,l1_overhead_eth_fees_inbox,l1_overhead_usd_fees_inbox,l1_usd_fees_combined,l1_usd_fees_inbox,l1_usd_fees_output,name,num_l1_submissions,num_l1_txs_combined,num_l1_txs_inbox,num_l1_txs_output,output_root_data_source,output_root_layer,secs_between_l1_txs_inbox,secs_between_l1_txs_output,share_elapsed,last_updated
OP Chain,1.1111111111111113e-09,Infinity,11.907463905111113,12.745689063556233,0.0,1135,ethereum,ethereum,2024-06-07 00:00:00.000 UTC,1.3107200000000003e-12,1179648.0,4.98092998656e-09,0.0,0.0,0.008189071347692286,0.00225051067937672,0.005938560668315565,654927,189000.0,465927.0,0.002250510678066,8.557569549048928,31.07577071650593,8.55756955402986,22.518201162476068,Lisk,9.0,14,9.0,5.0,ethereum,ethereum,9600.0,17280.0,,2024-08-28 21:25:31.559620
OP Chain,1.1295336787564754e-09,Infinity,16.418325618074988,14.411096440391375,0.0,255,ethereum,ethereum,2024-06-07 00:00:00.000 UTC,2.8573695999999957e-11,25296896.0,1.0788837261312e-07,0.0,0.0,0.1333394025898022,0.05516557410530566,0.07817382848449655,8784558,3360000.0,5424558.0,0.055165574076731984,207.75556387755614,502.48334955219616,207.75556398544447,294.72778556675166,Kroma,193.0,184,160.0,24.0,ethereum,ethereum,540.0,3600.0,,2024-08-28 21:25:31.559620
OP Chain,7.224022346368713e-07,Infinity,5.819854484290504,3.868726437156889,0.0,1750,ethereum,ethereum,2024-07-09 00:00:00.000 UTC,3.3897840640000015e-08,46923776.0,0.00010397420749717502,0.0,0.0,0.04447460613248933,0.043753699910736646,0.000720906221752689,7704342,7518000.0,186342.0,0.04375366601289599,134.20873755220236,136.42785108289456,134.2088415264098,2.219009556484772,Metal,358.0,360,358.0,2.0,ethereum,ethereum,241.34078212290504,43200.0,,2024-08-28 21:25:31.559620
OP Chain,4.461538461538462e-09,Infinity,11.42518715525,8.1445291875,0.0,60808,ethereum,ethereum bitcoin,2024-06-18 00:00:00.000 UTC,1.5204352e-11,3407872.0,5.230118567936e-08,0.0,0.0,0.003333940708454602,0.001919431457286352,0.00141450925116825,341676,168000.0,173676.0,0.001919431442082,6.595542015186368,11.488175715341221,6.595542067487553,4.892633647853667,BOB (Build on Bitcoin),26.0,10,8.0,2.0,ethereum,ethereum,10800.0,43200.0,,2024-08-28 21:25:31.559620
OP Chain,1.0014409221901972e-09,Infinity,4.803881020616713,3.6906536217528556,0.0,8453,ethereum,ethereum,2024-07-13 00:00:00.000 UTC,4.554752000000006e-10,454819840.0,1.4348042436608007e-06,0.0,0.0,0.07826737077382767,0.0700117624499432,0.008255608323884474,16810896,14574000.0,2236896.0,0.07001176199446799,221.1832139585442,247.27351437275308,221.1832153933482,26.09029897940489,Base,3470.0,718,694.0,24.0,ethereum,ethereum,124.49567723342939,3600.0,,2024-08-28 21:25:31.559620
OP Stack fork,1.0000000000000003e-09,Infinity,8.173619031066666,8.690286679214138,0.0,56026,ethereum,ethereum,2024-06-08 00:00:00.000 UTC,1.966080000000001e-12,1966080.0,7.252659404800001e-09,0.0,0.0,0.02120145915526634,0.0025746899967520804,0.01862676915851426,2458401,315000.0,2143401.0,0.0025746899947860003,9.49844206983293,78.23400435923139,9.498442077085588,68.7355622821458,Lambda Chain,15.0,38,15.0,23.0,ethereum,ethereum,5760.0,3756.521739130435,,2024-08-28 21:25:31.559620
OP Stack fork,1.894308943089431e-09,Infinity,2.66518122206911,1.5806692166350114,0.0,48900,ethereum,ethereum,2024-08-20 00:00:00.000 UTC,1.221591040000004e-10,64487424.0,3.221116944384001e-07,0.0,0.0,0.0806257043129359,0.027536652508577102,0.0530890518043588,43918440,10332000.0,33586440.0,0.027536652386418004,72.47127629120351,212.0588130688107,72.47127661331525,139.58753645549544,Zircuit,492.0,600,492.0,108.0,ethereum,ethereum,175.609756097561,800.0,,2024-08-28 21:25:31.559620
OP Chain,3.285714285714286e-09,Infinity,9.396365309,11.24363296352075,0.0,254,ethereum,ethereum,2024-07-05 00:00:00.000 UTC,3.0146560000000005e-12,917504.0,8.89401638912e-09,0.0,0.0,0.0034766966043171636,0.001381265703437656,0.002095430900879508,333366,147000.0,186366.0,0.001381265700423,4.064743266671948,10.141691886865654,4.064743275565964,6.076948611299691,SwanChain,7.0,9,7.0,2.0,ethereum,ethereum,12342.857142857143,43200.0,,2024-08-28 21:25:31.559620
OP Stack fork,,70.99580750868928,1.9533985097747875,2.030789010472278,2911.0,2410,ethereum,celestia,2024-08-26 00:00:00.000 UTC,,,,8.246090578454799e-05,0.22494440102087307,0.00407925100979618,0.002994919340810549,0.001084331668985631,2067130,1533184.0,533946.0,0.002912458435025999,7.9449324354827455,11.129091553797736,8.169876836503619,2.9592147172941177,Karak,71.0,77,71.0,6.0,ethereum,ethereum,1216.9014084507041,14400.0,,2024-08-28 21:25:31.559620
OP Chain,1.2285714285714285e-09,Infinity,6.923394844631579,4.094884888807345,0.0,185,ethereum,ethereum,2024-07-21 00:00:00.000 UTC,5.636096000000001e-12,4587520.0,1.976127717375999e-08,0.0,0.0,0.0034736669152112655,0.0027624345486440957,0.0007112323665671701,572688,399000.0,173688.0,0.002762434543008,9.671452842403962,12.169502744177077,9.671452862165241,2.498049882011836,Mint,35.0,21,19.0,2.0,ethereum,ethereum,4547.368421052632,43200.0,,2024-08-28 21:25:31.559620
OP Stack fork,,331.758733611331,9.096036667743052,8.229261348390198,492.0,424,ethereum,ethereum,2024-06-19 00:00:00.000 UTC,,,,6.4838392945896e-05,0.22981603633624123,0.01950920058139016,0.002356819484758896,0.017152381096631263,2343420,259104.0,2084316.0,0.0022919810918129997,8.12365451313263,69.17373002385001,8.353470549468872,60.820259474381146,Public Goods Network,12.0,36,12.0,24.0,ethereum,ethereum,7200.0,3600.0,,2024-08-28 21:25:31.559620
OP Chain,9.999999999999996e-10,Infinity,3.737664934342105,3.5615598385302594,0.0,6805,ethereum,ethereum,2024-07-13 00:00:00.000 UTC,9.961472000000007e-12,9961472.0,3.137036091392e-08,0.0,0.0,0.01393104099507083,0.005965313245171471,0.00796572774989936,3832584,1596000.0,2236584.0,0.0059653132352100015,18.840275955280966,44.00907640888218,18.84027598665133,25.16880042223085,Race,76.0,100,76.0,24.0,ethereum,ethereum,1136.842105263158,3600.0,,2024-08-28 21:25:31.559620
OP Chain,1.0375e-08,Infinity,16.601305062249995,15.103818227,0.0,185,ethereum,ethereum,2024-06-05 00:00:00.000 UTC,1.0878976e-11,1048576.0,4.135585447936e-08,0.0,0.0,0.005412552487366877,0.0027890192613369766,0.0026235332260299,341700,168000.0,173700.0,0.0027890192504579996,10.678795904100577,20.68749549800239,10.67879594545643,10.008699552545961,Mint,8.0,10,8.0,2.0,ethereum,ethereum,10800.0,43200.0,,2024-08-28 21:25:31.559620
OP Chain,1.1904761904761905e-09,Infinity,9.951938878555556,8.798516552120912,0.0,34443,ethereum,ethereum,2024-08-01 00:00:00.000 UTC,1.6384e-11,13762560.0,5.196508823552e-08,0.0,0.0,0.030964225631073414,0.011285498704665999,0.019678726926407413,3370596,1134000.0,2236596.0,0.011285498688282,35.62958863167544,97.76621551928517,35.62958868364054,62.136626835644634,Mode,105.0,78,54.0,24.0,ethereum,ethereum,1600.0,3600.0,,2024-08-28 21:25:31.559620
OP Stack fork,,164.40914013361385,4.526674859020117,4.351211929308298,1025.0,aevo,ethereum,ethereum,2024-07-08 00:00:00.000 UTC,,,,6.723644362903599e-05,0.2001665063007088,0.008111964635194362,0.002443788796090036,0.005668175839104325,1842530,539864.0,1302666.0,0.0023765523524609997,7.075102732172408,24.16623872274738,7.275269238473117,16.89096948427426,Aevo,25.0,40,25.0,15.0,ethereum,ethereum,3456.0,5760.0,,2024-08-28 21:25:31.559620
OP Stack fork,1.9014084507042234e-09,Infinity,2.6259984917042254,2.4682092439399077,0.0,62050,ethereum,ethereum,2024-08-20 00:00:00.000 UTC,1.7694719999999993e-11,9306112.0,4.6651361198079996e-08,0.0,0.0,0.009435750690984743,0.003915363768825722,0.005520386922159021,3727596,1491000.0,2236596.0,0.003915363751130999,10.301427266370993,24.843645238108284,10.30142731302236,14.542217925085923,Optopia,71.0,95,71.0,24.0,ethereum,ethereum,1216.9014084507041,3600.0,,2024-08-28 21:25:31.559620
OP Chain,,214.7366129860431,5.899479374947861,6.304037507600533,533.0,957,ethereum,celestia,2024-07-11 00:00:00.000 UTC,,,,4.5513687720364e-05,0.14243469635096537,0.01589052091416231,0.0016560546543003638,0.014234466259861946,2538704,280712.0,2257992.0,0.0016105409665800002,5.040062223264762,49.70875982716214,5.182496919615727,44.52626290754641,Derive,13.0,39,13.0,26.0,ethereum,ethereum,6646.153846153846,3323.076923076923,,2024-08-28 21:25:31.559620
OP Stack fork,1.0691056910569134e-09,Infinity,4.078453234422763,2.9811385006454647,0.0,48900,ethereum,ethereum,2024-08-14 00:00:00.000 UTC,6.894387200000016e-11,64487424.0,1.8589516562432003e-07,0.0,0.0,0.1441185452479262,0.042138578886999865,0.10197996636092632,44540396,10332000.0,34208396.0,0.042138578818056015,113.32717703413803,387.1045632898305,113.32717722003312,273.77738606979733,Zircuit,492.0,602,492.0,110.0,ethereum,ethereum,175.609756097561,785.4545454545455,,2024-08-28 21:25:31.559620
OP Chain,1.7209302325581393e-09,Infinity,10.494714545209302,9.502809275360299,0.0,34443,ethereum,ethereum,2024-07-16 00:00:00.000 UTC,1.9398656000000005e-11,11272192.0,6.665530769408e-08,0.0,0.0,0.030730786501467704,0.009476727253722655,0.02125405924774505,3139608,903000.0,2236608.0,0.009476727234324002,32.5798416285931,105.71907332122947,32.579841695248405,73.13923162598107,Mode,86.0,67,43.0,24.0,ethereum,ethereum,2009.3023255813953,3600.0,,2024-08-28 21:25:31.559620
OP Stack fork,4.1999999999999996e-09,Infinity,10.331363111466667,9.907663470667366,0.0,56026,ethereum,ethereum,2024-06-18 00:00:00.000 UTC,8.257536000000002e-12,1966080.0,2.822353190912e-08,0.0,0.0,0.02449083185494638,0.003254379388369536,0.021236452466576843,2458437,315000.0,2143437.0,0.003254379380112,11.162799709694617,83.9591404917842,11.162799737918146,72.79634075386605,Lambda Chain,15.0,38,15.0,23.0,ethereum,ethereum,5760.0,3756.521739130435,,2024-08-28 21:25:31.559620
OP Stack fork,,175.29031375800002,4.813949405432038,5.173365501801739,492.0,424,ethereum,ethereum,2024-07-09 00:00:00.000 UTC,,,,3.4246328183928e-05,0.1050438805555481,0.012030361883777346,0.001247371314137928,0.010782990569639418,2343444,259116.0,2084328.0,0.0012131249859539998,3.7210393416694014,36.87208069593256,3.8260832222249492,33.04599747370761,Public Goods Network,12.0,36,12.0,24.0,ethereum,ethereum,7200.0,3600.0,,2024-08-28 21:25:31.559620
OP Stack fork,,326.669610132391,9.000642348866526,8.366690404599085,984.0,aevo,ethereum,ethereum,2024-07-03 00:00:00.000 UTC,,,,0.000128414969697544,0.4253791671428121,0.015564358040592292,0.004664852916570544,0.010899505124021748,1821006,518280.0,1302726.0,0.004536437946873001,15.027027919108006,51.625908729817255,15.452407086250817,36.17350164356644,Aevo,24.0,39,24.0,15.0,ethereum,ethereum,3600.0,5760.0,,2024-08-28 21:25:31.559620
OP Chain,,652.5852188887762,17.951100930533162,19.977172055222574,492.0,957,ethereum,celestia,2024-06-05 00:00:00.000 UTC,,,,0.000128010043304196,0.4897037111770298,0.044556074016578406,0.004651632881927196,0.03990444113465121,2256630,259128.0,1997502.0,0.004523622838623001,17.305410165407718,170.53194058440226,17.795113876584747,152.73682670781753,Derive,12.0,35,12.0,23.0,ethereum,ethereum,7200.0,3756.521739130435,,2024-08-28 21:25:31.559620
OP Chain,1.0750000000000032e-09,Infinity,5.007656941277778,3.5169606325049094,0.0,1750,ethereum,ethereum,2024-08-14 00:00:00.000 UTC,5.072486400000008e-11,47185920.0,1.3675582717951992e-07,0.0,0.0,0.03851337061554989,0.03785788652678489,0.0006554840887649999,7746378,7560000.0,186378.0,0.03785788647605999,101.87419862176182,103.63296109835467,101.87419875851758,1.758762339837096,Metal,360.0,362,360.0,2.0,ethereum,ethereum,240.0,43200.0,,2024-08-28 21:25:31.559620
OP Chain,1.5714285714285718e-09,Infinity,3.1595267598571426,2.635313508925603,0.0,254,ethereum,ethereum,2024-07-26 00:00:00.000 UTC,1.441792e-12,917504.0,4.676663377919999e-09,0.0,0.0,0.000955614896307328,0.00046445043514079204,0.0004911644611665359,333378,147000.0,186378.0,0.00046445043369900004,1.5045601910432111,3.104216116622794,1.5045601957198744,1.5996559209029195,SwanChain,7.0,9,7.0,2.0,ethereum,ethereum,12342.857142857143,43200.0,,2024-08-28 21:25:31.559620
OP Chain,1.03717472118959e-09,Infinity,8.082027223440251,7.35688509082798,0.0,255,ethereum,ethereum,2024-07-19 00:00:00.000 UTC,3.6569087999999987e-11,35258368.0,1.2587939004416e-07,0.0,0.0,0.06929882961340594,0.026985888935636075,0.04231294067776986,9090475,3339000.0,5751475.0,0.026985888899067015,93.03011916473628,238.93946513685125,93.03011929061573,145.90934584623554,Kroma,269.0,189,159.0,30.0,ethereum,ethereum,543.3962264150944,2880.0,,2024-08-28 21:25:31.559620
OP Stack fork,,276.64990478495065,7.622465702340619,7.5794226545145795,492.0,424,ethereum,ethereum,2024-07-19 00:00:00.000 UTC,,,,5.4446503752548e-05,0.1877224025501793,0.017115106720270876,0.001975285762104548,0.015139820958166326,2256630,259140.0,1997490.0,0.001920839258352,6.622607301165235,59.09520059983543,6.810329703715413,52.28487089612002,Public Goods Network,12.0,35,12.0,23.0,ethereum,ethereum,7200.0,3756.521739130435,,2024-08-28 21:25:31.559620
OP Chain,1.1329639889196702e-09,Infinity,3.094484793897506,2.1289979005,0.0,1750,ethereum,ethereum,2024-08-24 00:00:00.000 UTC,5.36084480000001e-11,47316992.0,1.4850333736960007e-07,0.0,0.0,0.02385611319481966,0.023459289276145465,0.000396823918674195,7767390,7581000.0,186390.0,0.02345928922253701,64.97527669268956,66.0796871658697,64.97527684119288,1.10441032467682,Metal,361.0,363,361.0,2.0,ethereum,ethereum,239.33518005540165,43200.0,,2024-08-28 21:25:31.559620
OP Chain,1.0304878048780468e-09,Infinity,2.7779868140754713,2.69994558189724,0.0,255,ethereum,ethereum,2024-08-19 00:00:00.000 UTC,2.215116799999998e-11,21495808.0,5.7863784366079975e-08,0.0,0.0,0.025824703944846372,0.009275697994349163,0.01654900595049721,9468385,3339000.0,6129385.0,0.009275697972198004,24.186924634244598,67.33641414782363,24.186924692108377,43.14948945571525,Kroma,164.0,184,159.0,25.0,ethereum,ethereum,543.3962264150944,3456.0,,2024-08-28 21:25:31.559620
OP Stack fork,1.0000000000000005e-09,Infinity,7.003016680906596,4.981957112352924,0.0,81457,ethereum,ethereum,2024-08-04 00:00:00.000 UTC,1.3277593600000045e-10,132775936.0,3.775362367487998e-07,0.0,0.0,0.11771009594236471,0.1070621191504759,0.010647976791888803,17425308,15288000.0,2137308.0,0.10706211901769994,299.56656723634063,329.34468525716636,299.5665676138765,29.77811764328986,Blast,1013.0,752,728.0,24.0,ethereum,ethereum,118.68131868131869,3600.0,,2024-08-28 21:25:31.559620
OP Stack fork,1.0025062656641622e-09,Infinity,9.60240855998873,9.020020639698748,0.0,81457,ethereum,ethereum,2024-06-02 00:00:00.000 UTC,1.048576000000005e-10,104595456.0,3.9795880624128004e-07,0.0,0.0,0.18019572502654194,0.16091716275314868,0.01927856227339326,18895308,16758000.0,2137308.0,0.16091716264829087,610.1051282992612,683.2229043024677,610.1051286972204,73.11777560524735,Blast,798.0,822,798.0,24.0,ethereum,ethereum,108.27067669172932,3600.0,,2024-08-28 21:25:31.559620
OP Chain,,323.9716492965998,8.927428525071585,6.530640386370657,533.0,957,ethereum,celestia,2024-07-21 00:00:00.000 UTC,,,,6.8846361240496e-05,0.2407425212961596,0.014983874954545092,0.0025062505744144962,0.012477624380130595,2191364,280736.0,1910628.0,0.002437404213174,8.52320869227788,52.46825192015088,8.763951213574039,43.70430070657684,Derive,13.0,35,13.0,22.0,ethereum,ethereum,6646.153846153846,3927.2727272727275,,2024-08-28 21:25:31.559620
OP Chain,,120.50499496587933,3.3202558694002406,3.1131664702168584,1476.0,291,ethereum,celestia,2024-08-13 00:00:00.000 UTC,,,,7.115230660013599e-05,0.1907651165429481,0.009340471868461635,0.0025812333179891355,0.006759238550472499,2948598,777420.0,2171178.0,0.002510081011389,6.72975405568163,25.057529838241415,6.920519172224578,18.137010666016838,Orderly,36.0,61,36.0,25.0,ethereum,ethereum,2400.0,3456.0,,2024-08-28 21:25:31.559620
OP Stack fork,,359.9246945679648,9.93311592325,9.314752361352026,328.0,aevo,ethereum,ethereum,2024-06-02 00:00:00.000 UTC,,,,4.7361096722056e-05,0.1794685179451318,0.013041708413939314,0.001716124571828056,0.011325583842111258,1388644,172768.0,1215876.0,0.001668763475106,6.323555162496255,49.437901000149495,6.503023680441387,42.93487731970811,Aevo,8.0,22,8.0,14.0,ethereum,ethereum,10800.0,6171.428571428572,,2024-08-28 21:25:31.559620
OP Chain,1e-09,Infinity,3.4958161338,3.120080056994487,0.0,1135,ethereum,ethereum,2024-08-03 00:00:00.000 UTC,6.5536e-13,655360.0,1.9423100928e-09,0.0,0.0,0.0015300518154687131,0.00036706069470436006,0.001162991120764353,477744,105000.0,372744.0,0.000367060694049,1.0879155342573494,4.541324057417299,1.0879155361996593,3.4534085212176397,Lisk,5.0,9,5.0,4.0,ethereum,ethereum,17280.0,21600.0,,2024-08-28 21:25:31.559620
OP Chain,1.007194244604313e-09,Infinity,3.0835784901618712,2.0681609698598216,0.0,10,ethereum,ethereum,2024-08-17 00:00:00.000 UTC,1.8350080000000027e-10,182190080.0,4.784655040511998e-07,0.0,0.0,0.038900391921675756,0.018001931409065804,0.020898460512609955,15942852,5838000.0,10104852.0,0.01800193122556499,46.943182560283155,101.4386773426908,46.94318303874866,54.495494303942145,OP Mainnet,1390.0,302,278.0,24.0,ethereum,ethereum,310.7913669064748,3600.0,,2024-08-28 21:25:31.559620
OP Stack fork,,1804.5138272306976,49.69058972834953,54.783597039165066,2911.0,2410,ethereum,celestia,2024-08-05 00:00:00.000 UTC,,,,0.0020905389814340563,4.841071653730988,0.10543677368164514,0.07618660598330004,0.02925016769834509,2067142,1533220.0,533922.0,0.07409606700186601,171.5678723765178,245.29285708317337,176.4089440302487,68.88391305292467,Karak,71.0,77,71.0,6.0,ethereum,ethereum,1216.9014084507041,14400.0,,2024-08-28 21:25:31.559620
OP Chain,1.1299897645854624e-09,Infinity,18.113095927600007,14.157735754564857,0.0,8453,ethereum,ethereum,2024-06-07 00:00:00.000 UTC,7.235174399999995e-10,640286720.0,2.73761408516096e-06,0.0,0.0,0.39343978032348986,0.36516001462393316,0.028279765699556696,22157478,20160000.0,1997478.0,0.3651600139004161,1374.7493455104739,1481.5318378670345,1374.7493482480893,106.7824896189452,Base,4885.0,983,960.0,23.0,ethereum,ethereum,90.0,3756.521739130435,,2024-08-28 21:25:31.559620
OP Chain,0.000355491625,Infinity,7.940255563625001,12.533307032448391,0.0,185,ethereum,ethereum,2024-06-26 00:00:00.000 UTC,7.45519972352e-07,2097152.0,0.0025027694977299247,0.0,0.0,0.0048455564212022476,0.002668671389350352,0.002176885031851896,509688,336000.0,173688.0,0.002667925869378,9.007684543797174,16.388156026438992,9.010187313294905,7.377968713144085,Mint,16.0,18,16.0,2.0,ethereum,ethereum,5400.0,43200.0,,2024-08-28 21:25:31.559620
OP Chain,5.42075471698114e-08,Infinity,4.463981339603775,3.518872121964681,0.0,34443,ethereum,ethereum,2024-07-26 00:00:00.000 UTC,7.531397119999982e-10,13893632.0,2.4611928276991996e-06,0.0,0.0,0.012838665070150964,0.00496841198411871,0.007870253086032255,3349584,1113000.0,2236584.0,0.0049684112309790005,16.14846048862219,41.74582995770943,16.14846294981502,25.597367007894416,Mode,106.0,77,53.0,24.0,ethereum,ethereum,1630.188679245283,3600.0,,2024-08-28 21:25:31.559620
OP Stack fork,,155.32156910211165,4.272550964187012,5.095098956874145,492.0,424,ethereum,ethereum,2024-08-04 00:00:00.000 UTC,,,,3.0505182904851997e-05,0.08589313990407446,0.011727117287206391,0.001107137586247852,0.01061997970095854,2343480,259128.0,2084352.0,0.001076632403343,3.0316405692879482,33.06553401557194,3.1175337091920228,29.948000306379917,Public Goods Network,12.0,36,12.0,24.0,ethereum,ethereum,7200.0,3600.0,,2024-08-28 21:25:31.559620
OP Chain,1.125e-09,Infinity,7.643553279437501,5.814630673,0.0,185,ethereum,ethereum,2024-07-11 00:00:00.000 UTC,2.3592960000000004e-12,2097152.0,7.368907161600001e-09,0.0,0.0,0.003578235252150396,0.0025682339042502962,0.0010100013479001,509700,336000.0,173700.0,0.002568233901891,8.03585524316895,11.18903967299833,8.035855250537855,3.1531844224604755,Mint,16.0,18,16.0,2.0,ethereum,ethereum,5400.0,43200.0,,2024-08-28 21:25:31.559620
OP Chain,,119.38918261386746,2.9394349696628557,3.008391232255749,850.0,2702128,ethereum,altda,2024-08-03 00:00:00.000 UTC,,,,3.894412602197201e-05,0.11504083299196738,0.00831060424570489,0.0015821567512909723,0.006728447494413918,2774812,538252.0,2236560.0,0.0015432126252690002,4.558666422839793,24.548749660695137,4.6737072558317605,19.875042404863375,Xterio,25.0,49,25.0,24.0,ethereum,ethereum,3456.0,3600.0,,2024-08-28 21:25:31.559620
