Team,contract_address,contract_name,contract_num_by_creator,creator_address,date,days_since_contract_created,days_since_creator_first_deployed,median_calldata_gas_to_w_overhead_per_day_t28d,median_eth_fees_to_per_day_t28d,median_num_address_users_trace_growth,median_num_address_users_trace_t28d,median_num_address_users_tx_growth,median_num_address_users_tx_t28d,median_num_txs_to_t28d,median_num_txs_trace_t28d,median_trace_tx_eth_fees_per_day_t28d,token_symbol,total_calldata_gas_to_w_overhead_growth,total_calldata_gas_to_w_overhead_t28d,total_eth_fees_to_growth,total_eth_fees_to_t28d,total_trace_tx_eth_fees_growth,total_trace_tx_eth_fees_t28d,last_updated
Biconomy - Hyphen,0x4c5ccff7fa764ce150f07dd9ec9805a7c9260be1,,4,0xdc0d4bdcc70362cedd23d3997c31528ec1502fc4,2023-05-11 00:00:00.000,332,332,0,0.0,-247.0,264,0.0,0,0,625,0.8846391936565714,,0.0,0,0.0,0.0,17.345683184807232,33.403757207689196,2023-05-12 23:31:25.768725+00:00
,0x80a3a041c5e78fbe4aa9a143b5ac7e11f78ab448,,58,0xb8802f1a67ba4ccc568f00d9bd8832ce3e3192b0,2023-05-11 00:00:00.000,72,321,0,0.0,0.0,3,-3.0,0,0,683,1.5817717883952418,,-115721817.0,181152524,-2.264530269463136,5.556087589284172,8.022506050937988,27.74466502502618,2023-05-12 23:31:25.768725+00:00
Layer Zero,0x0a9f824c05a74f577a536a8a0c673183a872dff4,SwappableBridgeUniswapV3,2,0x5e9bf1dd74b4d25b7009af11582f537b08ea3d3c,2023-05-11 00:00:00.000,73,76,10732000,0.5261740257337396,953.0,1761,953.0,1761,1910,1910,0.526174025733739,,226274130.0,299633940,14.655167413858667,16.488944867869403,14.655167413858655,16.488944867869392,2023-05-12 23:31:25.768725+00:00
Chainlink,0x2fcf37343e916eaed1f1ddaaf84458a359b53877,,27,0x83bc3055649f9a829bebeccbc86e090d6a157161,2023-05-11 00:00:00.000,490,493,0,0.0,-260.0,638,0.0,0,0,1590,0.9127289608524215,,0.0,0,0.0,0.0,20.282006119963555,32.845134918105245,2023-05-12 23:31:25.768725+00:00
Paraswap,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,AugustusSwapper,1,0xf01121e808f782d7f34e857c27da31ad1f151b39,2023-05-11 00:00:00.000,300,300,4613848,0.2818941986173562,-99.0,416,6.0,265,362,543,0.8539137905483128,,9744458.0,150207032,4.29254800229392,8.288892752908279,7.978060430939067,24.50798467521019,2023-05-12 23:31:25.768725+00:00
Synthetix,0xc564040630d6929070d85df237fdf60f6bfe4b5f,,383,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,35,238,0,0.0,,24,,0,0,77,2.188416325910452,,,0,,0.0,,32.496809759965046,2023-05-12 23:31:25.768725+00:00
Woofi,0xbeae1b06949d033da628ba3e5af267c3e740494b,WooCrossChainRouterV2,54,0x97471c0fdddb5e5cc34cb08cb17961bd3a53f38f,2023-05-11 00:00:00.000,65,345,4068020,0.1936740157941553,300.0,527,300.0,526,599,1344,0.797187304487169,,105268486.0,121753596,7.1171359100421645,7.556853475816022,23.23756173542125,24.937112053961123,2023-05-12 23:31:25.768725+00:00
Perpetual Protocol,0xfd7bb5f6844a43c5469c972640eddfa99597a547,DelegateApproval,395,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,310,533,0,0.0,-1.0,22,0.0,0,0,5402,1.269052100209424,,-68172.0,0,-0.0016112063999324838,0.0,21.821466668222968,32.0763331429377,2023-05-12 23:31:25.768725+00:00
Perpetual Protocol,0x0ca14d901ffe8461b8196e593083d004993916b8,,422,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,274,533,0,0.0,-1.0,22,0.0,0,0,5402,1.2690521002094224,,0.0,0,0.0,0.0,21.821466668222964,32.07633314293769,2023-05-12 23:31:25.768725+00:00
,0x851875b5eb70031c7ed5aa16912c7a49344c889c,,1,0xa58090dd84d143ca90e95b05395e0f116a727714,2023-05-11 00:00:00.000,30,30,0,0.0,,2076,,0,0,7063,2.1950836057426004,,,0,,0.0,,31.734490645899317,2023-05-12 23:31:25.768725+00:00
Thales,0x61823ee732849921ec34808563f6cc095f77ecea,,307,0x9841484a4a6c0b61c4eea71376d76453fd05ec9c,2023-05-11 00:00:00.000,51,528,0,0.0,-13.0,117,0.0,0,0,634,1.6420167008103004,,0.0,0,0.0,0.0,26.217169475256,31.626106002811166,2023-05-12 23:31:25.768725+00:00
Kwenta,0x920cf626a271321c151d027030d5d08af699456b,Kwenta,8,0xe029c32d412972c5f3d107da6d6ecf8f1c1e788c,2023-05-11 00:00:00.000,183,183,263368,0.009752580287883436,6.0,331,51.0,51,59,597,0.8526100584949002,KWENTA,404049.0,7116920,0.16640897723000503,0.38724584805372125,18.783567998131623,30.45498218956777,2023-05-12 23:31:25.768725+00:00
Reaper Farm,0x1e1bf73db9b278a95c9fe9205759956edea8b6ae,,173,0x1e71aee6081f62053123140aacc7a06021d77348,2023-05-11 00:00:00.000,141,311,0,0.0,-8.0,173,0.0,0,0,239,1.0464592622359172,,0.0,0,0.0,0.0,22.511367392070508,30.04188151106792,2023-05-12 23:31:25.768725+00:00
Mummy Finance,0x01e77288b38b416f972428d562454fb329350bac,,3,0x30b12942912cee5a719edec2dd147224fcc373a0,2023-05-11 00:00:00.000,70,70,0,0.0,-56.0,248,0.0,0,0,447,0.7365135982480914,,0.0,0,0.0,0.0,25.398485093990036,29.539026083913242,2023-05-12 23:31:25.768725+00:00
Thales,0x565ce8cf5ae8e2adc6849eecc6c3ba07ba56c4a2,,202,0x8314125c8b68af2afd0d151eb4a551e88128a2ae,2023-05-11 00:00:00.000,66,509,0,0.0,7.0,105,0.0,0,0,231,1.4954986873644032,,0.0,0,0.0,0.0,20.481921197003913,29.425169528460778,2023-05-12 23:31:25.768725+00:00
,0xf810aae2ad5ab85cf0af6ab961ee955c0c91d8a5,,87,0xcb7477d515bb405762922976bb93421246dd993a,2023-05-11 00:00:00.000,139,310,0,0.0,0.0,10,0.0,0,0,644,1.8968021914544537,,0.0,0,0.0,0.0,21.455802344917775,29.18068460139224,2023-05-12 23:31:25.768725+00:00
Thales,0x170a5714112daeff20e798b6e92e25b86ea603c1,SportsAMM,141,0x9841484a4a6c0b61c4eea71376d76453fd05ec9c,2023-05-11 00:00:00.000,311,528,502376,0.020640024536651196,63.0,157,58.0,58,99,302,1.0049801712062694,,-1730285.0,11007776,0.20849511697564171,0.49380256877814144,13.053811282406663,28.446178321104004,2023-05-12 23:31:25.768725+00:00
Synthetix,0x0c2ed9b23baf9c5f486e175d406728d3be46d2a6,RewardEscrowV2Storage,28,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,203,238,0,0.0,-295.0,523,0.0,0,0,691,0.5942130242845823,,0.0,0,0.0,0.0,13.081967442537364,27.97329489393888,2023-05-12 23:31:25.768725+00:00
Synthetix,0x0db1b224c5203fa22cfdfa3f92519d150ad86612,,329,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,35,238,0,0.0,-5.0,19,0.0,0,0,67,1.2645066954761708,,0.0,0,0.0,0.0,27.611529271781492,27.789170047925992,2023-05-12 23:31:25.768725+00:00
Pika Protocol,0xbb198ffd0e1490ca108ab6c409473408230d261b,FundingManager,51,0x80898b704baa55e7e37f1128fc6ae5836661f54a,2023-05-11 00:00:00.000,293,535,0,0.0,0.0,3,0.0,0,0,408,1.1469943468782304,,0.0,0,0.0,0.0,0.5098188168409585,27.52251875467094,2023-05-12 23:31:25.768725+00:00
Synthetix,0x038dc05d68ed32f23e6856c0d44b0696b325bfc8,,71,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,142,238,0,0.0,69.0,196,0.0,0,0,540,0.8168497390342144,,0.0,0,0.0,0.0,-276.7424424135495,27.340207756383897,2023-05-12 23:31:25.768725+00:00
1inch,0x1111111254760f7ab3f16433eea9304126dcd199,AggregationRouterV4,1,0x74886e43273e66da073d26d91cdb4f0eb91fc420,2023-05-11 00:00:00.000,544,544,4727324,0.3097964161922538,-327.0,327,-164.0,190,333,474,0.6519746510070376,,-187557139.0,146952808,-0.00404565840033122,8.309690162268778,-3.2803521361687444,18.78231754709816,2023-05-12 23:31:25.768725+00:00
Arrakis Finance,0x5c00be319ecf60ec35d00094d192e97becb4d06c,,11,0xaa2e0c5c85acb7717e58060ab3c96d2b184ee07c,2023-05-11 00:00:00.000,395,424,0,0.0,-10.0,58,0.0,0,0,153,1.627560350802466,,0.0,0,0.0,0.0,20.423451096776123,26.840951111275928,2023-05-12 23:31:25.768725+00:00
Synthetix,0x0ea09d97b4084d859328ec4bf8ebcf9ecca26f1d,ProxyPerpsV2,109,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,94,238,0,0.0,-17.0,52,0.0,0,0,227,1.05473965728079,,1668585.0,4993296,0.2502288703033314,0.3819560579235217,18.01861152884723,26.28006815033315,2023-05-12 23:31:25.768725+00:00
Synthetix,0x089af032687993426a628184cb3d0610d2cda6f2,,317,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,35,238,0,0.0,-70.0,18,0.0,0,0,61,1.2192591289231236,,0.0,0,0.0,0.0,23.707663785696536,26.328469440399463,2023-05-12 23:31:25.768725+00:00
Multichain,0xdc42728b0ea910349ed3c6e1c9dc06b5fb591f98,AnyswapV6Router,11,0xfa9da51631268a30ec3ddd1ccbf46c65fad99251,2023-05-11 00:00:00.000,385,542,6261456,0.24986340589942052,-73.0,354,-43.0,126,1163,1573,0.5201856518774741,,-9495600.0,158667880,4.8402268577852015,9.238984085129108,8.080979111272203,16.933822611355676,2023-05-12 23:31:25.768725+00:00
Synthetix,0xe9dcea0136fefc76c4e639ec60cce70482e2acf7,,152,0xde910777c787903f78c89e7a0bf7f4c435cbb1fe,2023-05-11 00:00:00.000,336,482,0,0.0,-187.0,113,0.0,0,0,247,0.8438074934453078,,0.0,0,0.0,0.0,-15.256058126787202,25.979488499633646,2023-05-12 23:31:25.768725+00:00
Chainlink,0xac37790ff4abf9483fae2d1f62fc61fe6b8e4789,,33,0x83bc3055649f9a829bebeccbc86e090d6a157161,2023-05-11 00:00:00.000,472,493,0,0.0,-48.0,186,0.0,0,0,435,0.8493920660155588,,0.0,0,0.0,0.0,15.347538269909084,25.38717440611789,2023-05-12 23:31:25.768725+00:00
,0x49fbb218d6a85ef1683cc8b45f1c8ac6c19a263a,,38,0x017f8ad14a2e745ea0f756bd57cd4852400be78c,2023-05-11 00:00:00.000,17,85,0,0.0,,963,,0,0,1818,1.66775967970323,,,0,,0.0,,25.331532714692784,2023-05-12 23:31:25.768725+00:00
Chainlink,0xecef79e109e997bca29c1c0897ec9d7b03647f5e,,34,0x83bc3055649f9a829bebeccbc86e090d6a157161,2023-05-11 00:00:00.000,472,493,0,0.0,-50.0,181,0.0,0,0,415,0.8472328262721741,,0.0,0,0.0,0.0,15.222176219918168,25.327168377331752,2023-05-12 23:31:25.768725+00:00
Omniswap,0x86e5be03bafb585e3e8295fca717728bb7465898,,15,0x2da7e3a7f21cce79efeb66f3b082196ea0a8b9af,2023-05-11 00:00:00.000,195,293,0,0.0,14.0,482,0.0,0,0,1128,1.0396556379264066,,0.0,0,0.0,0.0,20.077050373389113,24.086727322371804,2023-05-12 23:31:25.768725+00:00
Sonne Finance,0x1db2466d9f5e10d7090e7152b68d62703a2245f0,Sonne,1,0xfb59ce8986943163f14c590755b29db2998f2322,2023-05-11 00:00:00.000,228,228,542292,0.030823006819644047,-141.0,274,9.0,102,122,858,0.751032768070984,SONNE,-8203801.0,17731084,0.23963534028843747,0.9765082857711759,4.565458482847056,22.982342288084276,2023-05-12 23:31:25.768725+00:00
Kwenta,0x0ca2ca9fff09f575a178f4bb3c0e7744a1069982,,5,0x39cfca7b389529ac861cbb05add802e5b06e5101,2023-05-11 00:00:00.000,23,23,0,0.0,,365,,0,0,1889,0.9548588529696501,,,0,,0.0,,23.469064084833924,2023-05-12 23:31:25.768725+00:00
Synthetix,0x1d46c117e7e9a5dd242724a1952911ece78e0831,,549,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,8,238,0,0.0,,23,,0,0,113,4.941705692200024,,,0,,0.0,,23.122097267468604,2023-05-12 23:31:25.768725+00:00
Mirror,0x004d8438f4016a96f2d6ddc17808f4e40b47cde6,TreasuryConfiguration,3,0x59ca05674f5073f95f292aaca2d28a7dc80f12d6,2023-05-11 00:00:00.000,382,382,0,0.0,-652.0,1180,0.0,0,0,1553,0.6327946109998693,,0.0,0,0.0,0.0,8.570307020651526,22.7676366567656,2023-05-12 23:31:25.768725+00:00
Thales,0x56d0a5098ad74f5e635797753644521173be89db,,196,0x9841484a4a6c0b61c4eea71376d76453fd05ec9c,2023-05-11 00:00:00.000,218,528,0,0.0,-38.0,41,0.0,0,0,311,1.008679836813639,,0.0,0,0.0,0.0,13.585430461712626,22.075071129597454,2023-05-12 23:31:25.768725+00:00
Chainlink,0x7e36b8c677d84556b4742f9d7791019bc7d408db,,22,0x473ab11a7b649064ee50b255b5b14dfe284a0373,2023-05-11 00:00:00.000,48,401,0,0.0,-118.0,95,0.0,0,0,489,0.7114806145055613,,0.0,0,0.0,0.0,17.55544403919348,21.838382381370927,2023-05-12 23:31:25.768725+00:00
Perpetual Protocol,0x2f8508fc4bfe338b944a9b93b05a9b9725590023,,851,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,1,533,0,0.0,,278,,0,0,18063,11.422890623054252,,,0,,0.0,,21.62363040189136,2023-05-12 23:31:25.768725+00:00
Synthetix,0x074b8f19fc91d6b2eb51143e1f186ca0ddb88042,ProxyPerpsV2,133,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,94,238,0,0.0,-9.0,52,0.0,0,0,207,0.9889327240977749,,-2595738.0,0,-0.12496764901947194,0.0,11.54112033065692,21.363151880331674,2023-05-12 23:31:25.768725+00:00
Perpetual Protocol,0x4b1153fca71bc33d911b3bf01b0003afe6b279e2,,807,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,3,533,0,0.0,,90,,0,0,2460,11.761706523786247,,,0,,0.0,,21.21185132950513,2023-05-12 23:31:25.768725+00:00
Slingshot,0xedd118e091eee0e7fa9eeb9b4db717518f56cb15,,30,0x44045fd5d3840fec51b76fb6a87cbcda735a8629,2023-05-11 00:00:00.000,269,525,8182624,0.35989703727974653,-239.0,534,-238.0,534,759,759,0.35989703727974637,,-131427701.0,226574076,2.280314636874772,10.555639365361612,2.011935825783782,10.556143380013344,2023-05-12 23:31:25.768725+00:00
,0xa6d7e5c7f7799bdae196f8bbefa4846ebc98061f,,29,0x017f8ad14a2e745ea0f756bd57cd4852400be78c,2023-05-11 00:00:00.000,85,85,0,0.0,-647.0,1420,0.0,0,0,2696,1.5774553330753958,,0.0,0,0.0,0.0,-6.700779565724002,21.055173075799136,2023-05-12 23:31:25.768725+00:00
Thirdweb,0xef5e6ee37747470f094034178a2dc9a99590d18d,,70,0xdd99b75f095d0c4d5112ace938e4e6ed962fb024,2023-05-11 00:00:00.000,73,322,0,0.0,-8366.0,1705,0.0,0,0,1766,0.6850387532457801,,0.0,0,0.0,0.0,-1.122767933756613,20.838748499285973,2023-05-12 23:31:25.768725+00:00
Chainlink,0x8f14546d0b960793180ee355b73fa55041a4a356,,23,0x473ab11a7b649064ee50b255b5b14dfe284a0373,2023-05-11 00:00:00.000,48,401,0,0.0,-118.0,85,0.0,0,0,424,0.6559816392500791,,0.0,0,0.0,0.0,16.211050679963073,20.36408351454494,2023-05-12 23:31:25.768725+00:00
Angle,0x9485aca5bbbe1667ad97c7fe7c4531a624c8b1ed,agEUR_AgTokenSideChainMultiBridge,9,0xfda462548ce04282f4b6d6619823a7c64fdc0185,2023-05-11 00:00:00.000,311,328,0,0.0,110.0,234,0.0,0,0,605,0.7362613379165126,agEUR,34613.0,2260696,0.02036718767390471,0.0794692063684313,8.80198788697103,20.24744888011619,2023-05-12 23:31:25.768725+00:00
Angle,0x9c215206da4bf108ae5aeef9da7cad3352a36dad,,12,0xfda462548ce04282f4b6d6619823a7c64fdc0185,2023-05-11 00:00:00.000,307,328,0,0.0,110.0,234,0.0,0,0,605,0.7359567676187169,,0.0,0,0.0,0.0,8.838129530281751,20.214440940403705,2023-05-12 23:31:25.768725+00:00
Opx Finance,0xb94c36a74c8504dea839c119aeaf2e615364253f,Vault,4,0xcd526ee406bc8349ba8135758cee11fa3aaa59a0,2023-05-11 00:00:00.000,189,190,0,0.0,-34.0,27,0.0,0,0,155,2.0954029091364563,,0.0,0,0.0,0.0,10.244521862939376,19.956871652558945,2023-05-12 23:31:25.768725+00:00
Frax Finance,0x2e3d870790dc77a83dd1d18184acc7439a53f475,,1,0x68d03de837cc395ec34c61c078fa901468a3bb29,2023-05-11 00:00:00.000,487,487,0,0.0,-1.0,88,0.0,0,0,548,0.6797245780638541,FRAX,-18357.0,646400,0.013995539368988667,0.031458082049215866,-1.5477958728312764,19.77950137935322,2023-05-12 23:31:25.768725+00:00
Thales,0x7fb934d61c0e732c47a50fabc2def884cc1545e6,,294,0x9841484a4a6c0b61c4eea71376d76453fd05ec9c,2023-05-11 00:00:00.000,63,528,0,0.0,-3.0,43,0.0,0,0,395,0.9487623471320478,,0.0,0,0.0,0.0,18.905900213781397,19.653256639389262,2023-05-12 23:31:25.768725+00:00
1inch,0xf5ab9bf279284fb8e3de1c3bf0b0b4a6fb0bb538,,21,0x11799622f4d98a24514011e8527b969f7488ef47,2023-05-11 00:00:00.000,15,545,0,0.0,,3,,0,0,406,1.3821184544976837,,,37547908,,3.609839637016301,,15.851873939952483,2023-05-12 23:31:25.768725+00:00
,0x381c15bb597fcddcb876641dd5153d752c6a54ac,,30,0xb5833db3379abba68c591645e5df1423d56460b4,2023-05-11 00:00:00.000,319,345,0,0.0,-1.0,11,0.0,0,0,1113,1.2460433913538724,,0.0,0,0.0,0.0,-2.0190814310339427,19.255616995502216,2023-05-12 23:31:25.768725+00:00
Socket,0x5800249621da520adfdca16da20d8a5fc0f814d8,GasMovr,5,0x5fd7d0d6b91cc4787bcb86ca47e0bd4ea0346d34,2023-05-11 00:00:00.000,373,507,5374680,0.31612721400165333,364.0,694,351.0,481,1023,1267,0.39425849804760443,,64864154.0,162553988,5.93719555372828,8.341023824253336,7.0198178567763,10.83255770302045,2023-05-12 23:31:25.768725+00:00
Synthetix,0x3773dfbbc894bfa9df22855fcec1d1572efc5e0a,,281,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,35,238,0,0.0,-10.0,12,0.0,0,0,65,1.1338577709969038,,0.0,0,0.0,0.0,18.107531411429004,18.332342852111555,2023-05-12 23:31:25.768725+00:00
Thales,0x3ff20410003767ede94c06c5df56968d90abae6c,GamesOddsObtainer,240,0x9841484a4a6c0b61c4eea71376d76453fd05ec9c,2023-05-11 00:00:00.000,136,528,0,0.0,25.0,111,0.0,0,0,475,0.6091571412625811,,0.0,0,0.0,0.0,8.52925123841198,18.293120465910338,2023-05-12 23:31:25.768725+00:00
Synthetix,0x5a155c378d66d8eba2262e744738a76d913e5945,,606,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,8,238,0,0.0,,16,,0,0,107,1.8887529092646398,,,0,,0.0,,18.005621418078487,2023-05-12 23:31:25.768725+00:00
,0x613c362b4529a8ba1a5e5ed9c0d047cbdba3d623,,4,0xfd7c118b7b94f3a9b2621414f866bce08a68bd51,2023-05-11 00:00:00.000,2,14,0,0.0,,1,,0,0,1043,5.766111326276181,,,0,,0.0,,17.9026726399468,2023-05-12 23:31:25.768725+00:00
Chainlink,0x0d5642c6329adb3246c13d78b429a9fb1965a0d8,AccessControlledOffchainAggregator,1,0xf663a1d22ec5cec99c4bb404ec3e948895afcd73,2023-05-11 00:00:00.000,429,429,0,0.0,-285.0,534,0.0,0,0,802,0.5096849942388222,,0.0,0,0.0,0.0,7.0472814623662305,17.237139641948353,2023-05-12 23:31:25.768725+00:00
Zkbob,0x82907eaeb25d248dc82033e45b00a3e012ba2d0d,,2,0x39f0bd56c1439a22ee90b4972c16b7868d161981,2023-05-11 00:00:00.000,118,218,0,0.0,20.0,96,0.0,0,0,311,0.55263554032079,,0.0,0,0.0,0.0,8.183785152890696,17.12087861779482,2023-05-12 23:31:25.768725+00:00
1inch,0xd89adc20c400b6c45086a7f6ab2dca19745b89c2,,15,0x7d0831e0469e8b48e0f280459bc2cc44f23ca7e4,2023-05-11 00:00:00.000,65,316,0,0.0,,3,,0,0,425,1.3940139689887086,,,0,,0.0,,17.079938676984035,2023-05-12 23:31:25.768725+00:00
Perpetual Protocol,0x7913c7da57a53b58ab98b7a569d3f2f23caec981,,819,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,3,533,0,0.0,,44,,0,0,2472,8.574891508105956,,,0,,0.0,,17.009456798239633,2023-05-12 23:31:25.768725+00:00
Thales,0x4f1f0665ef05eb734d2a19ebf9948aabef898e7d,,263,0x9841484a4a6c0b61c4eea71376d76453fd05ec9c,2023-05-11 00:00:00.000,107,528,0,0.0,31.0,128,0.0,0,0,363,0.5801712296865295,,0.0,0,0.0,0.0,10.40966971344916,16.937377778367946,2023-05-12 23:31:25.768725+00:00
Openocean,0x6352a56caadc4f1e25cd6c75970fa768a3304e64,OpenOceanExchangeProxy,3,0x9986ee0c3eea15dcf8642b56179652f9589b95db,2023-05-11 00:00:00.000,476,476,1091544,0.046054404992378006,300.0,368,10.0,67,75,457,0.4692480746366918,,11818194.0,28776824,0.7872776442180011,1.3016316499136802,13.980597786469795,15.335802252172218,2023-05-12 23:31:25.768725+00:00
Thales,0xfba2474a02265c0f0a7fd0e9f75dec5863b4897a,,323,0x9841484a4a6c0b61c4eea71376d76453fd05ec9c,2023-05-11 00:00:00.000,7,528,0,0.0,,70,,0,0,155,2.0700959441348985,,,0,,0.0,,16.56366888137498,2023-05-12 23:31:25.768725+00:00
Synthetix,0x4ed08210706f5b74584cc7f03b38d800dc27936b,,347,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,35,238,0,0.0,,15,,0,0,48,1.0879210695829573,,,0,,0.0,,16.259383901760035,2023-05-12 23:31:25.768725+00:00
Qidao,0xdfa46478f9e5ea86d57387849598dbfb2e964b02,EditableERC20,1,0xe00eaa2787a8830a485153b7bf508bc781e4a220,2023-05-11 00:00:00.000,401,401,0,0.0,-193.0,127,-60.0,0,0,295,0.534747237403768,MAI,-17165066.0,756524,-0.3397363273644779,0.02204470664362968,-6.96572025733245,15.876004949552193,2023-05-12 23:31:25.768725+00:00
Synthetix,0x3ada6d040314676b1e8a4bc1a0a16060b42a00ef,,404,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,35,238,0,0.0,-55.0,197,0.0,0,0,479,0.4603235667749603,,0.0,0,0.0,0.0,15.610671010691217,15.813803027358913,2023-05-12 23:31:25.768725+00:00
Chainlink,0x94a178f2c480d14f8cdda908d173d7a73f779cb7,EACAggregatorProxy,2,0xf663a1d22ec5cec99c4bb404ec3e948895afcd73,2023-05-11 00:00:00.000,429,429,0,0.0,-285.0,524,0.0,0,0,730,0.423636358525268,,0.0,0,0.0,0.0,6.108518996553288,15.663249159513892,2023-05-12 23:31:25.768725+00:00
,0xe81a2c30b4419e7ac3d156a4755a3ead01fdfe7b,,88,0xcb7477d515bb405762922976bb93421246dd993a,2023-05-11 00:00:00.000,139,310,0,0.0,0.0,11,0.0,0,0,727,1.0180068025049338,,20118105.0,26587404,1.5832789929697721,2.120445059786187,10.3244572749961,13.486277807999679,2023-05-12 23:31:25.768725+00:00
Synthetix,0x779f424d3b3a617beb4a0db1c21d5505de297a8a,,293,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,35,238,0,0.0,,14,,0,0,44,1.0799053353215025,,,0,,0.0,,15.60158614581416,2023-05-12 23:31:25.768725+00:00
Synthetix,0x28e1ce29acdfe1e74e6fa18591e1d5481d2085a1,,341,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,35,238,0,0.0,,14,,0,0,56,1.292628226016057,,,0,,0.0,,15.590711976449297,2023-05-12 23:31:25.768725+00:00
Slingshot,0xdeb139f64e0af3d1531ff4ddde3cc39f4e32f5aa,,28,0x44045fd5d3840fec51b76fb6a87cbcda735a8629,2023-05-11 00:00:00.000,269,525,0,0.0,-239.0,534,0.0,0,0,759,0.5378800566677284,,0.0,0,0.0,0.0,4.778806429902975,15.553531144011465,2023-05-12 23:31:25.768725+00:00
Openocean,0x04954f93d189c9afb6e09c47a55d9a124537ab08,,17,0x9986ee0c3eea15dcf8642b56179652f9589b95db,2023-05-11 00:00:00.000,115,476,0,0.0,303.0,368,0.0,0,0,457,0.469248074636692,,0.0,0,0.0,0.0,14.097005893683646,15.335802252172217,2023-05-12 23:31:25.768725+00:00
Clipper,0x5130f6ce257b8f9bf7fac0a0b519bd588120ed40,ClipperPackedVerifiedExchange,1,0x48cff7ff77b2bf83e4a6f843b5b1709601671e83,2023-05-11 00:00:00.000,323,323,659460,0.04009266634920094,-267.0,261,-152.0,74,110,392,0.5469809877360018,,-162919551.0,41441080,-2.4129498056653977,1.5695940154636399,-0.48454384505241777,13.722404965304534,2023-05-12 23:31:25.768725+00:00
Synthetix,0x31a1659ca00f617e86dc765b6494afe70a5a9c1a,ProxyPerpsV2,103,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,94,238,0,0.0,-7.0,55,0.0,0,0,187,0.7906003368492078,,9399551.0,10473468,0.5248202064589672,0.5679491608260986,5.776211979029595,14.661466926869618,2023-05-12 23:31:25.768725+00:00
Kwenta,0x6ba8eb350c72a665b841da90f03401539e7d765f,,4,0x39cfca7b389529ac861cbb05add802e5b06e5101,2023-05-11 00:00:00.000,23,23,0,0.0,,283,,0,0,844,0.5970745131471891,,,0,,0.0,,14.600845940531155,2023-05-12 23:31:25.768725+00:00
Synthetix,0xc203a12f298ce73e44f7d45a4f59a43dbffe204d,ProxyPerpsV2,115,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,94,238,0,0.0,-29.0,50,0.0,0,0,202,0.8261169876414162,,4789928.0,4789928,0.3576982386570688,0.3576982386570688,9.524336104989768,14.099903073529077,2023-05-12 23:31:25.768725+00:00
Synthetix,0xfeaf9e0a57e626f72e1a5fff507d7a2d9a9f0ee9,,98,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,94,238,0,0.0,-18.0,108,0.0,0,0,312,0.4014250319046209,,0.0,0,0.0,0.0,-134.07424548047103,14.280910101512797,2023-05-12 23:31:25.768725+00:00
Synthetix,0xbf1e06facb51b8a9223f266f303a88d3dfc46226,,375,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,35,238,0,0.0,,9,,0,0,167,1.0794763932795142,,,0,,0.0,,13.933887112487598,2023-05-12 23:31:25.768725+00:00
Biconomy - Hyphen,0x856cb5c3cbbe9e2e21293a644aa1f9363cee11e8,LiquidityPool,10,0xdc0d4bdcc70362cedd23d3997c31528ec1502fc4,2023-05-11 00:00:00.000,332,332,0,0.0,-247.0,263,0.0,0,0,625,0.3178488971367679,,-15860865.0,26474952,1.1490517658628572,2.015288240102044,5.541137343748135,11.911819239413196,2023-05-12 23:31:25.768725+00:00
