date,protocol,chain,usd_value,name,category,parent_protocol,net_dollar_flow,net_dollar_flow_latest_price,rank_desc,mark_at_latest_price,cumul_net_dollar_flow,flow_direction,abs_cumul_net_dollar_flow,cumul_net_dollar_flow_1d,daily_avg_tvl_1d,flow_direction_1d,abs_cumul_net_dollar_flow_1d,cumul_net_dollar_flow_3d,daily_avg_tvl_3d,flow_direction_3d,abs_cumul_net_dollar_flow_3d,cumul_net_dollar_flow_7d,daily_avg_tvl_7d,flow_direction_7d,abs_cumul_net_dollar_flow_7d,cumul_net_dollar_flow_14d,daily_avg_tvl_14d,flow_direction_14d,abs_cumul_net_dollar_flow_14d,cumul_net_dollar_flow_30d,daily_avg_tvl_30d,flow_direction_30d,abs_cumul_net_dollar_flow_30d,cumul_net_dollar_flow_90d,daily_avg_tvl_90d,flow_direction_90d,abs_cumul_net_dollar_flow_90d,cumul_net_dollar_flow_180d,daily_avg_tvl_180d,flow_direction_180d,abs_cumul_net_dollar_flow_180d,cumul_net_dollar_flow_365d,daily_avg_tvl_365d,flow_direction_365d,abs_cumul_net_dollar_flow_365d,pct_of_tvl
2024-07-08,morpho-aave,Ethereum,376453394.11793,Morpho Aave,Lending,parent#morpho,-259201.22653692827,-259201.22653692827,1,1,-258018841.49788037,-1,258018841.49788037,-259201.22653692827,376453394.11793,-1,259201.22653692827,-6327537.247689666,381361932.73249006,-1,6327537.247689666,16056260.92704435,395752517.16916716,1,16056260.92704435,22734783.944612455,402055748.2608692,1,22734783.944612455,10670717.891729366,414867733.4532083,1,10670717.891729366,16717797.183663579,427107489.0868371,1,16717797.183663579,-81889540.59886868,428442226.1269127,-1,81889540.59886868,-251056598.6539403,379595286.9768725,-1,251056598.6539403,-0.06885347046591626
2024-07-08,morpheusai,Ethereum,212395735.19432,MorpheusAI,Services,MorpheusAI,4611817.957925997,4611817.957925997,1,1,-169039964.7853211,-1,169039964.7853211,4611817.957925997,212395735.19432,1,4611817.957925997,2210376.9701802013,211590628.86419,1,2210376.9701802013,18422957.17421469,222556407.8312557,1,18422957.17421469,-25192376.50192849,235531425.74034786,-1,25192376.50192849,-224145077.58997884,326927942.4073853,-1,224145077.58997884,-169039964.7853211,393084612.89481246,-1,169039964.7853211,-169039964.7853211,393084612.89481246,-1,169039964.7853211,-169039964.7853211,393084612.89481246,-1,169039964.7853211,2.1713326558589623
2024-07-08,moonwell,Moonbeam,27528928.57797,Moonwell,Lending,Moonwell,-903289.3094596576,-903289.3094596576,1,1,-5022410.10192371,-1,5022410.10192371,-903289.3094596576,27528928.57797,-1,903289.3094596576,-470956.8748591986,27774470.951496672,-1,470956.8748591986,-2704919.830364557,28716295.824085716,-1,2704919.830364557,-1322116.246227723,28972631.713279996,-1,1322116.246227723,-5543813.514182439,29901231.29919233,-1,5543813.514182439,-7905891.133352819,29774752.85771256,-1,7905891.133352819,-9229251.50959559,33380772.24265405,-1,9229251.50959559,-4655079.003577768,31896232.55934504,-1,4655079.003577768,-3.2812367066930244
2024-07-08,moonwell,Base,77176460.31067,Moonwell,Lending,Moonwell,-1247126.0699757135,-1247126.0699757135,1,1,77172875.89286883,1,77172875.89286883,-1247126.0699757135,77176460.31067,-1,1247126.0699757135,-2622586.5143933874,77487645.91875334,-1,2622586.5143933874,-14543684.436639104,82857636.22275572,-1,14543684.436639104,-11292639.987383654,86505822.99080072,-1,11292639.987383654,-15931777.794571318,89659527.02535398,-1,15931777.794571318,22929522.13651681,79335950.20720088,1,22929522.13651681,61065006.36210128,52119677.449811175,1,61065006.36210128,77172875.89286883,33575055.41321267,1,77172875.89286883,-1.6159410070835971
2024-07-08,moneyonchain,RSK,66261138.66277,MoneyOnChain,Decentralized Stablecoin,MoneyOnChain,-43576.94872937188,-43576.94872937188,1,1,-24886721.25836276,-1,24886721.25836276,-43576.94872937188,66261138.66277,-1,43576.94872937188,11351.506551194288,66514313.875713326,1,11351.506551194288,145632.7814903054,69121241.84791,1,145632.7814903054,118243.67869983445,70328575.6588243,1,118243.67869983445,-93336.81434304922,74254148.86585198,-1,93336.81434304922,7232117.34050061,74603107.00248423,1,7232117.34050061,-22900297.76172547,69149794.45907727,-1,22900297.76172547,-24841443.936617702,60477148.00663797,-1,24841443.936617702,-0.065765469185721
2024-07-08,mitosis,Scroll,11370047.73084,Mitosis,Liquid Restaking,Mitosis,669844.3271110052,669844.3271110052,1,1,5137561.770045045,1,5137561.770045045,669844.3271110052,11370047.73084,1,669844.3271110052,2158474.5261516827,10831648.840286667,1,2158474.5261516827,5137561.770045045,10222497.462960001,1,5137561.770045045,5137561.770045045,10222497.462960001,1,5137561.770045045,5137561.770045045,10222497.462960001,1,5137561.770045045,5137561.770045045,10222497.462960001,1,5137561.770045045,5137561.770045045,10222497.462960001,1,5137561.770045045,5137561.770045045,10222497.462960001,1,5137561.770045045,5.891306201768409
2024-07-08,mitosis,Optimism,73768.58564,Mitosis,Liquid Restaking,Mitosis,-1568.810692888301,-1568.810692888301,1,1,-18514.3962946063,-1,18514.3962946063,-1568.810692888301,73768.58564,-1,1568.810692888301,-3106.860391798406,76534.75785,-1,3106.860391798406,-24134.891309333496,85765.31679428571,-1,24134.891309333496,-29152.10171016019,99993.22433714286,-1,29152.10171016019,-49275.3902728084,122484.80983766666,-1,49275.3902728084,-18514.3962946063,128572.63263872727,-1,18514.3962946063,-18514.3962946063,128572.63263872727,-1,18514.3962946063,-18514.3962946063,128572.63263872727,-1,18514.3962946063,-2.1266650014740622
2024-07-08,mitosis,Mode,4251928.15789,Mitosis,Liquid Restaking,Mitosis,-79939.01607288107,-79939.01607288107,1,1,3111921.1605014433,1,3111921.1605014433,-79939.01607288107,4251928.15789,-1,79939.01607288107,-118149.77061135141,4374928.556663333,-1,118149.77061135141,-337081.243606839,4726194.93662,-1,337081.243606839,-538789.3984527813,5030813.525977857,-1,538789.3984527813,-893508.8303232164,5602211.064750333,-1,893508.8303232164,3111921.1605014433,4916276.461344546,1,3111921.1605014433,3111921.1605014433,4916276.461344546,1,3111921.1605014433,3111921.1605014433,4916276.461344546,1,3111921.1605014433,-1.8800650694096026
2024-07-08,mitosis,Linea,27254973.50358,Mitosis,Liquid Restaking,Mitosis,507037.13870990794,507037.13870990794,1,1,22313549.502311055,1,22313549.502311055,507037.13870990794,27254973.50358,1,507037.13870990794,1107528.7426565096,27130170.562393334,1,1107528.7426565096,2659885.5857276507,27888816.04057857,1,2659885.5857276507,13430034.274041193,25888957.257945,1,13430034.274041193,22313549.502311055,16128002.084430333,1,22313549.502311055,22313549.502311055,13005702.512111591,1,22313549.502311055,22313549.502311055,13005702.512111591,1,22313549.502311055,22313549.502311055,13005702.512111591,1,22313549.502311055,1.8603472083482582
2024-07-08,mitosis,Ethereum,13052313.0701,Mitosis,Liquid Restaking,Mitosis,-19464.81918548816,-19464.81918548816,1,1,6890893.070230522,1,6890893.070230522,-19464.81918548816,13052313.0701,-1,19464.81918548816,-68916.74578964006,13269239.13307,-1,68916.74578964006,2723565.7291825004,12643470.02949,1,2723565.7291825004,4071369.8538558492,12020855.505805716,1,4071369.8538558492,4426325.07028273,11143274.361669999,1,4426325.07028273,6890893.070230522,10338973.430048728,1,6890893.070230522,6890893.070230522,10338973.430048728,1,6890893.070230522,6890893.070230522,10338973.430048728,1,6890893.070230522,-0.14912926989222938
2024-07-08,mitosis,Blast,3895497.75063,Mitosis,Liquid Restaking,Mitosis,-18164.513102888122,-18164.513102888122,1,1,3895497.7506299997,1,3895497.7506299997,-18164.513102888122,3895497.75063,-1,18164.513102888122,-51710.17943881703,3972651.80505,-1,51710.17943881703,-599025.6366493575,4371562.018095714,-1,599025.6366493575,3895497.7506299997,4618673.429341667,1,3895497.7506299997,3895497.7506299997,4618673.429341667,1,3895497.7506299997,3895497.7506299997,4618673.429341667,1,3895497.7506299997,3895497.7506299997,4618673.429341667,1,3895497.7506299997,3895497.7506299997,4618673.429341667,1,3895497.7506299997,-0.4662950479165458
2024-07-08,meson,Cronos,77735.96175,Meson,Cross Chain,Meson,-561.9192579284917,-561.9192579284917,1,1,35202.55288449873,1,35202.55288449873,-561.9192579284917,77735.96175,-1,561.9192579284917,5281.028423677933,78861.46414,1,5281.028423677933,45011.877045027184,68601.51298857143,1,45011.877045027184,22604.916678235884,54426.71514785715,1,22604.916678235884,26492.522569028784,63480.68717766667,1,26492.522569028784,35202.55288449873,65300.82051928571,1,35202.55288449873,35202.55288449873,65300.82051928571,1,35202.55288449873,35202.55288449873,65300.82051928571,1,35202.55288449873,-0.7228562498983833
2024-07-08,mitosis,Arbitrum,8918288.68155,Mitosis,Liquid Restaking,Mitosis,342345.73485183425,342345.73485183425,1,1,4727992.684379462,1,4727992.684379462,342345.73485183425,8918288.68155,1,342345.73485183425,299092.8833490401,8829220.323236667,1,299092.8833490401,-1366565.7972462378,9760520.597335715,-1,1366565.7972462378,-752259.8386030426,10659641.637934284,-1,752259.8386030426,-817987.3118756603,11197319.563555334,-1,817987.3118756603,4727992.684379462,10321336.151412364,1,4727992.684379462,4727992.684379462,10321336.151412364,1,4727992.684379462,4727992.684379462,10321336.151412364,1,4727992.684379462,3.838693129098558
2024-07-08,mimo,IoTeX,11737807.68864,Mimo,Dexes,Mimo,28221.28404388866,28221.28404388866,1,1,408201.1896697561,1,408201.1896697561,28221.28404388866,11737807.68864,1,28221.28404388866,-780919.8674425929,11875305.138433332,-1,780919.8674425929,-762444.5938130763,12860678.364954287,-1,762444.5938130763,-729028.8706328088,13233647.227984285,-1,729028.8706328088,-528776.6104187067,14573190.923319,-1,528776.6104187067,-61415.126622552125,16498582.702731887,-1,61415.126622552125,261189.13035518792,16860959.018966276,1,261189.13035518792,414154.66135695984,12126461.348458603,1,414154.66135695984,0.2404306220760592
2024-07-08,milkyway-zone,Osmosis,18163321.26691,MilkyWay Zone,Liquid Staking,MilkyWay Zone,-179065.37559715702,-179065.37559715702,1,1,16583129.290181585,1,16583129.290181585,-179065.37559715702,18163321.26691,-1,179065.37559715702,88346.74010157748,18358823.334710002,1,88346.74010157748,369839.38954790914,18832897.098775715,1,369839.38954790914,707973.5181802284,20278174.463333573,1,707973.5181802284,1224702.2249901039,22975937.318444002,1,1224702.2249901039,4899443.540434812,26529119.017533883,1,4899443.540434812,10071209.618823562,32832071.930822775,1,10071209.618823562,16583129.290181585,30809004.056402728,1,16583129.290181585,-0.9858625136107619
2024-07-08,mezo-network,Ethereum,115087242.01968001,Mezo Network,Bridge,Mezo Network,1287760.9557075717,1287760.9557075717,1,1,28480292.328798268,1,28480292.328798268,1287760.9557075717,115087242.01968001,1,1287760.9557075717,1385156.0069996605,115084126.73206668,1,1385156.0069996605,1149818.8934119951,119246609.21138428,1,1149818.8934119951,1770220.8588014452,121015703.00903572,1,1770220.8588014452,12754300.446639493,124199589.713161,1,12754300.446639493,28480292.328798268,117748964.03631647,1,28480292.328798268,28480292.328798268,117748964.03631647,1,28480292.328798268,28480292.328798268,117748964.03631647,1,28480292.328798268,1.1189432756476723
2024-07-08,metronome-synth,Optimism,3766826.70626,Metronome Synth,Synthetics,parent#metronome,816.6606885132552,816.6606885132552,1,1,-22646.390268577492,-1,22646.390268577492,816.6606885132552,3766826.70626,1,816.6606885132552,2228.5641270424326,3775732.451233333,1,2228.5641270424326,2982.1463329089374,3918319.251774286,1,2982.1463329089374,-110593.67018163465,4016858.330602143,-1,110593.67018163465,-131987.59420168863,4193246.265367334,-1,131987.59420168863,-2000686.7765173912,4956867.892992667,-1,2000686.7765173912,-2841735.140574967,5443794.239952833,-1,2841735.140574967,-252793.58791156355,5165272.947785424,-1,252793.58791156355,0.02168033605464425
2024-07-08,metronome-synth,Ethereum,12402526.30929,Metronome Synth,Synthetics,parent#metronome,0.0,0.0,1,1,2870215.6322828466,1,2870215.6322828466,0.0,12402526.30929,1,0.0,0.0,12469565.229656667,1,0.0,-1333865.5798073695,12941173.498114284,-1,1333865.5798073695,-1873675.3729968886,13970442.799550714,-1,1873675.3729968886,-1545130.45984046,14967786.594036667,-1,1545130.45984046,-1445894.2777478509,14921386.160286,-1,1445894.2777478509,-334865.8033026191,14200373.543608833,-1,334865.8033026191,2852691.824815339,10689316.7819757,1,2852691.824815339,0.0
2024-07-08,methlab,Mantle,15019745.41105,MethLab,Lending,MethLab,-5396.496453546279,-5396.496453546279,1,1,13421440.849830618,1,13421440.849830618,-5396.496453546279,15019745.41105,-1,5396.496453546279,-4473.117335506657,15421754.441243334,-1,4473.117335506657,-170116.56214107003,16554049.985282857,-1,170116.56214107003,-104942.03540541747,17666218.98365857,-1,104942.03540541747,-80587.83003172648,17651599.597732667,-1,80587.83003172648,-687912.3369128953,18174349.335543998,-1,687912.3369128953,13421440.849830618,16766370.851231981,1,13421440.849830618,13421440.849830618,16766370.851231981,1,13421440.849830618,-0.03592934704190183
2024-07-08,meteora-vaults,Solana,83181876.5705,Meteora vaults,Yield Aggregator,parent#meteora,191033.39863334518,191033.39863334518,1,1,623427049.3524303,1,623427049.3524303,191033.39863334518,83181876.5705,1,191033.39863334518,-274513.4722238346,84592485.39085333,-1,274513.4722238346,-509042.130745363,86990373.35434428,-1,509042.130745363,-25661040.35029444,86892865.89355502,-1,25661040.35029444,183221115.61759624,82062074.58046101,1,183221115.61759624,284213756.62849706,70821029.64425856,1,284213756.62849706,583519972.6890228,66703213.478907555,1,583519972.6890228,623257227.2293906,40490774.87252219,1,623257227.2293906,0.22965747649541984
2024-07-08,meteora-pools,Solana,56643729.56313,Meteora pools,Dexes,parent#meteora,1179692.7519032592,1179692.7519032592,1,1,429170309.0088214,1,429170309.0088214,1179692.7519032592,56643729.56313,1,1179692.7519032592,829868.9782925997,57088031.58013666,1,829868.9782925997,467589.9147324618,58603343.864321426,1,467589.9147324618,-25658169.17420394,58745921.253594995,-1,25658169.17420394,174119724.866822,56104613.28075233,1,174119724.866822,255665841.73512897,56748601.69469311,1,255665841.73512897,436355585.33092636,45074997.044507556,1,436355585.33092636,429178448.1613075,24305658.07598109,1,429178448.1613075,2.082653739437266
2024-07-08,meteora-dlmm,Solana,86735713.2166,Meteora DLMM,Dexes,parent#meteora,4093229.858926246,4093229.858926246,1,1,-38051810.481146455,-1,38051810.481146455,4093229.858926246,86735713.2166,1,4093229.858926246,3405783.247456284,86005053.02856332,1,3405783.247456284,-375783.3442415036,89323908.12897429,-1,375783.3442415036,-4678884.58821464,92035632.16541287,-1,4678884.58821464,9194038.556797642,93615622.47192632,1,9194038.556797642,-35530756.10052436,113490901.10574967,-1,35530756.10052436,-38051810.481146455,116692630.1320695,-1,38051810.481146455,-38051810.481146455,116692630.1320695,-1,38051810.481146455,4.719197787311051
2024-07-08,meta-pool-near,Near,101220466.851,Meta Pool Near,Liquid Staking,parent#meta-pool,-76191.90569998695,-76191.90569998695,1,1,58770321.99254999,1,58770321.99254999,-76191.90569998695,101220466.851,-1,76191.90569998695,-2118120.043049985,102914485.15375333,-1,2118120.043049985,-291371.4179999993,111218567.84838572,-1,291371.4179999993,-45856.006649991,114223775.26658286,-1,45856.006649991,1087168.985550006,120733057.16812366,1,1087168.985550006,4077421.3930500047,143362395.16369978,1,4077421.3930500047,20311515.16920001,118394992.49150912,1,20311515.16920001,58731481.657349996,70762262.87659797,1,58731481.657349996,-0.07527322099012253
2024-07-08,meta-pool-near,Aurora,60.235,Meta Pool Near,Liquid Staking,parent#meta-pool,0.0,0.0,1,1,-3305.181627837958,-1,3305.181627837958,0.0,60.235,1,0.0,0.0,58.94236333333334,1,0.0,0.0,62.151247142857144,1,0.0,0.0,62.99265357142857,1,0.0,0.0,71.22393266666667,1,0.0,0.0,90.53061788888888,1,0.0,0.0,111.35096316666667,1,0.0,-3305.181627837958,147.40827616438355,-1,3305.181627837958,0.0
2024-07-08,minswap,Cardano,51941343.50675,Minswap,Dexes,Minswap,126894.17357432893,126894.17357432893,1,1,-10954979.846451225,-1,10954979.846451225,126894.17357432893,51941343.50675,1,126894.17357432893,511686.95693563775,52723436.36464,1,511686.95693563775,998068.1680286162,55854172.82420857,1,998068.1680286162,283174.55045367655,56228536.320178576,1,283174.55045367655,-391089.09588639776,58881096.909001,-1,391089.09588639776,-175281.65021298526,66442402.35579255,-1,175281.65021298526,-1665029.3409263035,77317244.49848011,-1,1665029.3409263035,-11028360.91904925,66047597.87651913,-1,11028360.91904925,0.24430283278644588
2024-07-08,idle,Polygon zkEVM,219949.65259,Idle,Yield Aggregator,Idle,102.51591350027594,102.51591350027594,1,1,-502848.67951232806,-1,502848.67951232806,102.51591350027594,219949.65259,1,102.51591350027594,313.98745378081196,219643.8874166667,1,313.98745378081196,649.1474089115886,219224.90742857146,1,649.1474089115886,1856.1320677945864,218762.68986285714,1,1856.1320677945864,-25835.766927033448,216752.57966233333,-1,25835.766927033448,3816.833520509393,217320.39906044444,1,3816.833520509393,-537900.6541722006,367231.53520733333,-1,537900.6541722006,-502848.67951232806,481554.4005085259,-1,502848.67951232806,0.04660880901292991
2024-07-08,meson,Conflux,64110.92625,Meson,Cross Chain,Meson,3597.8466148504763,3597.8466148504763,1,1,4428.426554146872,1,4428.426554146872,3597.8466148504763,64110.92625,1,3597.8466148504763,6046.477368321157,61902.42538666667,1,6046.477368321157,34214.57324249162,50872.11867142857,1,34214.57324249162,23877.483636551304,48594.874267142855,1,23877.483636551304,15182.557813072517,58759.851668,1,15182.557813072517,4428.426554146872,91154.79992857143,1,4428.426554146872,4428.426554146872,91154.79992857143,1,4428.426554146872,4428.426554146872,91154.79992857143,1,4428.426554146872,5.611908648489502
2024-07-08,meson,CORE,449334.83475000004,Meson,Cross Chain,Meson,1414.6519328219915,1414.6519328219915,1,1,452261.5139734239,1,452261.5139734239,1414.6519328219915,449334.83475000004,1,1414.6519328219915,-2139.846715556288,456057.78662333335,-1,2139.846715556288,146214.6168643013,419664.60638714285,1,146214.6168643013,160140.70658648646,363076.3353557143,1,160140.70658648646,219189.6520962702,351129.9681943333,1,219189.6520962702,452261.5139734239,261415.68667185717,1,452261.5139734239,452261.5139734239,261415.68667185717,1,452261.5139734239,452261.5139734239,261415.68667185717,1,452261.5139734239,0.31483246421548255
2024-07-08,maya-protocol,Arbitrum,179604.58954,Maya Protocol,Cross Chain,Maya Protocol,-318.28496096350125,-318.28496096350125,1,1,32112.933849302277,1,32112.933849302277,-318.28496096350125,179604.58954,-1,318.28496096350125,1238.4547488277321,181604.61397666667,1,1238.4547488277321,-2021.8407766412324,192279.64935714286,-1,2021.8407766412324,-6315.475785496741,199155.18395714284,-1,6315.475785496741,5285.617535785481,212674.47256033335,1,5285.617535785481,32112.933849302277,222912.39133465907,1,32112.933849302277,32112.933849302277,222912.39133465907,1,32112.933849302277,32112.933849302277,222912.39133465907,1,32112.933849302277,-0.17721426928938003
