address,is_eligible_l1_gas,is_eligible_opc_gas,a_min_contract_created_at,b_last_transfers_in_days,c_last_active_in_days,d_gas_fee_eth_last_180days_threshold,e_is_wlta_creator,multiplier,op_amount_raw
0x6ba869177f2ad2d85f9d3193a55b4b2877199d72,False,True,False,True,True,False,False,1.1,23171403993100000207
0x6bad469ccd59f5031695eeacdb326cc78bc5fdb8,False,True,False,True,True,True,False,1.25,53700641507687507215
0x6bb33c2f0a2dbdca7ad67acbc900f57db2c0a83d,False,True,False,True,False,True,False,1.1,88252098246708555962
0x6bb534a9994043bfe458dbe33248dcd36ae2e5e2,True,False,True,True,False,True,False,1.25,188005613462664513236
0x6bb5d25fe6a536e395ebf06883b033dac049869b,True,False,False,True,False,True,False,1.1,37332383340863110277
0x6bb87778e3a895caff423a03c99cdadabe4b64a5,True,False,False,False,False,False,False,1.0,20321062117837872307
0x6bbc8f439d654900877856ea6b7050f0f8b3a13d,False,True,False,True,True,True,False,1.25,60936496195094377981
0x6bc099c01467af656183ab55492801ae073cbdc6,False,True,False,False,True,True,False,1.1,446369930420542743832
0x6bc37bcd3488e579f38f89f7fc9240240416cfd2,True,False,False,True,False,True,False,1.1,794304002042549882390
0x6bc439641517d46c55ef2c0232037ac907c557a4,True,False,True,True,False,True,False,1.25,94821999300357973084
0x6bc5312a2190f18b63093689c5ef804f696b93a7,True,False,False,False,False,True,False,1.05,42164098603953810596
0x6bca3bd7979c6ad42d7e01b4c7716bb93e9ac65f,True,False,False,True,True,True,False,1.25,857800952164240129605
0x6bcb443a46a5c9a9fcb146b8a765148384ebc2d5,True,False,False,True,True,True,False,1.25,2795038424247296461544
0x6bcbe7e8446440e621f4380c3bd00c71c2b28e32,False,True,False,False,False,True,False,1.05,64336235715905999655
0x6bcf2a6cbb547db14d0c29a1e8ce8856677a1e7d,True,False,False,True,False,True,False,1.1,230247155578026223566
0x6bcf5f4a9ada39d2d78e4e7d5ec0d8ad00fafdb0,True,False,True,True,True,True,False,1.5,87211888518984480356
0x6bd10054c59febf0cf7c0f5359d036a997e93810,False,True,False,True,True,True,False,1.25,317477671222826245412
0x6bd1b0e7ff86d71c9f1d0421f27e5f9386455235,False,True,False,True,True,True,False,1.25,1401114787280687551174
0x6bd2bf4cd41a81f628476b859702796740116387,False,True,False,False,False,False,False,1.0,20193905390453000592
0x6bdb9732075a6da79c82c5c0d4b1b8249fb9053c,True,False,True,True,True,True,False,1.5,40337109676684171689
0x6bdd14654a65d649f2502b479ce4671df664c6c3,True,False,False,False,True,False,False,1.05,23153165685205141955
0x6be12cafa11c8f92079ee7329aaf2c217d46b988,True,False,False,True,True,True,False,1.25,111580724333517594005
0x6bea091265d4afa3db65b4cf45cde1884ca96f6c,True,False,False,True,True,True,False,1.25,48418595011527813199
0x6bed1695cf2070df5c043a0f380f796857db29e7,False,True,False,False,False,False,False,1.0,24096521070713500023
0x6bedc9adc4266f708f63f2ac7aba39abbda4f9d0,True,False,True,True,True,True,False,1.5,234283067928728314655
0x6bef0d3924622b345880e279d5173f2dd84b8812,False,True,False,True,True,True,False,1.25,335527830797856267964
0x6bf3e2edc8ea8dd8994342abf6d1e9dcc71f075c,True,False,False,True,True,True,False,1.25,6000000000000000000000
0x6bf6c4e6ee4f5e0169557937e63c9f42c2f3dad6,True,False,False,False,False,True,False,1.05,32238076149161265960
0x6bf9577d399f473eb7886a6fc323369dab29bf52,False,True,False,False,True,True,False,1.1,255193303770735582248
0x6c0040bda93e4cf433c0aa8498bd624397aece30,True,True,True,True,True,True,False,1.5,62363508260130856797
0x6c027fc55447bb71e266f44ddcc02c24b9cb2e48,False,True,False,False,False,True,False,1.05,41523032752540501633
0x6c0425869e7d549135d8c0e5ea5ecdebb4a448f0,True,True,True,True,True,True,False,1.5,697504688665579465123
0x6c0636cd05639467d041a08f44f8bf48a1fff1b1,True,False,False,True,True,True,False,1.25,321343385654697328846
0x6c080838d907afc6d1ad1e40ff67dfd85f1e23f0,False,True,False,False,False,True,False,1.05,73555534550463534060
0x6c0a07daebeb64c1607a952c7d7375f559c5a3ae,False,True,False,True,True,True,False,1.25,315640922362304991111
0x6c0a258e73086e333e8329beba3cf8d244c9f326,True,False,True,False,False,False,False,1.05,32315375542573214318
0x6c0da600a273b8605885a333d5c8076dc13bee71,True,False,False,False,True,False,False,1.05,30145788065496837760
0x6c1383e3c252d11105da5b454d30dd73a0f5dba3,True,False,True,True,False,True,False,1.25,46752386852277126650
0x6c139656464f2aa08805b08ef293bc776c963978,False,True,False,True,True,True,False,1.25,143796747924824387610
0x6c167ae3f9247ccfbe9b9bf3c1b014612ca680a5,True,False,True,False,True,True,False,1.25,51444328629435418065
0x6c1cbe8cfc32a74188a9d3bf364945ea53b01b04,False,True,False,True,True,True,False,1.25,187266945106455636960
0x6c1f9eec16d6a479ca65758b43aa9be3966bbc8d,True,False,False,True,False,False,False,1.05,254259560077714013460
0x6c2242f8a48489d6afadc2ab19d05dfc206a3907,True,False,False,False,False,False,False,1.0,591339212020345485143
0x6c2b36bc2280f3a25f991712cdb35967a15d2d0a,True,False,False,False,False,False,False,1.0,111308394491560733286
0x6c2d7bee6e4ec1d2b8b4737abfc9742006dab9b0,False,True,False,True,False,True,False,1.1,1160483059582606756521
0x6c317f00c1f9fd6fed594e4012bdb4f1ea798450,False,True,False,False,True,False,False,1.05,22496656135977978863
0x6c387ce02d862ad62093fafeb7efb9399970f5a5,True,False,False,False,True,True,False,1.1,36501326856225936979
0x6c390bd44940f8824c3b2ce807f1ed41bff560f1,True,False,True,True,False,True,False,1.25,25945045048923404352
0x6c3c3224350ad7d1e2855339c2f509aa91c4dca2,True,False,False,True,True,True,False,1.25,74899432450731481481
0x6c3ed935b2caa5d60e1c0cc9bda0ca30f41f6e1b,True,False,False,True,False,True,False,1.1,182624920523462691335
0x6c4303d125004fdeba2301c102fe38b5379fb72a,True,False,False,True,True,True,False,1.25,27786990062402811219
0x6c4502b639ab01cb499cecca7d84eb21fde928f8,False,True,False,True,True,True,False,1.25,612337058094817507481
0x6c474099ad6d9af49201a38b9842111d4acd10bc,True,False,True,True,True,True,False,1.5,41121439133716286563
0x6c4965aefb460dc0da40b43f363cd919ea0ba4ad,True,False,False,True,True,True,False,1.25,300438217348029297682
0x6c4c09a2fb3a245bfe8a0c188d13aad6e654eaa1,False,True,False,False,True,True,False,1.1,1427496459517112953108
0x6c4de190b516827ed5c774c6155be703fc7c5753,True,False,False,True,True,True,False,1.25,656055794176842027809
0x6c54d92e15cdd55af5167ae7454a2409de1b05c7,True,False,True,True,False,True,False,1.25,3305410077852536687715
0x6c588d1ace0ab8fa709bdcf44073dc724c3fa161,True,False,False,True,True,True,False,1.25,1944283329947232232371
0x6c5a094304cba401578b0cf5bd361f9582f8e31b,True,True,True,False,True,True,False,1.25,38181736634514763296
0x6c5fc51865779ce4396e2a2c88179848122974c7,True,False,False,False,False,False,False,1.0,37739753473667683181
0x6c6777c790c47d3976087f6ce839bc0ab2b13957,True,False,False,False,False,False,False,1.0,189532798539894145051
0x6c6b2c0cb239b4e29306f074fa33eb53ef4708be,False,True,False,True,True,True,False,1.25,53544268248307496094
0x6c6b6ad7fdc7ccfe3b8b660fad7635e98fdbea42,False,True,False,False,False,True,False,1.05,47865219383795626129
0x6c6e4e99bdfc7f23cc26f3efb6c95b84391ca9e8,True,False,False,True,False,True,False,1.1,264445064832960554213
0x6c6e93874216112ef12a0d04e2679ecc6c3625cc,True,False,True,True,True,True,False,1.5,28282295727900617521
0x6c7154e88c34a211d54dbafbffe9fc8ed49805c4,True,False,False,False,True,True,False,1.1,146997517059980538079
0x6c72243734ebeec0d7513535be737286a4ed8332,False,True,False,True,True,False,False,1.1,20924472898080949790
0x6c74fda18ea90e1c61e800dd9b4508ac782e0dc8,True,False,False,True,True,True,False,1.25,495805971325229108970
0x6c7a610e0c52fb596968375c4ef168fac4dab13e,True,False,False,False,False,False,False,1.0,20218176050105959973
0x6c802912a21f3c0382d5286ef1e799fc4da3e7d7,True,False,False,True,True,True,False,1.25,83365088038954425542
0x6c8344e353b39a75aabc13c6aa8f4f2a4a97f8b6,False,True,False,False,True,False,False,1.05,25848030086052826704
0x6c855ad06976388840686162b08968a68d919ce1,True,False,False,False,False,False,False,1.0,250017622067419239329
0x6c8679be98ce32cd694a32a7e3203bb7c7e6567b,True,False,True,True,False,True,False,1.25,20246373677815757475
0x6c884e884a03000b835ab661cb957135d6445233,True,False,False,False,False,False,False,1.0,77760238834232467298
0x6c8984baf566db08675310b122bf0be9ea269eca,True,False,True,True,False,True,False,1.25,6000000000000000000000
0x6c89a1cbbaef4be6ee3ae29c7920ad21f9b4d24e,True,False,True,True,True,True,False,1.5,1422451723037691408535
0x6c8bde31530ca3382150fb18e17d8f920ccf86be,False,True,False,True,True,True,False,1.25,6000000000000000000000
0x6c911c5d4736f0726ab59012b019f8ad528bbdb3,True,False,False,False,False,False,False,1.0,33848585636262150445
0x6c92157599840d3ab47e864bc6cd8932f0a4d860,False,True,False,True,True,True,False,1.25,36009842890585623820
0x6c93ef41d7854ed541e00ee035ebf43d5356e8d8,True,False,False,False,True,False,False,1.05,97561890155207947828
0x6c965b656c450259a6d4d95a2e68fb4319eecbc0,False,True,False,True,True,False,False,1.1,28326699626878404814
0x6c9bec7ffafd1c56deef123dbb265d9cf8a5b6cb,False,True,False,True,False,False,False,1.05,26135118272293272668
0x6c9c9ecd45fedf0a79940e9901efff27d05e58f4,False,True,False,False,True,False,False,1.05,567536171504360595463
0x6c9f74c37e4c34359dccdda4549250632de38e88,True,False,False,False,False,False,False,1.0,27652186133589296446
0x6c9fc64a53c1b71fb3f9af64d1ae3a4931a5f4e9,True,False,True,True,False,True,False,1.25,6000000000000000000000
0x6ca4a42f3a57648fc967df13c219f92ee34f0d7e,True,False,False,False,False,False,False,1.0,97467088375817525048
0x6ca7d692016bb0789bcb5bf243cf269752992087,False,True,True,False,True,False,False,1.1,73985342536969056937
0x6cb0921427be9d9a68f217475c34f131f5b8b869,True,False,True,True,True,True,False,1.5,52851472900071598815
0x6cb75162b71fff33c24761a14cff96ad5db9b756,False,True,False,True,True,True,False,1.25,228142766500154976939
0x6cb87bd637e5b5d09ed330a7ede565d84341cf61,False,True,False,True,True,True,False,1.25,88577516756156882138
0x6cb8f437d4b5393bb2ad431d6abe700d17812645,False,True,False,False,True,True,False,1.1,41783300225007550921
0x6cbb0f43a0e72f505810063107890abb2fcf03f2,True,False,False,True,False,True,False,1.1,283536250615939536601
0x6cbfc60b1b3c50fe62d0ed8760900dc21adaebed,True,False,True,True,False,True,False,1.25,1217598603303951449561
0x6cc38135d03da8a8f1a893d7058d07354ea648af,True,False,True,True,True,True,False,1.5,121670578978056397546
0x6cc435f69fbac8ccddc8757e46a9d4376fdb16b5,True,False,True,True,True,True,False,1.5,6000000000000000000000
0x6cd17da997b48a69f68fad6ab6010ab7a2d3c5d7,False,True,False,True,True,True,False,1.25,213186043455634376187
0x6cd21bba16b06130b2542c6100907ae93135b587,True,False,False,True,False,True,False,1.1,58152062376659181098
0x6cd68e8f04490cd1a5a21cc97cc8bc15b47dc9eb,False,True,True,False,True,False,False,1.1,20568375959738204983
0x6cd6ea9f5aea24891f1a1d02d963697af00eeab1,True,False,False,True,True,True,False,1.25,312765571173846808506
0x6cd87fd72e4d3cffa232c1f41a78677bb082a51d,True,False,False,True,True,True,False,1.25,29152732124542922065
0x6cdacc5f2d02ff7ae0a80e0a73d2725dd7301f65,True,False,True,True,False,True,False,1.25,1106871796141200775310
0x6cdcbd4e33d49bb38c83188022ac97e98b6789fc,False,True,False,False,False,True,False,1.05,31065585139800749204
0x6cde76ece170333e0b43c74325f178118af372f8,True,False,False,True,False,True,False,1.1,25571009475251983645
0x6ce1c788cf334533e2f28890f1f5d5454d0c953e,False,True,False,True,True,True,False,1.25,407459149274433173105
0x6ce7752f2758f8e2c19ecb996680429c749fdc21,True,False,True,False,False,False,False,1.05,97260501463403599587
0x6ce9073f60f95dc828beb2c82ccd9e48f4a5de8e,True,False,True,True,False,True,False,1.25,78258689701811334771
0x6ce9ac48be646295027fe609829248de96886003,True,True,False,True,True,True,True,1.5,113065968889122231644
0x6ce9f49239e8adaf5bda1154262a3a054fad9db3,True,True,True,True,True,True,False,1.5,5535580238628260303813
0x6ceb28a0458b81585a155ae7e4813b00c0180361,False,True,False,True,True,True,False,1.25,49821104206557500049
0x6ced4cd5b0948adb657e01f648b41e696fa4183b,True,False,False,False,False,False,False,1.0,26234546703594833872
0x6cf11744b3263a99bdd2fc76ca7b8deff7884402,False,True,False,True,False,True,False,1.1,129381871458572163647
0x6cf47f638cfeae73b74bf80c7de34a2b85373757,False,True,False,True,True,True,True,1.5,134602597570888519840
0x6cf811f4046e25fe342ac646e907e70b4e4d04ed,True,False,False,True,True,True,False,1.25,41889108263938503285
0x6cf88fc57365b9818bc2345984b04919524d2e9e,True,False,False,False,False,False,False,1.0,119219743194792854979
0x6cfa3f7dc9af61639d70ccb59588e3f7657c4816,True,False,False,False,True,False,False,1.05,21733891239599831380
0x6cfbe040e84392a5c87a387ee57062a8d51d689e,True,False,False,False,False,False,False,1.0,89482726642931197603
0x6d010cd9004120e1740287959f2fa3c01268a016,True,False,True,False,True,False,False,1.1,26347151593287357230
0x6d0208c3ad0c77fa34114897cd993764c2e74a54,True,False,True,True,True,True,False,1.5,55552302998627510533
0x6d03207dbb389af4b5e738a645e006812236f2bc,False,True,False,False,False,True,False,1.05,88861845472140842617
0x6d0b3a3f613a65c9f9ac6809730d18ff709eb1d3,True,True,False,True,True,True,False,1.25,91834694832965894307
0x6d0b3f2f99e24bd4af14caba3a94fcfcbaef29dc,True,False,True,True,True,True,False,1.5,1635460763311954451638
0x6d0e7fa4769dec5f5d95068a4d47b7bd2e6047a3,True,False,False,True,True,True,False,1.25,152116108836358506551
0x6d0f39306552f5361e3022263317daf51650dbfc,True,False,False,False,True,True,False,1.1,80949935248739961935
0x6d13c60e8b0f324224f3a50667bc931ac2e5d25c,True,False,False,True,False,True,False,1.1,243732491015842867910
0x6d14bdae774042d0ad862b8d1f23ce9f35036844,False,True,False,True,True,True,False,1.25,6000000000000000000000
0x6d150eae7289623ad6ce2a552ee032a622d0d6b3,True,False,False,False,False,False,False,1.0,60023320953366045671
0x6d1644f1fa1c487384f4ac85181f658d74969fce,True,True,False,True,False,True,False,1.1,6000000000000000000000
0x6d1831fd1db64e63a8fcb5c51ff653943e643ef0,True,False,True,True,True,True,False,1.5,106778487717439986682
0x6d1b911f2dbe1d5d6d4c4f9f1327a13b36469e98,True,False,True,True,True,True,False,1.5,451337862937118757145
0x6d1c18bccde60142af23a3f8aa6f5f59c532a675,True,False,True,True,True,True,False,1.5,6000000000000000000000
0x6d1c8326cf8fc1ece5c0f8e5c79b5e3985800187,True,False,False,False,False,False,False,1.0,58130495650265267216
0x6d1eccc64d878af125ed61dfb9448ed49e1c13a0,True,False,False,True,False,True,False,1.1,188527066613441263598
0x6d210e5444c5af061b9d4cb88d8430551c2861eb,True,False,False,True,False,True,False,1.1,923969149698134287974
0x6d21f56222e6c215865f6a984d5955de5e9768d1,True,True,False,True,True,True,False,1.25,81054735845543191886
0x6d23c0d766ab8575600b64d2f61d5ba6fb9353fe,False,True,False,True,True,True,False,1.25,1229567406858021058724
0x6d268335c3479368e16e875755755c7b728b57f3,False,True,False,False,False,True,False,1.05,34641723596706974320
0x6d27ce8c5a8a044019af8e29fd84c4b17a611254,False,True,False,False,False,True,False,1.05,51946873631396101700
0x6d2a8671b26c2128861f6f82ee654eb91a63c719,True,False,True,False,False,False,False,1.05,70199924538037947741
0x6d2b70e39c6bc63763098e336323591eb77cd0c6,False,True,False,False,False,True,False,1.05,994237355348250844145
0x6d371ce6cbc311efe3d96c49de912a63fd79155e,False,True,False,True,False,True,False,1.1,89276670294115717752
0x6d385de16657a7d73e70f9d4772f458b77bcafb8,True,False,True,True,True,True,False,1.5,410460641659636053191
0x6d39d5c8a7170e84ab2a5f0c3f1f48193447d7e4,True,False,False,True,False,True,False,1.1,954964151026827380520
0x6d43af71df7c8362ac4b96920d0c8354130f7569,True,False,False,False,False,False,False,1.0,343282349004036007045
0x6d4697bf32014ed00a695c8c68b37ff195d33c29,True,False,False,True,True,True,False,1.25,21918181249517761700
0x6d47c0241618838abf1bfb0d15fc6e505f8637f5,True,False,False,False,False,False,False,1.0,39588947282147401552
0x6d49800f9ea7de915177fcc029a70f0ee1b7d990,False,True,False,True,True,False,False,1.1,34999915356999451888
0x6d4a1881dd43aabd4414445c7dacdd2367330852,True,False,True,True,True,True,False,1.5,24909798198854296913
0x6d4cf35cc96497356c2ef2738d1dc2cf3aad2390,True,False,False,True,False,False,False,1.05,33753434903066803940
0x6d4da1a3c5194e5305250e1c5097d207e9209ceb,False,True,False,False,True,True,False,1.1,42269831062267051891
0x6d4e7523218fc699c871ab0ab968b06b6100a868,True,False,False,True,True,True,False,1.25,99443904396729095652
0x6d5969f4472e2a1ef14fe5326933f1cf88c015e6,True,True,True,False,False,False,False,1.05,24369512820410086817
0x6d5aa371d635059e44050894acc726574442f4b7,True,False,False,False,True,True,False,1.1,68694116515850794258
0x6d5b4ba2d333e677d9bfe557c54cfbd7712711b7,False,True,False,True,True,False,False,1.1,22715681708653452375
0x6d5d4fb55c61019c5eb9236c3da58c774b8232d1,False,True,False,True,True,True,False,1.25,407875746057326864502
0x6d5e44b802ae7e5eeb1d8b08ef071e0ec486570c,False,True,False,True,True,False,False,1.1,24933564149178852887
0x6d6090ba3779072aef03e7469ca0ea9539cd8a37,True,False,False,True,False,True,False,1.1,316550483143048893453
0x6d6538cde7147f9be737463e8674dbecd31cd848,True,False,False,False,False,False,False,1.0,100604936732362688190
0x6d666789fba8b56d33e989bc59f8218253c18e60,True,False,True,True,False,True,False,1.25,111413042665639423490
0x6d6881c58853daa596ad6c0778647b586b40a2fd,True,False,False,False,False,False,False,1.0,66879567913055211648
0x6d68bbe7534eb44058964419e98050a3a042d382,True,False,True,True,False,True,False,1.25,26189134938961888821
0x6d68e7f13fa660f979f46e7bf436a28ba37efa08,True,False,True,True,False,True,False,1.25,314368732399849307058
0x6d6d17ad2a86b62e9e7ecbce133021001a3823b2,True,False,False,True,True,True,False,1.25,64119608174593025751
0x6d700e229ee015690287056cb345af970f1efb1c,False,True,False,False,True,False,False,1.05,22194573859487402245
0x6d72bd2868bc4953176e44e06ce2e92121699dca,True,False,False,True,True,True,False,1.25,345930597252337747705
0x6d74e617dc9e809de5133591aad1d74f2ac0c993,False,True,False,False,False,True,False,1.05,69909938843418970578
0x6d76421dbd4b6eb2b800411885add67216f4bdda,True,False,False,True,False,True,False,1.1,2169533867184180962795
0x6d76f4f4c061590905453a2be2ccd3a7335ab9c8,True,False,False,True,False,True,False,1.1,23959833061704866708
