,join_id,dt,chain,active_secs_per_day,num_l1_txs_inbox,num_l1_txs_output,calldata_bytes_l1_inbox,avg_l1_gas_price_on_l1_inbox,avg_l1_gas_price_on_l1_output,avg_l1_gas_price_on_l2,l1_gas_used_inbox,l1_gas_used_output,l1_gas_used_combined,l1_eth_fees_inbox,l1_eth_fees_output,l1_eth_fees_combined,l1_contrib_l2_eth_fees_per_day,l2_contrib_l2_eth_fees_per_day,l2_num_txs_per_day,l2_num_attr_deposit_txs_per_day,l2_num_user_deposit_txs_per_day,l1_gas_used_on_l2,calldata_bytes_l2_per_day,l1_gas_used_user_txs_l2_per_day,calldata_bytes_user_txs_l2_per_day,l2_gas_used,l2_eth_fees_per_day,gas_compression_ratio,bytes_compression_ratio,dt_rank
317,2023-06-20base,2023-06-20 00:00:00+00:00,Base,86400.0,1428,24,2042756.0,18.788552023250126,16.785464236269533,14.463562677833272,62454836.0,2084328.0,64539164.0,1.1734359352895547,0.0349864131006552,1.20842234839021,0.0003379407506333,0.000470322021794,5.0,43200.0,0.0,33156.0,11233648.0,33156.0,1648.0,2170558938.0,0.0008082627724274,1883.6661840994088,0.18184262138176308,85
318,2023-06-20zora network,2023-06-20 00:00:00+00:00,Zora Network,86400.0,145,24,1875694.0,18.32791374217231,16.966168450466707,38507101.71849885,33004948.0,2084316.0,35089264.0,0.6049118400088823,0.0353628563600029,0.6402746963688852,0.0043884754947962,0.0222233570551876,74.0,43200.0,0.0,293864.0,11253596.0,293864.0,21596.0,2188268792.0,0.0266118325499839,112.31368251980508,0.16667507879259216,85
319,2023-06-19op mainnet,2023-06-19 00:00:00+00:00,OP Mainnet,86400.0,698,24,74624959.0,19.288669108087905,18.46080310011434,19.140162444281767,1205294788.0,2084628.0,1207379416.0,23.248532343434963,0.0384839070449851,23.287016250479947,26.1067902477134,3.425485465321761,382831.0,43200.0,298.0,1994122156.0,172234132.0,1994122156.0,160877196.0,158739837496.0,29.53227571303516,0.6044237482510575,0.4332762509582015,86
320,2023-06-19base,2023-06-19 00:00:00+00:00,Base,86400.0,1425,24,2038405.0,18.556375262168928,17.78753282547388,17.799232858908688,62320660.0,2084304.0,64404964.0,1.1564455535460405,0.0370746258182665,1.1935201793643069,7.301579514641001e-05,6.51000021e-05,3.0,43200.0,0.0,5432.0,11232000.0,5432.0,0.0,2170063640.0,0.0001381157972464,11472.875552282769,0.18148192663817664,86
321,2023-06-19zora network,2023-06-19 00:00:00+00:00,Zora Network,86400.0,145,24,1880380.0,18.468562183896974,18.018692853936308,3824089.698294416,33078844.0,2084340.0,35163184.0,0.6109186873854275,0.0375570822631735,0.6484757696486011,0.0078264075365327,0.013235971941199,8.0,43200.0,0.0,553744.0,11268520.0,553744.0,36520.0,2182617917.0,0.0210623794777318,59.73670865959721,0.16687018348461022,86
322,2023-06-18op mainnet,2023-06-18 00:00:00+00:00,OP Mainnet,86400.0,635,24,68155267.0,15.473067996268751,15.447194795357706,15.241858511134494,1100769112.0,2084604.0,1102853716.0,17.032275318168377,0.0322012840591818,17.064476602227558,19.33388609483879,2.6638363729601524,360670.0,43200.0,354.0,1854492700.0,162701654.0,1854492700.0,151321614.0,116042658654.0,21.99772246779894,0.5935688568631194,0.4188971981809109,87
323,2023-06-18base,2023-06-18 00:00:00+00:00,Base,86400.0,1432,24,2046297.0,15.291873834036789,15.05615131483292,,62596584.0,2084340.0,64680924.0,0.9572190649696856,0.0313821384315588,0.9886012034012444,0.0,0.0,0.0,43200.0,0.0,,11232000.0,0.0,0.0,2168383168.0,0.0,,0.18218456196581195,87
324,2023-06-18zora network,2023-06-18 00:00:00+00:00,Zora Network,86400.0,145,24,1861513.0,15.37300186173632,14.833690967941848,297992.1390875634,32776492.0,2084352.0,34860844.0,0.5038730725371856,0.0309186334364115,0.5347917059735972,1.6343790488375e-05,0.0002241810074727,1.0,43200.0,0.0,1856.0,11232000.0,1856.0,0.0,2173936742.0,0.000240524797961075,17659.747844827587,0.16573299501424502,87
325,2023-06-17op mainnet,2023-06-17 00:00:00+00:00,OP Mainnet,86400.0,671,24,71588096.0,17.30200205083407,17.057154070900975,17.147800187738124,1156296800.0,2084592.0,1158381392.0,20.00624960497288,0.0355572069189676,20.04180681189185,22.587167488362454,2.984210147697957,377673.0,43200.0,336.0,1925738248.0,168555774.0,1925738248.0,157181302.0,116269705389.0,25.57137763606041,0.6004433890228263,0.4247145873507721,88
326,2023-06-17base,2023-06-17 00:00:00+00:00,Base,86400.0,1429,24,2039280.0,17.39659313172118,16.874278884713245,15.409514256986636,62420016.0,2084316.0,64504332.0,1.085895621627526,0.0351713294678699,1.121066951095396,8.3648503523439e-05,6.720000209999999e-05,4.0,43200.0,0.0,7184.0,11232000.0,7184.0,0.0,2168287272.0,0.0001508485056234,8688.755011135858,0.18155982905982906,88
327,2023-06-17zora network,2023-06-17 00:00:00+00:00,Zora Network,86400.0,145,24,1891524.0,17.559308379595794,17.602044109184916,5892047.434131667,33257076.0,2084280.0,35341356.0,0.583971253287654,0.0366875884958919,0.6206588417835459,0.0110040085153467,0.0162551256246622,13.0,43200.0,0.0,827376.0,11284890.0,827376.0,52890.0,2186761232.0,0.0272591341400089,40.195843244184026,0.16761563471154792,88
328,2023-06-16op mainnet,2023-06-16 00:00:00+00:00,OP Mainnet,86400.0,726,24,78383983.0,20.268090315207584,17.725746062000823,20.000913121353904,1265864236.0,2084628.0,1267948864.0,25.656650662039247,0.0369515865617366,25.693602248600985,28.941587128175623,5.753662488479521,415210.0,43200.0,411.0,2115516508.0,182728388.0,2115516508.0,171322200.0,124112383965.0,34.69524961665515,0.5983712399374007,0.4289644529672095,89
329,2023-06-16base,2023-06-16 00:00:00+00:00,Base,86400.0,1425,24,2037712.0,19.95617631401052,17.677932843234927,14.43888976,62310268.0,2084136.0,64394404.0,1.2434746943812476,0.0368432162441682,1.280317910625416,0.0004000651337362,0.0008422451962828,1.0,43200.0,0.0,40320.0,11234557.0,40320.0,2557.0,2170669049.0,0.0012423103300191,1545.3935515873015,0.18137893643692404,89
330,2023-06-16zora network,2023-06-16 00:00:00+00:00,Zora Network,86400.0,145,24,1859910.0,19.53742694479291,18.20607168950251,2381945.2603170928,32751984.0,2084328.0,34836312.0,0.639889494697026,0.0379474249924373,0.6778369196894635,0.000144120357040377,0.00021,5.0,43200.0,0.0,10236.0,11232000.0,10236.0,0.0,2173833948.0,0.000354120357040377,3199.685814771395,0.16559027777777777,89
331,2023-06-15op mainnet,2023-06-15 00:00:00+00:00,OP Mainnet,86400.0,795,24,86559815.0,19.709642342080347,19.330379610111454,19.678279195385063,1397646344.0,2084604.0,1399730948.0,27.547109560956194,0.0402961866567567,27.58740574761295,30.885140181933973,10.806812880349735,501182.0,43200.0,518.0,2294596660.0,180917653.0,2294596660.0,169465021.0,193549661477.0,41.69195306228371,0.6091032765645183,0.4784486951088184,90
332,2023-06-15base,2023-06-15 00:00:00+00:00,Base,84252.0,1266,23,1976370.0,19.81113081161603,19.2421900325144,15.281617102317542,58012224.0,2011923.0,60024147.0,1.149287758336771,0.0387138046967864,1.1880015630335576,0.001592904612613,0.1624021681541978,9.0,42126.0,1.0,150720.0,10962557.0,150720.0,9313.0,2122509581.0,0.1639950727668108,384.90063694267513,0.18028366922060246,90
333,2023-06-15zora network,2023-06-15 00:00:00+00:00,Zora Network,86400.0,145,39,1927505.0,19.034655315468328,18.65422433832714,5102209.55511073,33831692.0,3386682.0,37218374.0,0.6439745959590873,0.0631759257905744,0.7071505217496618,0.0105438726555325,0.0378410941299822,12.0,43200.0,0.0,831128.0,11289319.0,831128.0,57319.0,2185801912.0,0.0483849667855147,40.705754107670536,0.17073704800085815,90
